Physical Time (s),enth_flux_viscous_right Monitor (kg-m/s^3): right_cv1,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv2,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv3,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv4,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv5,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv6,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv7
0.67744567,-0.032009458393094208,-0.034645517316721393,0.021692282372016709,-0.11431243019139627,-0.1152640425528787,-0.10181330482716801,-0.044541931459877934
0.6774963,-0.020609156136508596,-0.028833319451442043,0.020924774130364886,-0.11816076718437525,-0.11756778210276238,-0.10167681823499873,-0.044550129103228614
0.67754693,-0.0097787037934140373,-0.022652247855932787,0.018879564766366458,-0.12054355108330622,-0.1199179305291036,-0.10152924623086751,-0.04455677825406773
0.67759757,-0.0019666964039006737,-0.016509750680030147,0.015773208130493262,-0.12149420767960531,-0.12229627990023403,-0.10137173915550991,-0.044561787816836548
0.67764821,0.001708524676814709,-0.011063605658769614,0.011780883616426313,-0.12105774828791001,-0.12468028808440117,-0.10120527516131614,-0.044565074262132381
0.67769884,0.0019890992365051486,-0.0069599354291506417,0.0070771229466890864,-0.11924812584660792,-0.12706513988388571,-0.10103080804658592,-0.044566594726518277
0.67774947,0.0003260553423664953,-0.0045483574710584304,0.0019169470183338791,-0.11618295054587664,-0.12942725695526533,-0.1008496858191328,-0.044566322003072298
0.67780011,-0.0021482604504577982,-0.0034582031777094058,-0.0033905144898860565,-0.11197100078856329,-0.13176198573298953,-0.10066196715214749,-0.044564251004893099
0.67785074,-0.004771509563665303,-0.0029547970552811368,-0.008501266161846913,-0.10677033790555956,-0.13405543099896533,-0.10046778360825695,-0.044560398533960287
0.67790138,-0.0074746846533905922,-0.0025253276961794886,-0.013075501037254814,-0.10080208262779528,-0.13631619430668948,-0.10026674661128175,-0.044554817265219086
0.67795202,-0.010349715417456556,-0.0019669432476543802,-0.016824963631719442,-0.094270744747904381,-0.13852918083345236,-0.10005774092981531,-0.044547577143844976
0.67800265,-0.01322557998611172,-0.0013923212654091206,-0.019562349724617279,-0.087416472353298066,-0.14068187234021445,-0.099841470754874401,-0.044538742757488432
0.67805328,-0.015882970515965104,-0.00097431157831643625,-0.021228975683020086,-0.080454065071865796,-0.14275081085123648,-0.099617644656560658,-0.044528377885560716
0.67810392,-0.0181293836248934,-0.00076463639902301685,-0.021863412689821244,-0.073573920947229504,-0.1447363948037233,-0.099386011256937828,-0.044516562052389512
0.67815455,-0.019785456569684352,-0.00062977684860377955,-0.021632751441640077,-0.066979819970293328,-0.14660709888471191,-0.099146661940315545,-0.044503390406497007
0.67820519,-0.020944233190183553,-0.00038451256944351978,-0.020777438504112733,-0.06082334254132412,-0.14836504567356817,-0.098899341748126535,-0.044488977082994589
0.67825583,-0.021911102679077043,0.00014604485062471282,-0.019549005000779409,-0.055207110739226295,-0.15000876642088865,-0.098644537551946021,-0.044473413569121226
0.67830646,-0.022458922349635941,0.00096486566182596922,-0.018241437965701771,-0.050240996502152357,-0.15154065619988386,-0.098382788349691108,-0.044456811572095627
0.67835709,-0.02219005056166768,0.0018642365266938752,-0.016973937026683376,-0.046019570804406842,-0.152958319788605,-0.098114269883066971,-0.044439258177773042
0.67840773,-0.020623780029120554,0.0026668674617232151,-0.015832014701661762,-0.042596026458317351,-0.15425357003058499,-0.097840177668530884,-0.044420876789996212
0.67845837,-0.017935577878841522,0.003408791711300142,-0.015090778052498015,-0.039996466443711895,-0.15542257652637417,-0.09756131933496931,-0.044401747092100714
0.678509,-0.014498068337596391,0.004212154084922857,-0.014988253405371327,-0.038147071544383238,-0.15646257834047797,-0.097278339733779334,-0.044381974740664937
0.67855963,-0.010570796037715146,0.0049410083510065617,-0.015697884093333135,-0.036870007297413736,-0.15738222004270191,-0.096992137004168533,-0.044361648072054345
0.67861027,-0.0069088473228682791,0.0050602451236960843,-0.017241608110061889,-0.035988963308115129,-0.15816655909093716,-0.096703532354581803,-0.044340811521079791
0.6786609,-0.0042308232154776538,0.003845737533085189,-0.019601334887781693,-0.035339923643387339,-0.15882830082581992,-0.096413553990547213,-0.044319512518189018
0.67871154,-0.0026256986600449793,0.00074042531305848697,-0.022683329618898566,-0.034756230086954512,-0.15936973849380351,-0.096123189839872059,-0.044297788772302019
0.67876218,-0.0018353250602715495,-0.0042280402546404769,-0.026344325215945045,-0.034107171649230661,-0.15977942071424067,-0.0958336104411803,-0.044275662735235644
0.67881281,-0.0015030378559146632,-0.010517841512930969,-0.030406832342309495,-0.033294208439810118,-0.16006628132636694,-0.095545436331196207,-0.044253138504414001
0.67886344,-0.0013684086607833725,-0.017211086039040015,-0.034672477729128855,-0.032298836281391241,-0.16022808843066388,-0.095259619454491254,-0.044230188640003582
0.67891408,-0.0012977500498378876,-0.022857027436078755,-0.038908565246512226,-0.031184823146554737,-0.16026675470375168,-0.094976644768833413,-0.044206774256468837
0.67896471,-0.0012037409866930018,-0.02612704881426367,-0.042841123823548238,-0.030046319166813034,-0.16017610773306534,-0.094697853393664475,-0.044182839846432141
0.67901535,-0.0010599795524931408,-0.026705653212249988,-0.04615925599006359,-0.02902771003614266,-0.15997285763899607,-0.094424358771749109,-0.044158334046589837
0.67906599,-0.00089253763639292479,-0.025163583810675703,-0.048546942593271705,-0.028831081266014847,-0.15964361859666268,-0.094157190300820759,-0.044133226435308939
0.67911662,-0.00072013844290196667,-0.022237828919556467,-0.049723292779548858,-0.029252850570281815,-0.15920640616223133,-0.09389802634439777,-0.044107467933144059
0.67916725,-0.00055335657822459686,-0.018780648646172064,-0.049517341469047987,-0.030527319491030765,-0.15865484299275137,-0.09364850385764549,-0.044080990587911387
0.67921789,-0.00040811279328520882,-0.015116629556573504,-0.047810973629786806,-0.032254329126735842,-0.15797616584810295,-0.093410486727069919,-0.044053801440381415
0.67926853,-0.00029168316708008414,-0.011461799450563697,-0.04459324215389994,-0.034333258674849633,-0.15717207851073986,-0.093184775254795599,-0.044025954477737626
0.67931916,-0.00020049410021257046,-0.0081302638035090635,-0.04001843632622052,-0.036774079694624651,-0.15624934105631735,-0.092972740955216154,-0.043997469238231932
0.67936979,-0.00015224438322550146,-0.0057842220239347729,-0.034367867546378314,-0.039680086127040402,-0.1552015622749317,-0.092776062857548441,-0.043968434517842395
0.67942043,-0.0001692293738993712,-0.0050221074668444854,-0.028048376047855931,-0.043117233174063567,-0.15403900556747241,-0.092595618030377164,-0.043939008253299786
0.67947106,-0.00027814047475981866,-0.0055777455448633995,-0.021544337183395185,-0.047023562215757396,-0.15277113158599726,-0.092432779689756661,-0.043909353216047831
0.6795217,-0.00047838130740358815,-0.0071422093244706891,-0.015457106820725534,-0.051278095420263854,-0.151397465054255,-0.092288317996108232,-0.04387958249609801
0.67957234,-0.0013191904488238761,-0.009275354156771911,-0.010332496441542046,-0.05576469725039486,-0.14993383886329381,-0.092163977725210622,-0.043849923772647667
0.67962297,-0.0041530962113344051,-0.011522436102195062,-0.0064887202421985328,-0.0603381223368403,-0.1483896457725489,-0.09206033170487489,-0.043820667199666742
0.6796736,-0.010962054669544389,-0.013496316362539307,-0.0039568873501294941,-0.064902095918436278,-0.14677164644100638,-0.091979386314720149,-0.043792061157762491
0.67972424,-0.022864085878078103,-0.014889395299602114,-0.0025017481420473477,-0.069397508009649,-0.14508601680082914,-0.0919218607508899,-0.043764334606613053
0.67977488,-0.038365895863726671,-0.015465372764466075,-0.0017599066017318357,-0.073751940659171331,-0.14333761434687314,-0.091888578019677841,-0.043737743141665772
0.67982551,-0.052265778619220063,-0.015045134115637361,-0.001388610430670888,-0.077864488659742034,-0.14153297440235763,-0.09187960128473574,-0.043712524394824363
0.67987614,-0.057823616996516683,-0.013529837433492424,-0.0011734279325872202,-0.081637336761457152,-0.1396787536405168,-0.091890288888504174,-0.043688848289043555
0.67992678,-0.052850827083580722,-0.011095944594700761,-0.001016179424262399,-0.08494927772462843,-0.1377775045320217,-0.091920322813099115,-0.043666833708722014
0.67997741,-0.040483554661078419,-0.0082366402520915646,-0.00093020461458081301,-0.087732877356207883,-0.13582805674830453,-0.091969288779786038,-0.043646594880211789
0.68002805,-0.025050000617679594,-0.0055569215480537407,-0.0010555342524906884,-0.089918352620102129,-0.13382348207939321,-0.092033253214819213,-0.043628284897264662
0.68007869,-0.010475958585042234,-0.0035453845926473886,-0.0015151783540935759,-0.091432798715087818,-0.13176887323854483,-0.092111858723516557,-0.04361195366230064
0.68012932,-0.000101915643173249,-0.0023684797148333337,-0.0024377957139838382,-0.09227656673604949,-0.12966466841539231,-0.09220383542297661,-0.043597658579858936
0.68017995,0.0043583626293043111,-0.001823822388893217,-0.0040212115818711106,-0.092428229830523179,-0.12751866694598205,-0.09230982059480182,-0.043585423168424384
0.68023059,0.0037732958232110391,-0.0016267551470040291,-0.0065133322508683722,-0.091973982385731068,-0.12534639993206598,-0.092431401509771749,-0.043575228786755071
0.68028122,0.00034964336347934435,-0.0015891612365168989,-0.01010532279171256,-0.09123180033790565,-0.12315531777281059,-0.092569704158896288,-0.043567012915315513
0.68033186,-0.00388423479454276,-0.0015752436133715611,-0.014814890826076128,-0.090203483377965715,-0.12094839465080159,-0.09272556870529608,-0.043560725278677367
0.6803825,-0.007735013878730281,-0.0015272564150644193,-0.020481179870337717,-0.088919444980030848,-0.11872587854092773,-0.092898747914570007,-0.043556296898465151
0.68043313,-0.010555949747715369,-0.0014498769118494782,-0.026791561813143391,-0.087530535906745741,-0.1164857281696957,-0.093088951332237338,-0.043553672553410833
0.68048376,-0.012066956213455764,-0.0013471318268706079,-0.033261225181962527,-0.086091597188662369,-0.11423249903594647,-0.093295855502149555,-0.043552810001583467
0.6805344,-0.012196413533023543,-0.0012073035487930031,-0.039307155370942731,-0.084657624163772358,-0.1119707288213746,-0.093519083944053324,-0.04355366428358555
0.68058504,-0.011006952664982953,-0.0010183457993992741,-0.04432626085739183,-0.083281309484006666,-0.10970968102578588,-0.093758258476809922,-0.043556215134709877
0.68063567,-0.0088691670432448164,-0.00076931135449797737,-0.047878338833422081,-0.081996976590887297,-0.10746021557154249,-0.094012834224623892,-0.043560408142768584
0.6806863,-0.0069771316775594705,-0.00045267721124818438,-0.049523859695669886,-0.080842243559532637,-0.10523682866574874,-0.094282108847487084,-0.043566217577679388
0.68073694,-0.0058800419194580955,-3.003970588075092e-05,-0.048800120917252034,-0.079850446752348925,-0.10306203961842109,-0.094565601029437271,-0.04357362320735092
0.68078757,-0.0054013778419736052,0.00055891646952358235,-0.046466400223073946,-0.079053108491493468,-0.10094895428329317,-0.09486231284451517,-0.043582611745387571
0.68083821,-0.0052501764606742709,0.0013910199349422242,-0.042760745324591287,-0.078484117535351422,-0.098906923714185274,-0.095171057670215498,-0.043593180577156845
0.68088885,-0.005197150632206415,0.002460162401206686,-0.037819360596222193,-0.07815916197271322,-0.096952682407401361,-0.095490297711926617,-0.043605320658213362
0.68093948,-0.0051257622092781407,0.0037846977011071607,-0.031881485696338009,-0.078086370923137943,-0.095096460082193052,-0.095818626589666181,-0.043618996999225425
0.68099011,-0.0050373602490407605,0.0053905697552164445,-0.025283201576768669,-0.07826204237566968,-0.093342916839760148,-0.096154603360085508,-0.043634171839995184
0.68104075,-0.0050127220219184565,0.007384250613488001,-0.018360143584309825,-0.078645195341183055,-0.09170018258827671,-0.09649651788864734,-0.043650814023620366
0.68109138,-0.0050953438213169003,0.0097929481185727273,-0.011461645544695342,-0.0792016321313192,-0.090184124407497748,-0.096842750262103858,-0.043668893533773755
0.68114202,-0.0053111004058714701,0.01235786319730987,-0.0049219598571101468,-0.079890571366934171,-0.088795144087459352,-0.097191416728547322,-0.043688368154784149
0.68119266,-0.0056769945428188891,0.014509795062236141,0.00093159228653147126,-0.080659623420228213,-0.087534707521628258,-0.097540947582580695,-0.043709168961366868
0.68124329,-0.0061925268463615783,0.01575085279009639,0.0058503315794312194,-0.081444160877273089,-0.086414784531057665,-0.09788967876240029,-0.043731230533598384
0.68129392,-0.0068162934989272816,0.016077543008820604,0.0095938967963060031,-0.082166598992610071,-0.085433241728017417,-0.098236098704431604,-0.043754486370753715
0.68134456,-0.0075303212996369398,0.015422368052832027,0.011153635718170709,-0.082714768546196332,-0.084597528317146953,-0.098578618517673661,-0.043778851151720678
0.6813952,-0.0082855674487866057,0.013667645073555841,0.010883967114107803,-0.082970383941543074,-0.083908730534155651,-0.098915366742843694,-0.043804267579146149
0.68144583,-0.0090266090042074674,0.010428678819713835,0.0093175733369840509,-0.082811802192455264,-0.08337117954077454,-0.099244798963619305,-0.043830647812520572
0.68149646,-0.0096303888634824038,0.005843555797006416,0.0067401817284770457,-0.082090569028337362,-0.083005411648701288,-0.099565384368995369,-0.043857885519182821
0.6815471,-0.0099938566806503613,0.00065174622899187747,0.0035051191763776062,-0.080672414002539383,-0.082849840496105248,-0.099875856289094012,-0.043885889779814592
0.68159773,-0.010075566455781903,-0.0040593361496195652,3.4563995554704418e-05,-0.078390637787900577,-0.08286293225267935,-0.10017501852762661,-0.043914537677442439
0.68164837,-0.0099026524513772304,-0.0075399773565301966,-0.0032229795455500643,-0.075118805883485601,-0.083019622264501103,-0.10046149102551422,-0.04394370818297319
0.68169901,-0.0095207998290486092,-0.0098005159141378497,-0.005856391070119378,-0.070780560647294322,-0.083313294919364803,-0.10073399543264797,-0.043973288960900067
0.68174964,-0.008977976799818925,-0.011185374967062647,-0.0075637824478106573,-0.065459161800636226,-0.083738243432249213,-0.10099139224993303,-0.044003167160994908
0.68180027,-0.0083062507380790625,-0.011974668382463662,-0.008214291791406033,-0.0594214756606831,-0.084294642756343907,-0.10123243923757407,-0.044033224213871222
0.68185091,-0.0075471401377617273,-0.012280006796907727,-0.0079661478250137915,-0.053103685483760051,-0.08498740945982132,-0.10145598283146437,-0.044063346478162638
0.68190154,-0.0067483181654103249,-0.012176623608962406,-0.0070850451423043964,-0.047060859327352628,-0.085808376437389061,-0.10166083653886657,-0.04409342983852111
0.68195218,-0.0059571939039190277,-0.011824864281869294,-0.0058700351121921401,-0.041747123143873431,-0.086763058781207616,-0.10184603759032346,-0.044123383346596233
0.68200282,-0.0052101093175311516,-0.011413990955368552,-0.0045538256265535973,-0.03749157704314212,-0.087838946188929207,-0.10201071219419945,-0.044153102451557832
0.68205345,-0.0045308544842867287,-0.011175818353419999,-0.0033465101981189618,-0.034447114211568423,-0.089036076888548685,-0.10215421067686302,-0.044182492340878225
0.68210408,-0.0039236842302101107,-0.011521449401890701,-0.0023919212454662732,-0.032740288498692115,-0.090345075538058039,-0.10227608909900807,-0.044211486081481934
0.68215472,-0.0033780999737943445,-0.012806636163097903,-0.001708076800296718,-0.032359803840672115,-0.091758984570435548,-0.10237614131642744,-0.044240029239636949
0.68220536,-0.0028347906280271509,-0.015316074906093281,-0.00118486438132,-0.033226627308915874,-0.093272836580796423,-0.10245437863691376,-0.04426806358840224
0.68225599,-0.0024637485143325089,-0.019176061813742151,-0.00063613718879677373,-0.03555933518550327,-0.094878365394108807,-0.10251065971981187,-0.044295541841107983
0.68230662,-0.0030370902320342673,-0.024237364025699478,0.00014199174655992234,-0.039677465498510561,-0.096570101448116008,-0.10254584774211013,-0.044322403735867946
0.68235726,-0.0053234150749417149,-0.030049164720828952,0.0013248593375298006,-0.045914158642212662,-0.098345240478384652,-0.10256097298241855,-0.044348598613399917
0.68240789,-0.0099498699956588506,-0.035917191207944378,0.0030587286356848166,-0.054078608288753306,-0.10019782153540817,-0.10255687699618876,-0.0443740770850094
0.68245853,-0.016815384899201164,-0.041092419187295372,0.0054316939624996464,-0.063647321665052159,-0.1021211147065437,-0.10253453393927539,-0.044398784953409529
0.68250917,-0.025705542357281126,-0.044867042002568094,0.0084273227418415805,-0.073919143138663893,-0.10411454626758779,-0.10249467022650355,-0.04442264932914898
0.6825598,-0.035119501593448066,-0.046763278944903452,0.011965170122000834,-0.084065316566436163,-0.10617327538725571,-0.10243779101648297,-0.04444557850419642
0.68261043,-0.042397792163468437,-0.046551620410267114,0.015673699619062065,-0.09351434116582566,-0.10828553518464165,-0.10236464756471982,-0.044467481424699085
0.68266107,-0.045006949236051884,-0.044284984809228288,0.01885780501646131,-0.10180429426128502,-0.11044405515405024,-0.10227503634687023,-0.044488203374188393
0.68271171,-0.041651106749045715,-0.040349987227722789,0.020964476404598316,-0.10869155904848887,-0.11265417131915889,-0.10216904127662625,-0.044507609888131044
0.68276234,-0.033324190920675727,-0.035288729007149904,0.021762752331515568,-0.11408611864677964,-0.11490885475201469,-0.10204846885406217,-0.04452556449770554
0.68281297,-0.022078672088942274,-0.029540990967174212,0.021154038257449742,-0.11800050603023855,-0.11720037538993397,-0.10191489841135665,-0.044541965669496017
0.68286361,-0.011067786599856615,-0.023390147297960434,0.019247834306226983,-0.12044431845515004,-0.11953998646965046,-0.10176970456008023,-0.044556715668360225
0.68291424,-0.0027552416059285498,-0.017213289300885681,0.016256115710637776,-0.12144660476630087,-0.12191473852434744,-0.10161406976568503,-0.044569658599228637
0.68296488,0.0014499729276404973,-0.011649431948033605,0.012358400515618439,-0.12105839043547824,-0.12429945728053221,-0.1014484307976516,-0.044580702590686014
0.68301552,0.0020909619430940865,-0.0073563009625028713,0.0077268202521391556,-0.11929366197096504,-0.12668438567427809,-0.10127415891674796,-0.044589805571888963
0.68306615,0.00059808023778842021,-0.0047468751486902348,0.002608578106864962,-0.11626440438463702,-0.12905392385944231,-0.10109225670281441,-0.044596965823297696
0.68311678,-0.0018190672548559451,-0.0035465439840114462,-0.0026939263707382063,-0.11208373788690625,-0.1313952816555452,-0.10090342451381061,-0.044602141042680218
0.68316742,-0.0044384612158044155,-0.003001239641178191,-0.0078389264194618381,-0.10690634613068628,-0.13369905140976435,-0.10070711669598706,-0.044605299194358031
0.68321805,-0.0071236440399666109,-0.0025789990443923923,-0.012485258675130423,-0.10095211353848374,-0.1359651587817074,-0.10050304681566269,-0.044606585143485075
0.68326869,-0.0099832881503891004,-0.0020337804744801841,-0.01633765262501834,-0.094428620799724569,-0.13819237726036562,-0.10029091758729937,-0.044606062435584515
0.68331933,-0.012870887233186535,-0.001451858163140998,-0.01919500055273209,-0.087573981883440066,-0.14036103514759946,-0.10007091298227803,-0.044603748731327164
0.68336996,-0.015569362203392357,-0.001008960888894121,-0.020985736909004567,-0.080605597517047101,-0.14245115517169957,-0.099842663582833197,-0.044599670939621971
0.68342059,-0.017880959181692753,-0.0007801484506064078,-0.021741609103588973,-0.073713526903092394,-0.1444596417091201,-0.099605883005224868,-0.044593941051074878
0.68347123,-0.019620039695270805,-0.00064599468632602118,-0.021603558385757598,-0.067100641613745363,-0.14636094543974487,-0.099360412879844082,-0.044586687250290205
0.68352187,-0.02081804244610614,-0.00042395307061628465,-0.020827339207295043,-0.060923925747119821,-0.14814938905366173,-0.099106248808539701,-0.044577962270931609
0.6835725,-0.02181299941114085,6.9904034336596148e-05,-0.019628386766361267,-0.055285409549708266,-0.14982059582251628,-0.098843771834731781,-0.044567816596379248
0.68362313,-0.022433530838914393,0.00086429014275695457,-0.018335083864894755,-0.05029299530632371,-0.15138410078620235,-0.098573157901208894,-0.04455633274640175
0.68367377,-0.022291660462152942,0.0017660107147232284,-0.017072643867523149,-0.046043606256175956,-0.1528323673010675,-0.098295052556081675,-0.04454360984873116
0.6837244,-0.020902519675628096,0.0025823726454264487,-0.015920446410199216,-0.042590029604792426,-0.15415971479150739,-0.098010322748302639,-0.044529745384127552
0.68377504,-0.018327481329259085,0.0033239587172046062,-0.015138581463821249,-0.03995967107817807,-0.15536174464002006,-0.097719985983911586,-0.044514751201986683
0.68382568,-0.014972185912190074,0.0041207173141911742,-0.014971513056726046,-0.038085503145130657,-0.15643699653394816,-0.097424875017615681,-0.044498705937997665
0.68387631,-0.011076660459618347,0.0048794329216912896,-0.015603603599564976,-0.036791123849178632,-0.15738991989262285,-0.097125781220113894,-0.044481703639701775
0.68392694,-0.007329498200164963,0.0051031818360969842,-0.01706702904016455,-0.035899656776111066,-0.15820873231910462,-0.096823512392982064,-0.044463821716949417
0.68397758,-0.0045093216400068576,0.004071192594068249,-0.019348813745112447,-0.035247489010436242,-0.1589038174184656,-0.096519189911470155,-0.044445111932300788
0.68402821,-0.0027786878239806773,0.0011802167724187791,-0.022363728854229121,-0.034668016389586068,-0.15947753314643281,-0.096213744860973102,-0.044425611658852247
0.68407885,-0.0019031687161136517,-0.0036068822196264174,-0.025973289328052939,-0.03402658703491062,-0.15991945164309812,-0.095908383902716124,-0.04440536222524543
0.68412949,-0.001531015649289537,-0.0097882124621315788,-0.030003045840717845,-0.033222008616315267,-0.16023549432819603,-0.095603979874739717,-0.044384412224208407
0.68418012,-0.0013800033277855247,-0.01649972956486814,-0.034257269261903374,-0.032230809586614145,-0.16042586943710066,-0.095301445670490093,-0.044362781399298723
0.68423075,-0.0013059306132146859,-0.022329424954427149,-0.038509783415707738,-0.031111206106909071,-0.16049159290320975,-0.095001563122221938,-0.044340477558972191
0.68428139,-0.0012184288078583394,-0.0258932376026908,-0.042491264079718871,-0.029955689430700171,-0.16042444097773617,-0.094705248989136584,-0.044317497029667266
0.68433203,-0.001080195298175375,-0.02674082586618564,-0.045895222128391734,-0.028903331956367191,-0.16024277816423299,-0.094413845889296841,-0.044293848561495187
0.68438266,-0.00091443641979045199,-0.025386081595437527,-0.048405023689324721,-0.028618198122091907,-0.15993354693661097,-0.094128558584817668,-0.044269526067939241
0.68443329,-0.00074214169716364028,-0.022559840369983351,-0.049731970652445764,-0.028973613047216209,-0.15951216552792663,-0.093850803291007895,-0.04424453103942709
0.68448393,-0.00057399637662281053,-0.019140486877339002,-0.04969682219403903,-0.030186907354651037,-0.15897811531186082,-0.093582435353512933,-0.044218877241585089
0.68453456,-0.00042423210932477593,-0.015487693335156498,-0.048169348198917321,-0.031867709754104856,-0.15831623387103311,-0.093324807819076969,-0.04419260545828483
0.6845852,-0.00030580731543509293,-0.01182237046662672,-0.045127068252063952,-0.033902963433788146,-0.15752773672324247,-0.093079306899767345,-0.044165772856913726
0.68463584,-0.00021085133379854771,-0.0084446356163712655,-0.040699120927283949,-0.036300950422077156,-0.15662196388199368,-0.092847211902740812,-0.044138446351557337
0.68468647,-0.0001565261046457809,-0.0059502758819940165,-0.035158369677819219,-0.039159178516356287,-0.15558859074313894,-0.092629881261361652,-0.044110725205366554
0.6847371,-0.00016468157037857723,-0.0050352501802113448,-0.028892954338388212,-0.042547625515950677,-0.15443747805819977,-0.092428972132967246,-0.044082725752482184
0.68478774,-0.00026343337527118889,-0.0054651203047999201,-0.022376774568249914,-0.046413609461063467,-0.15317924415801562,-0.092245257854126461,-0.044054570935469717
0.68483837,-0.00044999983259287119,-0.0069378000380261248,-0.016204236907300426,-0.050638941095550845,-0.15181498198840079,-0.092080374381811089,-0.044026419770143446
0.68488901,-0.0011577824722995222,-0.009029527824995184,-0.010932474439054237,-0.055105733911968095,-0.15035701198257395,-0.09193549188665763,-0.043998449695917805
0.68493964,-0.0036483983403038621,-0.011279028312177794,-0.0069150778341994816,-0.059667322210875756,-0.1488173663442838,-0.091811168232967658,-0.043970843366625142
0.68499028,-0.0098815414045702425,-0.013292892564547016,-0.0042211097932561706,-0.064228799795357297,-0.1472029259278029,-0.09170926536154296,-0.043943804520012647
0.68504091,-0.021179148478895831,-0.014756204458140593,-0.0026445470324349065,-0.068724187263768319,-0.14552004738142948,-0.091630538207947657,-0.043917547876114418
0.68509155,-0.036447238341093369,-0.015426451897812081,-0.0018285496613301483,-0.073085979646213023,-0.14377373993972736,-0.091575752298397317,-0.043892262694788908
0.68514219,-0.050931805712831436,-0.015117116228725939,-0.0014243214514293825,-0.077212738140737952,-0.14197065127486014,-0.091545544329939152,-0.043868118552824631
0.68519282,-0.057803700605205899,-0.013715689929189583,-0.0011961211590390505,-0.081007845799030545,-0.14011816898204194,-0.091540370607100185,-0.043845273356186348
0.68524345,-0.053976697432724492,-0.011362701564658304,-0.0010349230947122622,-0.084348039618984363,-0.13821664009333717,-0.091554827756084672,-0.043823865461882605
0.68529409,-0.042281194195670543,-0.0085225103316133016,-0.00093456312383014028,-0.08716639737295101,-0.13626791157217627,-0.091589153405047433,-0.043803996321738592
0.68534472,-0.026985944592068507,-0.0057992790418564715,-0.0010230161624951363,-0.089396543454240446,-0.13426515127285005,-0.091641784664361445,-0.043785730642927623
0.68539536,-0.012103668494084216,-0.003707898346360981,-0.0014296182564545539,-0.090955942247573432,-0.13221218623119918,-0.091709933052058878,-0.043769101337815523
0.685446,-0.001063689933797525,-0.0024528053058043547,-0.002276967447788185,-0.091846818286866916,-0.13011092371009539,-0.091793154104184246,-0.043754114941820743
0.68549663,0.0041247871949891693,-0.0018584181916934887,-0.0037482495650912923,-0.092048963424827088,-0.12796641694223734,-0.091890479320292207,-0.043740771231841814
0.68554726,0.0040413057038770394,-0.0016363513910201449,-0.0060882970309544095,-0.09162707755764557,-0.12579378118918216,-0.092002291500512812,-0.043729007651854605
0.6855979,0.00084220281937850809,-0.0015898403054429059,-0.009508121361749498,-0.090905625686881347,-0.12360183634227984,-0.092130558532544884,-0.043718779239601435
0.68564854,-0.0033838688714932954,-0.0015777953644255606,-0.014049007898638964,-0.089902260601880349,-0.12139665717476274,-0.092276199855826982,-0.043710033216241381
0.68569917,-0.0073267279435929528,-0.001534375961864947,-0.019583964392152757,-0.088630766694827515,-0.11917592716495878,-0.092439984632363123,-0.04370272802791679
0.6857498,-0.010290198561141833,-0.0014606569350134387,-0.025820229653409753,-0.087249871007484839,-0.11693924958308148,-0.092621826205942795,-0.043696845053331462
0.68580044,-0.011967124014954002,-0.0013621376773050304,-0.032300397634504617,-0.085816869996429249,-0.11469008233597366,-0.092821021527326408,-0.043692386603309694
0.68585107,-0.012253491488359105,-0.0012281103398280957,-0.038453032707145014,-0.084385738305381056,-0.11243221637139414,-0.093037086520855544,-0.043689332790341248
0.68590171,-0.011203310699224062,-0.0010458225176411197,-0.043664379459253659,-0.083010267817300462,-0.11017375881984216,-0.093269661432030165,-0.043687685472131893
0.68595235,-0.0091308667700687185,-0.00080435710520913211,-0.04747786679655068,-0.08172531059883309,-0.10792525645439167,-0.093518127066172393,-0.043687436919793321
0.68600298,-0.0071531612396034602,-0.00049709966986063916,-0.049485467417610909,-0.080567986851036028,-0.10570072533090807,-0.093782185722888295,-0.04368859501387326
0.68605361,-0.0059720426655974377,-9.0048745987394594e-05,-0.049087971250169275,-0.079573954046447126,-0.10352176096236991,-0.094060620463016428,-0.043691181485540395
0.68610425,-0.0054384993697075557,0.00047528057599644066,-0.046985120400445099,-0.078772886679294024,-0.10140335921594019,-0.094352838188470539,-0.043695209816140883
0.68615488,-0.0052635833145129388,0.0012736669729900409,-0.043495075713668022,-0.07819951935351048,-0.099353783460756392,-0.094657765749299544,-0.043700699072612065
0.68620552,-0.0052101833277050837,0.0023188234170857108,-0.038738735408890029,-0.077871477988971677,-0.097387096338061044,-0.094974012880920194,-0.043707652799249284
0.68625616,-0.0051454429989141615,0.0036122078720355281,-0.032945072376192569,-0.077796021112598202,-0.095518837370306087,-0.095299980558627387,-0.043716070036996416
0.68630679,-0.0050562367996132267,0.0051792044340790181,-0.026429305971947207,-0.077970873882449443,-0.093752473685623908,-0.095634073393098734,-0.043725939420504775
0.68635742,-0.0050190941881752844,0.0071193152121428937,-0.01953498568790759,-0.078357353943722743,-0.092093160202784408,-0.095974772019854188,-0.043737262621273018
0.68640806,-0.0050870509655411636,0.0094843148938823577,-0.012610021016952005,-0.078919311943744228,-0.090558203853767838,-0.096320467750729513,-0.043750038215681533
0.6864587,-0.005290032827093628,0.012055030957091435,-0.0059859730727352851,-0.079617148946530866,-0.08915198587519399,-0.096669389376965592,-0.04376424681386451
