Physical Time (s),ek_vol Monitor (N): cv1,ek_vol Monitor (N): cv2,ek_vol Monitor (N): cv3,ek_vol Monitor (N): cv4,ek_vol Monitor (N): cv5,ek_vol Monitor (N): cv6,ek_vol Monitor (N): cv7
0.00248111,0.0073264640064332918,0.0074465585106129606,0.0074579929920327555,0.0074623677468349933,0.0074691636080800802,0.0074906624661345853,0.0074945056906463425
0.00253175,0.0075308375906048127,0.0076562972667279065,0.0076685673079058851,0.0076718703798808116,0.0076780546804316278,0.0076996043787595286,0.0077039301344724023
0.00258238,0.0077294471767911464,0.007860699185286606,0.0078737583054065939,0.0078762249164126778,0.0078823128048667191,0.0079032684781481666,0.0079080379141689677
0.00263302,0.0079206791117822362,0.0080580999339205511,0.008071880512239964,0.0080737868087617185,0.0080799549223436792,0.0081000217969854054,0.0081051694868016794
0.00268366,0.0081038467679415346,0.008247702576961927,0.008262129559885166,0.0082637336798602537,0.0082698617558073367,0.0082890947964970266,0.0082945364789262736
0.00273429,0.0082791863773785095,0.0084295925950040353,0.0084445965207535969,0.0084461045279925085,0.0084519018151146316,0.0084705750411425747,0.0084762295467390517
0.00278492,0.0084477158764677176,0.0086046269533198282,0.0086201545208472227,0.0086217110627701075,0.0086268638210013418,0.0086452808113697509,0.0086511055481755892
0.00283556,0.0086109773351597738,0.0087742095911974051,0.0087902296490558474,0.0087919253022883965,0.0087962111331204053,0.0088145328844518363,0.0088205640564348268
0.00288619,0.0087707132779129976,0.008939992907331766,0.008956496471369162,0.0089583816300899781,0.0089617231246206554,0.0089798702936604875,0.0089862518599495168
0.00293683,0.0089286041640259228,0.0091036289500673467,0.0091206234087716706,0.00912272122214269,0.0091251799998395243,0.0091428334581058705,0.0091498157243939081
0.00298746,0.0090861379387473431,0.009266638683821762,0.0092841380188290017,0.009286453029418669,0.0092881862661112567,0.0093048749738329183,0.0093127709168257019
0.0030381,0.009244499570221892,0.0094302913917890183,0.0094483052859931499,0.0094508281746846588,0.0094520328297446905,0.0094672747064316071,0.0094763786735874104
0.00308874,0.0094044429942499834,0.0095954578352366437,0.0096139827529297481,0.00961669327181746,0.0096175588000389743,0.0096310051577423884,0.0096414974270508623
0.00313937,0.0095662558560385864,0.0097625559186059301,0.0097815704069823036,0.0097844405180742972,0.0097851208678859658,0.0097966551253541867,0.0098085287010799931
0.00319001,0.0097296719079979568,0.0099314451622876179,0.0099509102773838367,0.0099539082885888065,0.0099545137428458767,0.0099642718639563269,0.0099773151089711139
0.00324064,0.0098938027972536001,0.010101343449742861,0.010121207779459998,0.010124303035239826,0.010124905693259391,0.01013321892853755,0.010147062751360533
0.00329127,0.01005725576451034,0.010270932698084307,0.010291140381899174,0.010294307320533292,0.010294952019921944,0.010302234211628626,0.010316451341575496
0.00334191,0.010218379411652797,0.010438596628360084,0.01045909639938802,0.010462316860723386,0.010463031108128467,0.010469654464371439,0.010483874239559231
0.00339254,0.010375532933324204,0.010602687562739918,0.010623441035935806,0.010626704321055494,0.010627504251752514,0.01063370704540176,0.010647703226649095
0.00344318,0.010527306165505002,0.010761749546008111,0.010782737503315822,0.010786038464479552,0.010786931064876978,0.010792783527557316,0.010806506779857785
0.00349381,0.010672760275846543,0.010914764107203191,0.010935990124456405,0.010939326157463982,0.01094030964496385,0.01094574093684234,0.010959290132853657
0.00354445,0.010811540940990936,0.011061272064979706,0.011082763217342395,0.01108613124182738,0.011087195518754398,0.011092061604814431,0.011105612084256773
0.00359509,0.010943928205967129,0.011201435668016003,0.011223240267733072,0.011226634576911355,0.011227762899321665,0.011231924777115414,0.011245645329536196
0.00364572,0.011070776351888746,0.011335992109648498,0.01135817460018863,0.011361586102403586,0.011362757980561619,0.011366142369666182,0.011380130785470805
0.00369636,0.011193461468177467,0.011466216339796272,0.011488849723655629,0.011492266643461252,0.011493461235130288,0.011496086751911262,0.011510342594417203
0.00374699,0.011313703228758722,0.011593756366027337,0.011616912923490347,0.011620322624938758,0.011621521661091335,0.011623490388431709,0.011637926260432887
0.00379762,0.011433351489271191,0.011720431310723946,0.011744172808363757,0.011747564164244431,0.011748753738975571,0.011750218906700914,0.011764697793315498
0.00384826,0.011554193984248761,0.011848042684599377,0.011872411573990094,0.011875777256554995,0.011876948254319871,0.011878073778774867,0.011892453106289709
0.00389889,0.011677727989401532,0.011978141548200195,0.012003154587893776,0.012006492787833244,0.012007640203986649,0.012008567521676091,0.01202273211062513
0.00394953,0.01180498207903791,0.012111840448068324,0.012137485795221746,0.012140801083526255,0.012141922795857199,0.012142753084149227,0.012156627358503194
0.00400016,0.011936448597110197,0.012249731843622359,0.012275970023315154,0.012279273272725492,0.012280368759537783,0.012281161326633476,0.012294701049307681
0.0040508,0.012072102066571319,0.01239189561754429,0.012418664138270691,0.01242197158549709,0.012423040949842841,0.012423822497848114,0.012436994882239576
0.00410143,0.012211333910200992,0.012537820903065398,0.012565041872380459,0.012568373430863944,0.012569416886875967,0.012570194597350046,0.0125829580865542
0.00415207,0.012353186568301018,0.0126866273615505,0.01271421709375275,0.012717594090511644,0.012718611879005783,0.012719384779728608,0.012731677393744869
0.00420271,0.012496296210348146,0.012836996403193046,0.012864875749513754,0.012868318326346164,0.012869310922718492,0.012870076714487503,0.012881816757398719
0.00425334,0.012639278071950453,0.012987552830274409,0.013015656837211955,0.013019181348598561,0.01302014979087888,0.013020907124482235,0.013032004672883893
0.00430397,0.01278074764003779,0.013136887188136465,0.01316517280037368,0.013168789588007953,0.013169735782005863,0.013170483679758019,0.01318085782667114
0.00435461,0.012919485795698175,0.013283726630313965,0.013312177499582467,0.013315889390892847,0.013316816307563185,0.013317552636304519,0.013327148808237776
0.00440524,0.013054564325777524,0.013427069884880941,0.013455697821674408,0.013459499594149413,0.013460411318686581,0.01346113183758519,0.013469934333692398
0.00445588,0.013185392305930996,0.013566246103291865,0.013595089163389831,0.013598968040063133,0.013599869655814386,0.013600568263814573,0.013608605304848403
0.00450651,0.013311739592052547,0.01370094973709385,0.013730067241077965,0.013734004372472138,0.013734901677619099,0.013735571660726495,0.013742911393474952
0.00455715,0.013433765067915431,0.013831277215189675,0.013860742301526459,0.013864715042879346,0.013865614093679795,0.013866249745780117,0.013872989811176685
0.00460778,0.013551951153773245,0.013957666589972544,0.013987557217490792,0.013991541888797346,0.013992448395949007,0.013993046359203931,0.013999298043711706
0.00465842,0.01366702105944986,0.014080818563295249,0.014111208001410273,0.014115182766823138,0.014116101414104338,0.014116661347739159,0.014122530807971219
0.00470906,0.013779854475138102,0.014201617764626542,0.014232565754668832,0.0142365132336119,0.014237447036356769,0.014237971542631471,0.014243541458109696
0.00475969,0.013891398925402832,0.014321041189686126,0.014352586852738087,0.014356496146458142,0.014357445983336435,0.014357940022043601,0.014363255464368447
0.00481032,0.014002485107371211,0.014439970191207494,0.014472127517304995,0.014475995432576364,0.01447695987230131,0.014477429921081149,0.014482491964027972
0.00486096,0.014113801322743612,0.014559153659343595,0.014591910120784363,0.014595741486134736,0.014596716975648219,0.014597170198036901,0.014601939659762137
0.00491159,0.014225780600626133,0.014679091042013207,0.014712409525871325,0.01471621657553472,0.014717197985097904,0.014717641568031686,0.014722052821315253
0.00496223,0.014338624097736296,0.014800048645480504,0.014833872477280392,0.014837673372893453,0.01483865482485015,0.014839095526422538,0.014843077164136674
0.00501287,0.014452263663092345,0.01492201472088729,0.014956275025208757,0.014960091692444931,0.014961067521691247,0.014961511386631042,0.014965008022062862
0.0050635,0.01456649124593459,0.015044823386738451,0.015079447624261218,0.015083303181689959,0.015084268852975315,0.015084721015994182,0.01508771026957189
0.00511413,0.014680992744416557,0.015168185596137758,0.015203106080582609,0.01520702217192807,0.015207975004082218,0.015208439519258342,0.015210939814833185
0.00516477,0.014795434795436706,0.015291781071856738,0.015326942363019165,0.015330936717300644,0.015331876321997383,0.015332355997559291,0.015334422880423908
0.00521541,0.014909487167664532,0.015415279230870136,0.015450643572239164,0.015454728086583127,0.015455656492437419,0.015456152747758653,0.015457867370883302
0.00526604,0.015022901204648029,0.015538415972827034,0.015573966262296634,0.015578145859246967,0.015579067342502802,0.015579580125034461,0.015581032263379261
0.00531667,0.01513549230156983,0.015660978186421887,0.015696718378087775,0.015700990752476073,0.015701911424737102,0.015702439204499895,0.015703709784437275
0.00536731,0.015247150855767761,0.015782816939022348,0.015818770091976936,0.01582312634902934,0.015824053557174599,0.015824593413972236,0.015825741367840453
0.00541794,0.015357823714625983,0.015903833211466337,0.015940037659599313,0.01594446372552441,0.015945405307879888,0.015945953099663436,0.015947009538899253
0.00546858,0.015467491369494685,0.016023961197034212,0.016060465485115586,0.016064944058831805,0.016065907493557158,0.016066458077782914,0.016067428534346808
0.00551922,0.015576151977606452,0.016143159912810411,0.01618001724324452,0.016184529970650958,0.016185521467291783,0.016186068960804021,0.01618694178977987
0.00556985,0.015683783791032458,0.016261379113139698,0.016298642043258007,0.016303171571404269,0.016304195190335838,0.016304733255818903,0.016305490569231224
0.00562048,0.015790309346732544,0.016378530619361981,0.016416246629232439,0.016420778260236208,0.016421835156027079,0.01642235732232359,0.016422984785329182
0.00567112,0.015895611654975959,0.016494502557962809,0.016532710879842143,0.016537233668442387,0.016538321561040639,0.01653882159120975,0.016539314640092624
0.00572176,0.015999514865423038,0.016609141430443581,0.016647871296803521,0.016652378547374579,0.01665349151401814,0.016653963831523278,0.016654329232745759
0.00577239,0.016101770371149734,0.016722234099099422,0.016761504354965404,0.016765993570986064,0.016767122227505989,0.016767562375333098,0.016767816667082176
0.00582302,0.01620209551653783,0.016833538376760257,0.016873358271571357,0.016877830662004902,0.016878962755409,0.016879367826786743,0.016879533735583922
0.00587366,0.016300248796935115,0.016942851460658909,0.016983222345352721,0.016987682006590003,0.016988803396329338,0.016989172347888618,0.016989274763539484
0.00592429,0.01639601689279354,0.017049996991298739,0.017090914599026209,0.017095367510242744,0.017096463448684561,0.017096797207541509,0.017096859832715441
0.00597493,0.016489267478049598,0.017154870612726192,0.017196327598921781,0.017200780554024152,0.017201837119166775,0.017202138417658136,0.017202181572527786
0.00602557,0.016580040351542598,0.017257522874858038,0.017299511274727501,0.017303970880685943,0.017304976376775975,0.017305249309083188,0.017305288849123864
0.0060762,0.016668519459555442,0.01735812994320338,0.017400643229846344,0.017405115090454622,0.017406061233640687,0.017406310602717568,0.017406357573441424
0.00612683,0.01675503442493937,0.017456999132832253,0.017500033620564664,0.01750452179948761,0.017505404531273746,0.017505635117388538,0.017505695796039788
0.00617747,0.016840066813177557,0.017554578050808435,0.017598133515468538,0.017602640341981168,0.017603460184896426,0.017603676086624432,0.017603752261315428
0.00622811,0.016924214553719948,0.017651421836214209,0.017695501361588161,0.017700027606394286,0.017700789533144492,0.017700993724685393,0.017701083210784178
0.00627874,0.017008097960972524,0.017748112344257428,0.017792721546414158,0.017797266954810018,0.017797979817194817,0.017798174014349192,0.017798271585844117
0.00632937,0.017092313949926469,0.017845219753625255,0.01789036564178819,0.017894929770172017,0.017895605392035434,0.01789579024524721,0.017895888956934395
0.00638001,0.017177381630873012,0.017943254526184692,0.017988944334092209,0.01799352759466722,0.017994179674892988,0.017994355228848392,0.017994448005225826
0.00643064,0.01726368638755937,0.018042614946119213,0.018088855293583533,0.018093460075665507,0.018094103069324508,0.018094269366944759,0.018094350583986896
0.00648128,0.017351448486471913,0.018143553991957266,0.018190350680481478,0.018194982399100518,0.018195630531230095,0.018195788212986733,0.01819585493386883
0.00653192,0.01744070623026683,0.018246153841771751,0.018293512469705567,0.018298180391410891,0.01829884691927329,0.018298997679233524,0.018299050243989139
0.00658255,0.017531319447211858,0.018350319399628074,0.018398246794213372,0.018402964517563559,0.018403661300063108,0.01840380810445099,0.018403849924624748
0.00663318,0.017622988628599942,0.018455789145720335,0.018504295439237341,0.018509080954864573,0.018509818319392322,0.01850996535472348,0.018510001980547804
0.00668382,0.017715305635187854,0.018562179119700692,0.01861128013311612,0.018616155450273068,0.018616942292090301,0.018617094674449441,0.018617132396181756
0.00673445,0.017807797913820807,0.018669023625407889,0.018718743169147223,0.018723733555751212,0.018724577571203452,0.018724740899377548,0.018724785247585821
0.00678509,0.017899977522534114,0.018775820567485672,0.018826192207968259,0.018831325136031602,0.018832233091998496,0.018832412947827597,0.018832467486876597
0.00683572,0.0179913838869468,0.018882075464827314,0.018933143369421288,0.018938447288827594,0.018939425252495472,0.018939626755300153,0.018939692434737136
0.00688636,0.018081652473048711,0.018987375424237739,0.01903919399034041,0.019044697070544406,0.019045750563173897,0.019045978064051335,0.019046053235064971
0.00693699,0.018170539256470358,0.019091424548225447,0.019144056652819163,0.019149785611345671,0.019150919679800416,0.019151176643965793,0.01915125766582779
0.00698763,0.018257914938652985,0.019194046907159111,0.019247560783827743,0.019253539893720275,0.019254759128938471,0.019255048219621419,0.019255130442197559
0.00703827,0.018343767565675597,0.019295198333871638,0.019349663250815458,0.01935591358902998,0.019357222131551017,0.019357545465878017,0.019357624302043241
0.0070889,0.01842819273906476,0.019394959784893077,0.019450440847066503,0.019456979802359636,0.019458381367120532,0.019458740882568919,0.019458812701651763
0.00713953,0.018511372341998938,0.019493518672145285,0.019550071169685872,0.019556912191253429,0.019558410129349186,0.019558807982633642,0.019558870643637379
0.00719017,0.018593543160450383,0.019591137422522227,0.019648801272310886,0.019655953811656177,0.019657551202619566,0.019657990125801678,0.019658043095344468
0.0072408,0.018674956637427662,0.019688108046150059,0.019746902863707477,0.019754372445815377,0.019756072199847215,0.019756555750109654,0.019756599862597327
0.00729144,0.018755870061327548,0.019784733181407253,0.019844654459120644,0.019852442809207244,0.019854247753717597,0.019854780421853849,0.019854817447816055
0.00734207,0.01883651570591266,0.019881282864465125,0.019942299670388738,0.019950404827149031,0.019952317755437491,0.019952904922834951,0.0199529370973144
0.00739271,0.018917083439916736,0.019977965048407292,0.02004001952914012,0.020048435885465184,0.020050459556491439,0.020051107320645554,0.020051136974217839
0.00744334,0.018997719426751093,0.02007491633932499,0.020137925125934129,0.020146643358889039,0.020148780446404588,0.020149495355639632,0.020149524719919487
0.00749398,0.019078513156441174,0.020172180959885967,0.020236038433324631,0.020245045308209312,0.020247298303864587,0.020248087050885676,0.020248118237227154
0.00754462,0.019159499385074559,0.020269725737603012,0.020334308880367594,0.020343586952524067,0.020345958027705335,0.020346827147764406,0.020346862243675979
0.00759525,0.019240667846691751,0.020367457942336013,0.020432632388040183,0.020442159660560906,0.020444650485412139,0.020445606093224829,0.020445647296854066
