Physical Time (s),ea_bot Monitor (kg-m/s^3): bot_cv1,ea_bot Monitor (kg-m/s^3): bot_cv2,ea_bot Monitor (kg-m/s^3): bot_cv3,ea_bot Monitor (kg-m/s^3): bot_cv4,ea_bot Monitor (kg-m/s^3): bot_cv5,ea_bot Monitor (kg-m/s^3): bot_cv6,ea_bot Monitor (kg-m/s^3): bot_cv7
0.7910706,1.0817944095539548e-06,1.8370018617866175e-06,3.3965122403748434e-06,1.266704581482986e-05,4.8807203327372411e-05,9.931448925052031e-05,8.3159752217130443e-05
0.79112124,1.0773549531378703e-06,1.8066450741075973e-06,3.3163593954310825e-06,1.2496012424921521e-05,4.851728774383633e-05,9.891437933928879e-05,8.2691590875340611e-05
0.79117187,1.0751007438068022e-06,1.7811370270820461e-06,3.244923705632903e-06,1.2337556762527657e-05,4.8240207494289449e-05,9.8518388653061063e-05,8.2231670397545155e-05
0.79122251,1.0749496422006955e-06,1.7604058533957106e-06,3.1821827993026006e-06,1.2191905798488938e-05,4.7976485519279955e-05,9.812778929381297e-05,8.1780921847623376e-05
0.79127315,1.0767806263225648e-06,1.744296285131387e-06,3.1279692988547221e-06,1.2059054490990993e-05,4.7726409048563396e-05,9.7743748950893019e-05,8.1340133094491744e-05
0.79132378,1.0804334757517035e-06,1.7325763112225349e-06,3.0819912114122949e-06,1.1938789004394441e-05,4.7490042372478337e-05,9.73673156547494e-05,8.0909947107176994e-05
0.79137441,1.0857105518626508e-06,1.7249457611784225e-06,3.0438483343339289e-06,1.1830708988985719e-05,4.7267239869209266e-05,9.699941209081248e-05,8.0490915058366601e-05
0.79142505,1.0923739096291333e-06,1.7210378981723434e-06,3.0130477867808883e-06,1.1734264970885859e-05,4.7057681723243259e-05,9.6640845195217792e-05,8.0083544296161391e-05
0.79147568,1.1001469677297943e-06,1.7204218734208459e-06,2.9890136244388566e-06,1.1648790939179909e-05,4.686090803963118e-05,9.6292319081811678e-05,7.9688336449297757e-05
0.79152632,1.1087184356002898e-06,1.7226035815340627e-06,2.9710974750625484e-06,1.1573546270244138e-05,4.6676369964937488e-05,9.595446339067663e-05,7.9305815527444458e-05
0.79157696,1.1177490769892435e-06,1.7270382044234274e-06,2.958585282813416e-06,1.1507750454192993e-05,4.6503480062497647e-05,9.5627864317220372e-05,7.8936570328636346e-05
0.79162759,1.1268831689560426e-06,1.7331369044893458e-06,2.9507032451054423e-06,1.14506106736156e-05,4.6341666873816852e-05,9.531310096038228e-05,7.8581271610218988e-05
0.79167822,1.1357661933820776e-06,1.7402845323535531e-06,2.9466271989521265e-06,1.1401341707371952e-05,4.6190432956304573e-05,9.5010796075100331e-05,7.8240711237270532e-05
0.79172886,1.1440668888683065e-06,1.7478635423107822e-06,2.945496949031822e-06,1.1359181257986685e-05,4.6049413980477779e-05,9.4721679238408184e-05,7.791585924317691e-05
0.79177949,1.1515046717252677e-06,1.7552858027855732e-06,2.9464368852377496e-06,1.1323395166819399e-05,4.5918424189189135e-05,9.444665139317632e-05,7.7607912950221298e-05
0.79183013,1.1578800440736144e-06,1.7620302040475286e-06,2.9485851562271327e-06,1.1293279555273121e-05,4.5797483059173413e-05,9.4186836359969286e-05,7.7318325190325698e-05
0.79188076,1.1631040083414511e-06,1.7676816497428931e-06,2.9511276559697376e-06,1.1268154835458223e-05,4.5686803405951381e-05,9.3943602947109821e-05,7.7048803312664054e-05
0.7919314,1.1672124089162899e-06,1.7719666853718795e-06,2.9533363627386175e-06,1.1247355921157273e-05,4.5586756352839362e-05,9.3718546165610269e-05,7.6801260230715054e-05
0.79198203,1.1703704928526199e-06,1.7747816873789019e-06,2.9546106645285606e-06,1.1230226395994416e-05,4.5497812749563466e-05,9.351344259241817e-05,7.6577746198912592e-05
0.79203267,1.1728647176306504e-06,1.7762055615514102e-06,2.9545135925816266e-06,1.1216105750318452e-05,4.542045526504777e-05,9.3330150734420228e-05,7.638032945875025e-05
0.79208331,1.1750730127749125e-06,1.7764925132038602e-06,2.9527990744490365e-06,1.1204323238294085e-05,4.5355087097547065e-05,9.3170493699438987e-05,7.6210957717773607e-05
0.79213394,1.1774248219077018e-06,1.7760423845727165e-06,2.9494277219541049e-06,1.1194202216249582e-05,4.5301937115574598e-05,9.3036122650099924e-05,7.6071313594515207e-05
0.79218457,1.1803488790459027e-06,1.7753531127340071e-06,2.944561813605488e-06,1.1185076121788488e-05,4.5260974674426736e-05,9.292837701018776e-05,7.596266821006435e-05
0.79223521,1.1842264659639301e-06,1.7749647809337582e-06,2.9385461578973759e-06,1.1176323686859122e-05,4.5231852368269324e-05,9.2848174212785002e-05,7.5885771806707584e-05
0.79228584,1.1893503278372399e-06,1.7753983689567341e-06,2.9318700852173203e-06,1.1167416347899369e-05,4.5213883578658918e-05,9.2795921742187549e-05,7.5840774459706102e-05
0.79233648,1.1958972760845622e-06,1.777101232152126e-06,2.9251164370020252e-06,1.1157971727838948e-05,4.5206060314864113e-05,9.2771467917219914e-05,7.582718527192808e-05
0.79238712,1.2039197569597206e-06,1.7804052015675553e-06,2.9189024975928246e-06,1.1147803899759623e-05,4.5207113853899767e-05,9.2774094559393359e-05,7.5843887148926558e-05
0.79243775,1.2133579547337201e-06,1.7855066240821311e-06,2.9138253271187854e-06,1.11369661489284e-05,4.5215619408606627e-05,9.2802568109365131e-05,7.5889217093227487e-05
0.79248838,1.2240631942288342e-06,1.7924702210019726e-06,2.9104208248409956e-06,1.1125776232466463e-05,4.5230132885558249e-05,9.2855209601550693e-05,7.5961051456794744e-05
0.79253902,1.2358293790927508e-06,1.8012505163645667e-06,2.9091385603586023e-06,1.1114818895412179e-05,4.5249341653435747e-05,9.2929999544092085e-05,7.6056933304198687e-05
0.79258966,1.248426252450124e-06,1.8117237098279759e-06,2.9103313772125173e-06,1.1104921720988322e-05,4.5272208337901214e-05,9.3024701659326733e-05,7.6174217068133453e-05
0.79264029,1.261627987376879e-06,1.8237267104142276e-06,2.9142632074529778e-06,1.109710926173547e-05,4.5298096376813213e-05,9.3137015920265499e-05,7.6310254428286849e-05
0.79269092,1.2752311196812572e-06,1.837085054218753e-06,2.9211273060874011e-06,1.1092544193385082e-05,4.5326854805708292e-05,9.3264719544955554e-05,7.6462538417876582e-05
0.79274156,1.2890627112461948e-06,1.8516445239148344e-06,2.9310711663980915e-06,1.1092462941377576e-05,4.535885493151551e-05,9.3405786287882437e-05,7.6628858439901736e-05
0.79279219,1.3029782316928263e-06,1.8672850193491185e-06,2.9442204823660039e-06,1.1098113825074547e-05,4.5394979797151296e-05,9.3558487764183008e-05,7.6807407741166323e-05
0.79284283,1.316861482401759e-06,1.8839337200073431e-06,2.9607118104400219e-06,1.1110717470051066e-05,4.5436580910355772e-05,9.3721470813151452e-05,7.6996880439882167e-05
0.79289347,1.3306104711601661e-06,1.901560395803928e-06,2.9807092982521581e-06,1.1131435615914951e-05,4.5485395042129843e-05,9.3893800940136104e-05,7.7196519704179618e-05
0.7929441,1.3441316995427879e-06,1.9201744498740764e-06,3.004420942508171e-06,1.1161361606299334e-05,4.5543456029469599e-05,9.407500257538848e-05,7.7406159573864251e-05
0.79299473,1.3573344672053332e-06,1.9398192696320818e-06,3.0321102053035417e-06,1.1201532840438616e-05,4.5613011540681441e-05,9.4265107662583946e-05,7.7626261884701037e-05
0.79304537,1.3701308894289747e-06,1.9605662913122038e-06,3.0640972348321929e-06,1.1252940813103882e-05,4.5696439447666242e-05,9.4464696139734218e-05,7.7857931847680653e-05
0.793096,1.3824377473855558e-06,1.9825120197434033e-06,3.1007590386688222e-06,1.1316554359723289e-05,4.5796187470034125e-05,9.4674930773390689e-05,7.8102926749202829e-05
0.79314664,1.3941778196326722e-06,2.0057718918558697e-06,3.142517262430043e-06,1.1393325059810086e-05,4.5914706176536648e-05,9.4897567546348469e-05,7.8363648810071188e-05
0.79319728,1.4052860884847104e-06,2.0304740816756483e-06,3.1898157997586474e-06,1.1484167191420546e-05,4.6054369539826199e-05,9.5134928453271717e-05,7.8643062702200744e-05
0.79324791,1.4157121612279175e-06,2.0567587722253085e-06,3.2431075594850872e-06,1.158995504963249e-05,4.6217446696548906e-05,9.5389860714706543e-05,7.8944624629914207e-05
0.79329854,1.4254195963389181e-06,2.0847769523280298e-06,3.3028327556520424e-06,1.1711488597150628e-05,4.6406043072206157e-05,9.5665648791314794e-05,7.9272167469297377e-05
0.79334918,1.4344042032659693e-06,2.1146953307340905e-06,3.3693993396458039e-06,1.1849444004774397e-05,4.6622021104349884e-05,9.596587288138888e-05,7.9629727556600408e-05
0.79339982,1.442697534554438e-06,2.146695672443778e-06,3.4431526902412465e-06,1.2004308090309845e-05,4.6866908422470014e-05,9.6294222655748612e-05,8.0021338243286392e-05
0.79345045,1.4503799810641865e-06,2.1809696539929364e-06,3.5243515746809564e-06,1.2176311761148439e-05,4.7141787806913097e-05,9.6654265466473348e-05,8.0450789999226223e-05
0.79350108,1.4575940629615705e-06,2.2177248458726868e-06,3.6131499965957969e-06,1.2365364219579394e-05,4.7447174402484148e-05,9.7049184948261986e-05,8.0921352692764527e-05
0.79355172,1.464551666497438e-06,2.2571828958895968e-06,3.7095807684887936e-06,1.2570995617943063e-05,4.7782902887471749e-05,9.748149873242489e-05,8.1435492485255751e-05
0.79360235,1.4715279349883972e-06,2.2995666864017135e-06,3.813530040336049e-06,1.2792296602567596e-05,4.8148003256816231e-05,9.795277653800809e-05,8.199458650265047e-05
0.79365299,1.4788524297947105e-06,2.3450835250861187e-06,3.9247209083284192e-06,1.3027878397922944e-05,4.8540601215271096e-05,9.8463365742550025e-05,8.2598651560402553e-05
0.79370363,1.4868900814037802e-06,2.3939013783696085e-06,4.0427040811901633e-06,1.327586226296374e-05,4.8957851825087157e-05,9.9012169577175483e-05,8.3246132893060226e-05
0.79375426,1.4960112831364135e-06,2.4461184031212487e-06,4.1668525058581806e-06,1.3533899755369439e-05,4.9395926682704642e-05,9.9596497020773686e-05,8.3933769090395412e-05
0.79380489,1.5065551474778957e-06,2.5017218807359461e-06,4.2963586563628376e-06,1.3799225321132615e-05,4.9850043250825175e-05,0.00010021198657868108,8.4656528110240445e-05
0.79385553,1.5187856635352964e-06,2.5605455451197381e-06,4.4302412588677521e-06,1.4068753040742249e-05,5.0314579629434286e-05,0.00010085265477166305,8.540767327070109e-05
0.79390616,1.532849705645424e-06,2.6222427875022553e-06,4.5673626052036355e-06,1.4339209111464489e-05,5.0783243830407509e-05,0.00010151105594112898,8.6178942034367641e-05
0.7939568,1.5487448701254875e-06,2.6862753221480513e-06,4.7064624978986388e-06,1.4607300880674119e-05,5.1249326558783395e-05,0.00010217853691226111,8.6960811379228081e-05
0.79400743,1.5663048966384523e-06,2.751920068805825e-06,4.8461945552480427e-06,1.4869887513713413e-05,5.170600065173814e-05,0.00010284559673943755,8.7742866850785368e-05
0.79405807,1.5851937508793075e-06,2.8182735642443487e-06,4.9851456862721405e-06,1.5124127476346068e-05,5.2146649861571232e-05,0.00010350228070140826,8.8514228729304512e-05
0.7941087,1.6049245355395797e-06,2.8843009982783305e-06,5.1219008374594209e-06,1.5367624938945072e-05,5.2565207991154372e-05,0.00010413861567201848,8.9263983727204773e-05
0.79415934,1.624896049490883e-06,2.9489048805408057e-06,5.2551106713846251e-06,1.559854222175527e-05,5.2956501843050052e-05,0.0001047450767919277,8.9981677957479467e-05
0.79420998,1.6444371039646967e-06,3.0109692994393227e-06,5.3834900446287222e-06,1.5815592502395176e-05,5.3316449885259941e-05,0.00010531292871216317,9.0657677431281504e-05
0.79426061,1.6628464638411754e-06,3.0693680844634215e-06,5.5057968765797296e-06,1.6017973647004014e-05,5.3642183612922913e-05,0.00010583453048082392,9.128348776487649e-05
0.79431124,1.6794810498534941e-06,3.1230944854846502e-06,5.6209478136533482e-06,1.6205409920179467e-05,5.3932232977402518e-05,0.00010630372436119822,9.1852164521128777e-05
0.79436188,1.6937604666372455e-06,3.1713031510786344e-06,5.7280263372262706e-06,1.6378054828246332e-05,5.4186485296574884e-05,0.00010671600139922491,9.2358487317889125e-05
0.79441251,1.7052252571367711e-06,3.2133574681753696e-06,5.8263147997606902e-06,1.6536410009694496e-05,5.4406096778420117e-05,0.00010706862903376254,9.2799093045987707e-05
0.79446315,1.7135380473581461e-06,3.2487949055224336e-06,5.9152359610352993e-06,1.6681144177384521e-05,5.4593221465158851e-05,0.0001073605574519494,9.3172373798473425e-05
0.79451379,1.7184957593345379e-06,3.2773431681570397e-06,5.9943484224591791e-06,1.6812982454706399e-05,5.4750766264590851e-05,0.00010759231597688623,9.3478363200698089e-05
0.79456442,1.720019099164613e-06,3.2989100205175645e-06,6.0633269597169966e-06,1.6932593204871299e-05,5.4882111560090769e-05,0.0001077658897093178,9.3718615664878914e-05
0.79461505,1.7181365031890043e-06,3.3135487036344453e-06,6.1219260682784298e-06,1.7040472789758894e-05,5.4990796947292657e-05,0.00010788448040802144,9.3895957241460707e-05
0.79466569,1.7129641658390832e-06,3.3214308344778832e-06,6.1699523837039098e-06,1.713685920437381e-05,5.5080231350158589e-05,0.00010795224082257015,9.4014201038821696e-05
0.79471633,1.7046845950760145e-06,3.3228114653585069e-06,6.2072407608521491e-06,1.7221676016448142e-05,5.5153428236973692e-05,0.00010797401673103689,9.4077902499321289e-05
0.79476696,1.6935297652148696e-06,3.3179997295648194e-06,6.2336439798351443e-06,1.7294513813734135e-05,5.5212796110616936e-05,0.0001079550439366171,9.409203537903635e-05
0.79481759,1.6797720630034817e-06,3.3073465882043066e-06,6.2490454993345117e-06,1.7354661804113867e-05,5.5260002925740748e-05,0.00010790068006263126,9.4061725433425806e-05
0.79486823,1.663708577149893e-06,3.291231708920581e-06,6.2533749758274026e-06,1.740116559054577e-05,5.5295917523209968e-05,0.00010781615718407732,9.3992008896134579e-05
0.79491886,1.6456519287378041e-06,3.2700519629410335e-06,6.2466257932887937e-06,1.7432902951807741e-05,5.5320616507227734e-05,0.00010770636490972483,9.3887617125704641e-05
0.7949695,1.6259229008508709e-06,3.2442169912655356e-06,6.2288877691089451e-06,1.7448692293024857e-05,5.5333462068548842e-05,0.00010757570260145861,9.3752859283003807e-05
0.79502014,1.6048453240843577e-06,3.2141465694315003e-06,6.20036763579144e-06,1.7447397948236834e-05,5.5333230083101504e-05,0.00010742794203037959,9.3591462003900623e-05
0.79507077,1.5827484868568475e-06,3.1802742830431286e-06,6.1614070958705796e-06,1.7428037650530253e-05,5.5318274414386574e-05,0.00010726615596403223,9.3406531562231521e-05
0.7951214,1.5599673403301211e-06,3.1430465351381724e-06,6.1124852899615194e-06,1.7389876500959644e-05,5.5286703597894166e-05,0.00010709269770077557,9.3200541210618993e-05
0.79517204,1.5367814454461867e-06,3.1028693529996231e-06,6.0541560171410136e-06,1.733244814571864e-05,5.5236501925829097e-05,0.00010690915432621656,9.2975273715470032e-05
0.79522267,1.5134428619095869e-06,3.0601116915008242e-06,5.987032189515507e-06,1.7255610757985619e-05,5.516570983665696e-05,0.00010671640787975948,9.273190499781317e-05
0.79527331,1.4901677703622986e-06,3.0150954910237186e-06,5.9117531887292224e-06,1.7159569217540195e-05,5.5072582682994395e-05,0.00010651473208479912,9.2471100024266745e-05
0.79532395,1.4671270154003149e-06,2.9680922171802173e-06,5.8289529577404041e-06,1.704486642088519e-05,5.4955729880767151e-05,0.00010630390437856669,9.2193096771489791e-05
0.79537458,1.4444378269238583e-06,2.9193153924942616e-06,5.7392331453166958e-06,1.691234458638358e-05,5.4814228910022997e-05,0.0001060833714879355,9.1897869770397704e-05
0.79542521,1.4221574530721675e-06,2.8689285306792236e-06,5.6431419495495489e-06,1.6763082629434028e-05,5.464769081676634e-05,0.00010585238163319224,9.1585278001819005e-05
0.79547585,1.4002824621300378e-06,2.8170342205352282e-06,5.5411705575977065e-06,1.6598333819809583e-05,5.4456297201400183e-05,0.00010561011605198713,9.1255164534044815e-05
0.79552649,1.3787516565939063e-06,2.7636754938956461e-06,5.4337555376917569e-06,1.6419456022329154e-05,5.4240769326185787e-05,0.00010535580369172188,9.0907479258474963e-05
0.79557712,1.3574708892490047e-06,2.7088693364123871e-06,5.3213096460081949e-06,1.6227869671072853e-05,5.4002326915687293e-05,0.00010508881142809097,9.0542363156515183e-05
0.79562775,1.3363313656653778e-06,2.6526284026440095e-06,5.2042472359532115e-06,1.6025020126399404e-05,5.3742610755827458e-05,0.0001048086784201162,9.016020336825151e-05
0.79567839,1.3152316372409731e-06,2.5949890382015244e-06,5.0830110095329776e-06,1.5812368251687404e-05,5.346359241509933e-05,0.00010451513383873592,8.9761525824313666e-05
0.79572902,1.2941020661177398e-06,2.5360374582197848e-06,4.958104968556229e-06,1.5591390223072985e-05,5.3167495820224471e-05,0.00010420810859963745,8.934706282968168e-05
0.79577966,1.2729246956373104e-06,2.4759348959013404e-06,4.8301208879116359e-06,1.5363588209245494e-05,5.2856719625763883e-05,0.00010388773653776829,8.8917836201125747e-05
0.7958303,1.251748251994879e-06,2.414942634872127e-06,4.6997615899564219e-06,1.5130504182576826e-05,5.2533778754104456e-05,0.00010355436628421965,8.8475124118833127e-05
0.79588093,1.2306923052381722e-06,2.3534295430499715e-06,4.5678521964618597e-06,1.4893734695369895e-05,5.2201244021635259e-05,0.00010320857334806861,8.8020404672095639e-05
0.79593156,1.2099444078051147e-06,2.2918719123954591e-06,4.4353448135901511e-06,1.4654933034195873e-05,5.1861702680014073e-05,0.00010285116357448285,8.7555344003683067e-05
0.7959822,1.1897482141727503e-06,2.2308382392636621e-06,4.3033040807028353e-06,1.441579856992584e-05,5.1517713105566562e-05,0.00010248316333110202,8.7081774593033624e-05
0.79603283,1.1703852277524729e-06,2.1709642377676781e-06,4.1728795001675042e-06,1.4178059787783299e-05,5.1171764817960003e-05,0.00010210578994225881,8.6601649692775876e-05
0.79608347,1.1521495914287265e-06,2.1129156257791915e-06,4.0452609606485518e-06,1.3943441527600361e-05,5.0826239160279238e-05,0.00010172040997116022,8.6116991106365584e-05
0.79613411,1.1353274281347353e-06,2.0573530364985143e-06,3.921631293227462e-06,1.3713631289171175e-05,5.048337769879845e-05,0.00010132850017051963,8.5629823104032188e-05
0.79618474,1.1201761989994772e-06,2.0048949567001206e-06,3.8031129715565309e-06,1.3490238294784988e-05,5.0145253145086309e-05,0.00010093159797894426,8.5142107173702698e-05
0.79623537,1.1069094102787318e-06,1.9560869311661188e-06,3.6907201816786889e-06,1.3274751483127823e-05,4.9813744068530577e-05,0.00010053126630364583,8.4655695484807028e-05
0.79628601,1.0956892440422397e-06,1.911379438434861e-06,3.585320201681123e-06,1.3068502711493462e-05,4.9490518423594596e-05,0.00010012906748653401,8.4172293521561352e-05
0.79633665,1.086624418227542e-06,1.8711165103821475e-06,3.4876097004363786e-06,1.2872639535442434e-05,4.9177021598600736e-05,9.9726525970054051e-05,8.3693427001211069e-05
0.79638728,1.0797744567582479e-06,1.835534973326284e-06,3.3981058744756654e-06,1.2688104690831355e-05,4.8874479230677704e-05,9.9325117112557298e-05,8.3220445656539212e-05
0.79643791,1.0751488495593398e-06,1.8047644888051141e-06,3.3171425861712024e-06,1.2515617969027612e-05,4.858389147961311e-05,9.8926253094020779e-05,8.2754527691149919e-05
0.79648855,1.0727109955144746e-06,1.7788342818798186e-06,3.2448781442787327e-06,1.2355668126547471e-05,4.830603678292267e-05,9.8531286231158088e-05,8.2296628148330293e-05
0.79653918,1.0723823706197955e-06,1.7576810300416674e-06,3.1813074507760051e-06,1.2208508503111836e-05,4.8041464640554713e-05,9.8141488210247329e-05,8.1847648189962958e-05
0.79658982,1.0740455639245977e-06,1.7411577284478688e-06,3.1262783933635282e-06,1.2074162515792758e-05,4.7790496796003507e-05,9.7758040972728324e-05,8.1408403190425942e-05
0.79664046,1.0775445874079822e-06,1.7290408170080422e-06,3.0795128302670941e-06,1.1952443002332148e-05,4.7553237266410759e-05,9.7382020258074024e-05,8.0979589388922743e-05
0.79669109,1.0826860595327545e-06,1.7210379353050784e-06,3.0406210034965962e-06,1.1842970755001191e-05,4.7329575284921433e-05,9.7014380795155489e-05,8.0561799208512904e-05
0.79674172,1.0892365874958045e-06,1.7167905598181203e-06,3.0091191098396327e-06,1.1745211007467885e-05,4.7119214664580444e-05,9.6655956868763087e-05,8.015556641880946e-05
0.79679236,1.0969242194317072e-06,1.7158762403553061e-06,2.9844401954997689e-06,1.1658507736908492e-05,4.6921707048982032e-05,9.6307477474885325e-05,7.9761405399053504e-05
0.79684299,1.1054418357741484e-06,1.7178089816564698e-06,2.9659440822732535e-06,1.158212475391882e-05,4.6736502819619621e-05,9.596958686135567e-05,7.9379836105915744e-05
0.79689363,1.1144534264589258e-06,1.7220495947272018e-06,2.9529248659378531e-06,1.1515282668046194e-05,4.6563008445181845e-05,9.5642878565196211e-05,7.9011421931056804e-05
0.79694426,1.123604926546671e-06,1.7280164100053311e-06,2.9446164693928929e-06,1.1457187486068007e-05,4.6400639836776297e-05,9.5327928340508867e-05,7.8656801534968701e-05
0.7969949,1.132541234518953e-06,1.7350974069666552e-06,2.9402015007383258e-06,1.1407052762270574e-05,4.6248886876357491e-05,9.5025349289630171e-05,7.8316736269179454e-05
0.79704553,1.1409279068086746e-06,1.7426748535665035e-06,2.9388245667002638e-06,1.1364114326944282e-05,4.6107368181878104e-05,9.4735848654006329e-05,7.7992163833777838e-05
0.79709617,1.1484780612312085e-06,1.7501566528921638e-06,2.9396121505563143e-06,1.1327636333067849e-05,4.5975875060114226e-05,9.4460293697714274e-05,7.7684244309467442e-05
0.79714681,1.1549823801637943e-06,1.7570132666118017e-06,2.9417006308492561e-06,1.1296912643123045e-05,4.5854399048516594e-05,9.4199768458062466e-05,7.7394401134014322e-05
0.79719744,1.1603391835150427e-06,1.7628166768950434e-06,2.9442700352048885e-06,1.127126172020204e-05,4.5743125403045823e-05,9.3955597553740814e-05,7.7124311737255573e-05
0.79724807,1.1645700081738237e-06,1.7672761716516183e-06,2.9465815936067842e-06,1.1250015612766365e-05,4.5642400902882893e-05,9.3729340202120269e-05,7.6875869157343101e-05
0.79729871,1.1678251746270838e-06,1.7702682261063945e-06,2.9480195912495986e-06,1.1232514638198402e-05,4.5552680459481425e-05,9.3522748029318409e-05,7.6651108874564863e-05
0.79734934,1.1703779606966693e-06,1.7718503581660242e-06,2.9481274524194247e-06,1.1218096282130968e-05,4.5474446308738202e-05,9.3337673807965293e-05,7.645209704881616e-05
0.79739998,1.1725966166776027e-06,1.7722575631431535e-06,2.9466366022439644e-06,1.1206088133438712e-05,4.5408116608909489e-05,9.3175951841310985e-05,7.6280792191701975e-05
0.79745062,1.1749062653383286e-06,1.7718747748777545e-06,2.9434842815628135e-06,1.1195811865060091e-05,4.5353950551675306e-05,9.3039262073895423e-05,7.6138902451420472e-05
0.79750125,1.1777369468942808e-06,1.7711906648223691e-06,2.9388100092973233e-06,1.1186597962591402e-05,4.5311960619601402e-05,9.292899788182203e-05,7.6027754347361779e-05
0.79755188,1.1814769103354716e-06,1.7707431428221264e-06,2.9329384863984849e-06,1.1177819203119826e-05,4.5281850653777035e-05,9.284614165854603e-05,7.5948178146325516e-05
0.79760252,1.1864302133861183e-06,1.7710576648894822e-06,2.9263432690585799e-06,1.1168936360759756e-05,4.5262984135354171e-05,9.2791180667410299e-05,7.5900428107718006e-05
0.79765316,1.1927877615982354e-06,1.7725918766037305e-06,2.9195974585585647e-06,1.1159550279950156e-05,4.52543934576873e-05,9.2764046986703978e-05,7.5884125384870571e-05
0.79770379,1.2006164724221265e-06,1.7756917255835188e-06,2.913314972385814e-06,1.1149451791970159e-05,4.5254836033515594e-05,9.2764102831853948e-05,7.5898258432460826e-05
0.79775442,1.2098688487851588e-06,1.7805683896136903e-06,2.9080952223650208e-06,1.1138664994892545e-05,4.5262891875778689e-05,9.2790170611068714e-05,7.5941225499578222e-05
0.79780506,1.2204055635459197e-06,1.7872999460968364e-06,2.9044808956124355e-06,1.1127474046140883e-05,4.5277100798240862e-05,9.2840605981372529e-05,7.6010933317191665e-05
0.79785569,1.2320261488837247e-06,1.7958517344639202e-06,2.9029315135742312e-06,1.111643058516999e-05,4.529611985264017e-05,9.2913409146128418e-05,7.6104934118424798e-05
0.79790633,1.2445022915390791e-06,1.8061071569408523e-06,2.9038111433553222e-06,1.1106333537522718e-05,4.5318867975053914e-05,9.3006344006566163e-05,7.6220570125396395e-05
0.79795697,1.2576071647311508e-06,1.8179060478429803e-06,2.9073942304965273e-06,1.1098186722333067e-05,4.5344658645083472e-05,9.3117103695744221e-05,7.6355164397145375e-05
0.7980076,1.2711347738158975e-06,1.8310752751826554e-06,2.9138825905077369e-06,1.109314074807609e-05,4.5373286936964309e-05,9.3243445749241556e-05,7.6506181723385894e-05
0.79805823,1.284909105477052e-06,1.8454585519704061e-06,2.9234289825461242e-06,1.1092428887155269e-05,4.5405068746471633e-05,9.3383316201237445e-05,7.6671376189624887e-05
0.79810887,1.298784259658455e-06,1.8609336352738779e-06,2.9361627405397212e-06,1.1097304994291093e-05,4.544083507551606e-05,9.3534951457323657e-05,7.6848900535726088e-05
0.7981595,1.312638780232004e-06,1.8774200780715679e-06,2.9522158723644455e-06,1.1108995510466855e-05,4.548188561680152e-05,9.3696950324529321e-05,7.7037403654152273e-05
0.79821014,1.3263709798869117e-06,1.8948847974366307e-06,2.9717503646740222e-06,1.1128675141033831e-05,4.5529919506518985e-05,9.3868334108496013e-05,7.7236073064187056e-05
0.79826078,1.3398871340619869e-06,1.9133327336590268e-06,2.9949680980979215e-06,1.1157447112742265e-05,4.5586940655902434e-05,9.4048579505152664e-05,7.7444670279952743e-05
0.79831141,1.3530960326723132e-06,1.9328026372166305e-06,3.022124813746884e-06,1.1196356325023037e-05,4.5655178018110177e-05,9.4237671208658206e-05,7.7663588010400995e-05
0.79836204,1.3659088038614378e-06,1.9533615863652855e-06,3.0535329064760988e-06,1.1246399499590383e-05,4.5736998557147326e-05,9.4436133626642007e-05,7.7893858193830135e-05
0.79841268,1.3782413613812811e-06,1.9751019977004707e-06,3.0895614572688358e-06,1.1308544956224224e-05,4.5834840186453446e-05,9.4645062991634884e-05,7.813715869738187e-05
0.79846332,1.3900154150874362e-06,1.9981368800124018e-06,3.1306272617375982e-06,1.1383743243472604e-05,4.5951149928889231e-05,9.4866139993603159e-05,7.8395808219320135e-05
0.79851395,1.401163998443702e-06,2.0225922901169313e-06,3.177171836781009e-06,1.147290728652989e-05,4.6088305489132393e-05,9.5101608273137462e-05,7.8672689257790513e-05
0.79856458,1.411634648647284e-06,2.0486071782357218e-06,3.2296489031506342e-06,1.1576912043791228e-05,4.6248584020449042e-05,9.53542478479044e-05,7.8971195993459296e-05
0.79861522,1.4213888937787506e-06,2.0763313971446345e-06,3.2885015356213335e-06,1.1696560818570339e-05,4.643410792107626e-05,9.5627296935580925e-05,7.9295128425636491e-05
0.79866585,1.4304184518437596e-06,2.1059307279919516e-06,3.3541440126102226e-06,1.183254284844516e-05,4.6646767751317267e-05,9.5924319742987741e-05,7.9648527025885437e-05
0.79871649,1.4387503937835055e-06,2.1375870592686812e-06,3.4269325399918567e-06,1.1985371491397558e-05,4.6888140707603584e-05,9.6249031670621332e-05,8.0035475718734549e-05
0.79876713,1.4464608898326155e-06,2.1714934297788422e-06,3.5071382147087487e-06,1.2155312798545273e-05,4.7159372436282559e-05,9.6605047978458447e-05,8.0459827001608182e-05
0.79881776,1.453686259320679e-06,2.2078583284855592e-06,3.5949298176344541e-06,1.2342325337686305e-05,4.7461064482866297e-05,9.6995627339010657e-05,8.0924937112163489e-05
0.79886839,1.4606336312471953e-06,2.246906171526592e-06,3.6903578606898845e-06,1.2545995968913761e-05,4.7793152809658225e-05,9.7423387126341826e-05,8.1433378774824119e-05
