Physical Time (s),aphi_alt_vol Monitor (kg-m/s^3): cv1,aphi_alt_vol Monitor (kg-m/s^3): cv2,aphi_alt_vol Monitor (kg-m/s^3): cv3,aphi_alt_vol Monitor (kg-m/s^3): cv4,aphi_alt_vol Monitor (kg-m/s^3): cv5,aphi_alt_vol Monitor (kg-m/s^3): cv6,aphi_alt_vol Monitor (kg-m/s^3): cv7
0.79714681,0.0040498290662697211,0.0078194853310017392,0.017689511068224199,0.031225477784357261,0.053187554160536055,0.1117568784654801,0.23592274175242584
0.79719744,0.0039670492410883293,0.0078546623523875845,0.017751411099760171,0.031203269004763154,0.053240652368270844,0.1117825433377559,0.23592276395536033
0.79724807,0.0038928522634776698,0.007891799002559605,0.01780647551698146,0.031178884004210219,0.053294108965216871,0.11180776183321033,0.2359221840950545
0.79729871,0.0038296712092655322,0.0079300534231018568,0.017853767582674155,0.031152526411515433,0.05334767868387881,0.11183239521990171,0.23592097886103081
0.79734934,0.0037790775872661849,0.007968972986379089,0.017892523040134275,0.031124400363437423,0.053401138872074094,0.11185630655525536,0.23591911475285099
0.79739998,0.0037418977463163586,0.0080084516349333088,0.017922106665637226,0.031094710375986895,0.053454261235468745,0.11187934624416798,0.23591654075758242
0.79745062,0.0037180147714183805,0.0080486401161801221,0.017942058068905697,0.031063692272274325,0.053506843709471293,0.11190139357562545,0.23591323531622815
0.79750125,0.0037065197819068797,0.0080897424963602502,0.017952040214421976,0.031031589951423064,0.053558668067833992,0.11192233086839726,0.23590916465128914
0.79755188,0.0037059533879211961,0.0081319305901281468,0.017951881854773546,0.030998731042632281,0.053609525909640895,0.11194207195486465,0.23590430909345259
0.79760252,0.0037147333288075181,0.0081752874201465736,0.017941572564371136,0.030965386916710715,0.053659179381381802,0.11196053318615659,0.23589864032873131
0.79765316,0.0037310070084602982,0.0082197829459692059,0.017921301242598022,0.030931852759943423,0.053707392003328025,0.11197766205953547,0.23589214766425087
0.79770379,0.0037525848566226754,0.008265268795618572,0.017891429197444488,0.030898416200026226,0.053753924687425583,0.11199341023926096,0.23588481500198277
0.79775442,0.0037773056282367165,0.0083115078375881092,0.017852449459148972,0.030865372573617642,0.053798563473088062,0.11200775634197285,0.23587664041355405
0.79780506,0.0038033711343583572,0.0083581732133548928,0.01780494486218746,0.030833019044605565,0.053841112407132394,0.11202066878114079,0.23586759775345106
0.79785569,0.0038295006862897152,0.0084047644265305595,0.01774945665581101,0.030801558256665317,0.053881326756380632,0.11203206366729426,0.23585763871838708
0.79790633,0.0038551578373960246,0.0084509894180378482,0.017686877861691652,0.030771482637787437,0.053919282632880386,0.11204215743163748,0.23584697694476434
0.79795697,0.0038799213117166297,0.0084962987682263048,0.017617962605167778,0.030743055891335656,0.053954834133409166,0.11205091068953818,0.23583558740851962
0.7980076,0.0039035515339210783,0.0085402221095295505,0.017543703637039262,0.030716581452569402,0.053987903095418018,0.11205835397697562,0.23582350592634505
0.79805823,0.0039257220632986454,0.0085822862441099559,0.017465143280089978,0.030692264584949471,0.054018339577014511,0.11206446506209872,0.23581074307883287
0.79810887,0.0039462069556628265,0.0086223179389952748,0.017383642075184037,0.030670423081288263,0.054046102495716522,0.11206928571740421,0.23579725130298029
0.7981595,0.0039647618396468709,0.0086602377411501303,0.017300646475991235,0.030651363701894852,0.054071166616380048,0.11207289724574779,0.23578305685880213
0.79821014,0.0039813122045560716,0.0086960652177946497,0.017217731845827332,0.030635552963227525,0.054093708075316937,0.11207564836977212,0.23576858348235519
0.79826078,0.0039958823590907841,0.0087295128279187787,0.017136248308588068,0.030623272861955014,0.054113690226030846,0.11207760312054377,0.23575382957261021
0.79831141,0.0040087506726381693,0.0087598540637049138,0.017057556597540529,0.03061484405810156,0.054131132508781779,0.11207889425034177,0.23573889689424465
0.79836204,0.0040204366465693689,0.0087855571144309363,0.016982907528500901,0.030610557446327971,0.05414603658606762,0.11207963532394204,0.23572387515937177
0.79841268,0.004031603012897832,0.0088043505702611168,0.016913584737510704,0.030610800692601713,0.054158519256920515,0.11208004696359797,0.23570896858164236
0.79846332,0.0040428113532669811,0.0088133936167745716,0.016850616561793812,0.030615755587117561,0.054168509057965691,0.1120801374843383,0.23569417747032437
0.79851395,0.004054584839536776,0.0088101360214752726,0.016794904222724109,0.030625508353857387,0.054175857748377562,0.1120798286420865,0.23567942930574778
0.79856458,0.0040674978053995836,0.0087930544104772666,0.016747512705521266,0.030640331449266679,0.054180636928245263,0.11207925185508288,0.23566487160873048
