Physical Time (s),phi_alt_flux_top Monitor (kg-m/s^3): top_cv1,phi_alt_flux_top Monitor (kg-m/s^3): top_cv2,phi_alt_flux_top Monitor (kg-m/s^3): top_cv3,phi_alt_flux_top Monitor (kg-m/s^3): top_cv4,phi_alt_flux_top Monitor (kg-m/s^3): top_cv5,phi_alt_flux_top Monitor (kg-m/s^3): top_cv6,phi_alt_flux_top Monitor (kg-m/s^3): top_cv7
0.78681726,1.1402492134944395e-07,4.4171541483781726e-08,8.819880620056625e-08,1.642030671134673e-07,2.7927559815335888e-07,4.0240795807787025e-07,2.2105719537828585e-07
0.7868679,1.1721257253942347e-07,5.3603379045017093e-08,9.0575171958889922e-08,1.680382483357423e-07,2.896228286570278e-07,4.1332573727366603e-07,2.3106396038473507e-07
0.78691853,1.1881759323623747e-07,6.1806820782909325e-08,9.1996224922085828e-08,1.7010810347514637e-07,2.9811926029569993e-07,4.2205001519955794e-07,2.3907059775816742e-07
0.78696917,1.1889481250249046e-07,6.8846486451517963e-08,9.262968358165025e-08,1.7106608414026174e-07,3.0535460744307457e-07,4.2928408138064938e-07,2.4568120446834642e-07
0.78701981,1.1723979561905614e-07,7.4476091955051734e-08,9.2173701572289436e-08,1.7078981898021515e-07,3.112465123941061e-07,4.349504576430162e-07,2.5079634752957435e-07
0.78707044,1.1381106937834722e-07,7.8622875009716353e-08,9.0464683214295681e-08,1.6921585367498491e-07,3.1584719295933971e-07,4.391318042386082e-07,2.5447051449665977e-07
0.78712107,1.0861122212454253e-07,8.1271166768144646e-08,8.7347253988481215e-08,1.6617968334471185e-07,3.1908189218398334e-07,4.4177156066395362e-07,2.5663980783230425e-07
0.78717171,1.0799970373759255e-07,9.0731917997799106e-08,9.4835015420779396e-08,1.788203481686572e-07,3.4333879133112727e-07,4.6892164469781002e-07,2.8094094312582506e-07
0.78722234,1.0109495092054077e-07,9.2729799268915301e-08,9.1767288226763627e-08,1.7660101636667316e-07,3.4904174978504146e-07,4.7470650656871245e-07,2.8567875305559869e-07
0.78727298,8.4381406185430239e-08,8.4674777585250487e-08,7.7243967740458255e-08,1.607716296467594e-07,3.3981986608146215e-07,4.6445817747048008e-07,2.7509777694814311e-07
0.78732362,7.2071061647148835e-08,8.1157394451400788e-08,6.6549918382089962e-08,1.4730771845101807e-07,3.3256336939751796e-07,4.5577742829726538e-07,2.6636380550544917e-07
0.78737425,5.6952939878943958e-08,7.5487758303364284e-08,5.4161665908371005e-08,1.3192111482145954e-07,3.2436988394237194e-07,4.4683342629632894e-07,2.569748645687179e-07
0.78742488,4.2713452816728813e-08,7.3289966165207992e-08,4.9466753445742115e-08,1.2872447060255446e-07,3.3405775839490506e-07,4.5985648780471725e-07,2.6690322108322144e-07
0.78747552,1.5957461862913462e-08,5.3469543537533658e-08,1.855327026288776e-08,8.6157242471705448e-08,2.9264799174576935e-07,4.13877537942948e-07,2.2326027646119406e-07
0.78752616,-6.5862580499048583e-09,3.8039367487536509e-08,-6.4235012647999643e-09,4.9787526122311594e-08,2.5883261475712702e-07,3.7691776806831349e-07,1.8789862716928915e-07
0.78757679,-2.1085067961105903e-08,3.2018948664798838e-08,-1.8653432021371012e-08,2.8689786265358613e-08,2.4372351336917068e-07,3.6168076143955743e-07,1.7249476430879256e-07
0.78762742,-2.9577708563014682e-08,3.2154658062646367e-08,-2.3186276446338137e-08,1.5033309191859999e-08,2.364954139758716e-07,3.5538300837343343e-07,1.6560799609711947e-07
0.78767806,-3.5910056422578682e-08,3.337686361406046e-08,-2.7514917782620858e-08,-1.7773948102771865e-09,2.2318756475578098e-07,3.4184641949607606e-07,1.526068126928929e-07
0.78772869,-3.6568477050410461e-08,4.0349317709391435e-08,-2.3927469287469106e-08,-1.0052809400022242e-08,2.1906868936251078e-07,3.3893617139777384e-07,1.4962899745802821e-07
0.78777933,-3.4787253701980617e-08,4.9731451796349975e-08,-1.6584993361864929e-08,-1.4862411129276506e-08,2.1784008743307312e-07,3.3957531321887873e-07,1.5015501153053265e-07
0.78782997,-3.2008784875722148e-08,5.9161417512073437e-08,-7.9322716519243456e-09,-1.8733915890287383e-08,2.166723254404965e-07,3.4071693977681006e-07,1.5127767067044114e-07
0.7878806,-2.961561806596176e-08,6.6956024372324438e-08,4.2534736697339831e-10,-2.3239937522602154e-08,2.1352053896107891e-07,3.4052836393601835e-07,1.5121252427226737e-07
0.78793123,-2.7085272891541115e-08,7.366895819652729e-08,9.2077670767539176e-09,-2.7651990143584782e-08,2.092432124019118e-07,3.3972061315047924e-07,1.5068038445896794e-07
0.78798187,-2.2209665556493805e-08,8.1806994258236514e-08,2.0635222124114074e-08,-2.9216341281679312e-08,2.0671334972770994e-07,3.4111449089413507e-07,1.5248746842333781e-07
0.7880325,-1.3114328014555354e-08,9.3526293203643321e-08,3.7098771710971673e-08,-2.5560745233151829e-08,2.0849091690622864e-07,3.4719947531324119e-07,1.5909426339957134e-07
0.78808314,3.2187912399116335e-10,1.0926847148686514e-07,5.9239607247625936e-08,-1.5786945815313449e-08,2.155185335751515e-07,3.5885516482290231e-07,1.7134439746417851e-07
0.78813378,1.662028772782216e-08,1.2743444874288465e-07,8.5418467735491841e-08,-1.1538088273741496e-09,2.2653371680288462e-07,3.7477012863096744e-07,1.8788472305065494e-07
0.78818441,3.3925464217356552e-08,1.4634899214499169e-07,1.1404960116394691e-07,1.6782607228899698e-08,2.4037515835519331e-07,3.9367610609240041e-07,2.0739900685726191e-07
0.78823504,5.1964086730193695e-08,1.6555772094916063e-07,1.4452214428714041e-07,3.7793617470809593e-08,2.5684879944495441e-07,4.1528395413076303e-07,2.2956377843324003e-07
0.78828568,7.0481919360979759e-08,1.8465857233386084e-07,1.7614922557530445e-07,6.1494499742737878e-08,2.7559619010411343e-07,4.3912920372855285e-07,2.5391089104281945e-07
0.78833632,8.8853478495029065e-08,2.0300420416383421e-07,2.0992471886060292e-07,8.7343810155076794e-08,2.9620419410093291e-07,4.6478594534700836e-07,2.7996189707293793e-07
0.78838695,1.0629562926601524e-07,2.197311174576947e-07,2.4353323435613092e-07,1.1433500453885492e-07,3.177436776942599e-07,4.9128606736459848e-07,3.0673721273904906e-07
0.78843758,1.2204635247787596e-07,2.3403260165130327e-07,2.7527460756427809e-07,1.4131589402422607e-07,3.3912184882709052e-07,5.1748521482853456e-07,3.3310342120628678e-07
0.78848822,1.3610089506946027e-07,2.46146923949775e-07,3.0514867178242826e-07,1.6899530897004634e-07,3.6166990297149904e-07,5.4506712463024942e-07,3.6048495432086395e-07
0.78853885,1.4739288004117011e-07,2.5482047558696432e-07,3.3100505613782408e-07,1.9458540126236344e-07,3.8214871596540073e-07,5.704257962516383e-07,3.8556768558405325e-07
0.78858949,1.5551551379573616e-07,2.5960982703914387e-07,3.5189320854634493e-07,2.168133031025554e-07,3.992750744216019e-07,5.9224283662381804e-07,4.0710510801326039e-07
0.78864013,1.5927039071283003e-07,2.5913263658781678e-07,3.6492961783477512e-07,2.3117090583979084e-07,4.073380770618998e-07,6.0397375198428514e-07,4.1923674583192615e-07
0.78869076,1.5864652563011676e-07,2.5372621793014554e-07,3.706469384987868e-07,2.3848476241669152e-07,4.0787262407933798e-07,6.0765631101636895e-07,4.2366737257249155e-07
0.78874139,1.5572074239187298e-07,2.4569204516226523e-07,3.7198723008070408e-07,2.4218922289840471e-07,4.0517763895387603e-07,6.0825520474615872e-07,4.2493191348227895e-07
0.78879203,1.516414701322731e-07,2.3628386289998564e-07,3.7016337642125002e-07,2.4324061892873607e-07,4.0024841444636944e-07,6.0688540801330643e-07,4.2409731814199804e-07
0.78884266,1.4148709999046389e-07,2.2099458476915507e-07,3.5933265517220357e-07,2.3714795856193908e-07,3.8875100246251283e-07,5.9937432720878608e-07,4.1689022997129989e-07
0.7888933,1.311863559611585e-07,2.0449867346392576e-07,3.4474242166619877e-07,2.2870752964435678e-07,3.7486137396164647e-07,5.8954454271663872e-07,4.0739565536449016e-07
0.78894393,1.2324782850466639e-07,1.9041922461254993e-07,3.3140212559049811e-07,2.2311228182546922e-07,3.648501806706637e-07,5.8449138789466337e-07,4.020934367653562e-07
0.78899457,1.162982616572209e-07,1.7782704533294263e-07,3.1843707680368743e-07,2.1886475518782779e-07,3.5693114145543809e-07,5.8230526710560274e-07,3.9913084828117249e-07
0.7890452,1.0236465869952979e-07,1.5889958145694393e-07,2.9663971908754184e-07,2.0444106565541471e-07,3.3736702140648942e-07,5.6775461179468915e-07,3.8435794132850042e-07
0.78909584,9.218200631054976e-08,1.4348434611565195e-07,2.7580556814549241e-07,1.8926598191145799e-07,3.151630374154411e-07,5.4953581524282168e-07,3.6664515472903667e-07
0.78914648,8.3472504375353436e-08,1.2935301596854333e-07,2.5417781214665552e-07,1.715529712540426e-07,2.8865569494760042e-07,5.2597826372794949e-07,3.442575080470575e-07
0.78919711,7.5495456955369297e-08,1.1608927097749852e-07,2.3262466864083984e-07,1.5237653837869163e-07,2.5961780547994536e-07,4.9922659707976948e-07,3.1898549995478597e-07
0.78924774,7.1255070787338142e-08,1.0712924846472408e-07,2.1443608901326751e-07,1.3741655065650459e-07,2.3345823842219964e-07,4.7505411420092898e-07,2.9624368257132073e-07
0.78929838,7.0652421621938449e-08,1.0268147962810648e-07,2.0035123693101743e-07,1.2699911976638908e-07,2.122519990689865e-07,4.5578849322660579e-07,2.7809426237671512e-07
0.78934901,7.3325008787023514e-08,1.0258021861310274e-07,1.9088113571536105e-07,1.2158953883064247e-07,1.9717079861341808e-07,4.4278827629077154e-07,2.6570812282950612e-07
0.78939965,7.8750014717609607e-08,1.0635859251089761e-07,1.8619453260190757e-07,1.2136700520196677e-07,1.8899098933345976e-07,4.3658486308820844e-07,2.5949461305957475e-07
0.78945029,8.6399378722713299e-08,1.1342843813663599e-07,1.8614371704378206e-07,1.2630451783494964e-07,1.8726305565776845e-07,4.3717588710049052e-07,2.5941037646149749e-07
0.78950092,9.4842505807649054e-08,1.2206123982780341e-07,1.888315497140423e-07,1.3411937010235748e-07,1.8891867448626429e-07,4.4110826315113467e-07,2.622952994979315e-07
0.78955155,1.0133850666152138e-07,1.2905010168243761e-07,1.9050141845549988e-07,1.4015099489590098e-07,1.8834470390691949e-07,4.4201315937454044e-07,2.6228938052112636e-07
0.78960219,1.0608862543060243e-07,1.3434431560012584e-07,1.9092034786900528e-07,1.4384800467335217e-07,1.8472592426833374e-07,4.3871172284142717e-07,2.5840386576204661e-07
0.78965283,1.090059075197864e-07,1.3775752610533523e-07,1.9047128020381767e-07,1.4522842123036607e-07,1.7824455668709589e-07,4.3137074508112927e-07,2.5076479353304818e-07
0.78970346,1.1030557582570215e-07,1.3950568723489561e-07,1.8935919672250332e-07,1.451559616146462e-07,1.7014409265300542e-07,4.2154280252800667e-07,2.4071884504720625e-07
0.78975409,1.099125368354325e-07,1.3947330087578328e-07,1.8747437647026302e-07,1.4387286462025299e-07,1.6125812080864913e-07,4.1000100354276223e-07,2.2890537227945798e-07
0.78980473,1.0764956038599713e-07,1.3737969270731081e-07,1.8442497452992266e-07,1.410359947576323e-07,1.5145490229809709e-07,3.9665686689286645e-07,2.1522997794018254e-07
0.78985536,1.039868969965993e-07,1.3351405795641511e-07,1.8020730368762172e-07,1.3564143191301763e-07,1.4036461781619043e-07,3.8095857320166648e-07,1.9925379085141009e-07
0.789906,9.7546918228603327e-08,1.2639826399122675e-07,1.7314585876577374e-07,1.2678000761290425e-07,1.2665519207243622e-07,3.6161034112971159e-07,1.7967214406567403e-07
0.78995664,8.9785491113955181e-08,1.1722439389654577e-07,1.6415122397457249e-07,1.1633170126991134e-07,1.1240220073478558e-07,3.4090893410127909e-07,1.5865688260042355e-07
0.79000727,8.1746166407213673e-08,1.0697152908531072e-07,1.5513591747032935e-07,1.0590208091819311e-07,9.8851783646405052e-08,3.2083674595229442e-07,1.3810961928192185e-07
0.7900579,7.3698044966277217e-08,9.6833832585331059e-08,1.4658033144675084e-07,9.6078851914145934e-08,8.7308512649169936e-08,3.023719720875871e-07,1.189562299427261e-07
0.79010854,6.605072163971722e-08,8.7056324010204186e-08,1.3878820214422923e-07,8.7301162239462343e-08,7.8396119887584694e-08,2.8615182620365632e-07,1.0183075898996808e-07
0.79015917,5.8977617864674024e-08,7.7684096285239338e-08,1.3175176103037662e-07,7.9674261777116819e-08,7.2250004731970261e-08,2.7238580681222582e-07,8.6975029566803646e-08
0.79020981,5.2610301814687253e-08,6.8750987930584671e-08,1.2542277043978912e-07,7.3209280407104814e-08,6.8813386171782086e-08,2.6114235691054829e-07,7.4516352591756404e-08
0.79026045,4.7056121016284642e-08,6.0279637586106461e-08,1.1970993152012441e-07,6.7830158187408604e-08,6.7903104116698974e-08,2.5236598799198361e-07,6.4481751078016874e-08
0.79031108,4.2198401760652174e-08,5.2073640600836387e-08,1.1425609248809996e-07,6.3130616129762239e-08,6.8952081537577398e-08,2.4557971264041791e-07,5.6476962626908822e-08
0.79036171,3.8267946116187693e-08,4.4334782251951687e-08,1.0915127430012364e-07,5.9172352482592768e-08,7.1922949032407694e-08,2.4090757853748535e-07,5.068565438549872e-08
0.79041235,3.5216544959603378e-08,3.6992874993775316e-08,1.0417335568959219e-07,5.5597653515111319e-08,7.6295547511683559e-08,2.379370515136219e-07,4.6773544886142225e-08
0.79046299,3.2412932574663672e-08,2.9459683505484211e-08,9.8680732142193713e-08,5.1666014623895351e-08,8.1228864110855598e-08,2.3600035791433985e-07,4.4086441017835721e-08
0.79051362,2.9618339335324296e-08,2.1553591766810977e-08,9.246018948122179e-08,4.7001856405642954e-08,8.6213791408190355e-08,2.3473603448834351e-07,4.2286194870542917e-08
0.79056425,2.7023522539140032e-08,1.35936600477236e-08,8.5942398331880443e-08,4.1639428511593544e-08,9.1266607575850528e-08,2.3441626813323788e-07,4.1571241699069827e-08
0.79061489,2.2836365500907615e-08,3.8185198971131762e-09,7.728922288711756e-08,3.5089339521500057e-08,9.4096507997408874e-08,2.3271505502836802e-07,3.9721148406154637e-08
0.79066552,1.6110228229001899e-08,-8.6469331282746676e-09,6.5641813103547299e-08,2.5640693195753572e-08,9.3398049806332795e-08,2.283599939179008e-07,3.5519397255578195e-08
0.79071616,7.2365824458871329e-09,-2.3318807710217413e-08,5.1477991323867481e-08,1.3567720637426242e-08,8.9292470651112163e-08,2.2144227858922495e-07,2.9099270636345093e-08
0.7907668,-3.6407162757703776e-09,-3.9964987304832295e-08,3.6681939561050908e-08,-8.4554196576688817e-10,8.1737403770267058e-08,2.1188989386390485e-07,2.0412766213710777e-08
0.79081743,-1.5659310278747996e-08,-5.7635452327190184e-08,2.139814194814231e-08,-1.6451391066283817e-08,7.2013041280301798e-08,2.0047674310376362e-07,1.0249805819405627e-08
0.79086806,-2.8185256982424744e-08,-7.5592796744043649e-08,6.1284739016760177e-09,-3.2284338136462138e-08,6.0614530773732006e-08,1.8783018118666338e-07,-8.0214976654440313e-10
0.7909187,-4.134020179224403e-08,-9.3824076443927021e-08,-9.1875788190920571e-09,-4.8062158598912103e-08,4.7628187126120888e-08,1.7399376347614769e-07,-1.2746610169350132e-08
0.79096933,-5.4343734660314667e-08,-1.1132926118643948e-07,-2.3565577639846678e-08,-6.2527230338262451e-08,3.4285870433838839e-08,1.6007567929846483e-07,-2.4543837887946467e-08
0.79101997,-6.6354773131025711e-08,-1.275681212965441e-07,-3.650914048151342e-08,-7.5009276987359138e-08,2.1301680444625863e-08,1.4661508264153622e-07,-3.5707354564350382e-08
0.7910706,-7.6051769319073533e-08,-1.4215496822356657e-07,-4.763700853028593e-08,-8.5251846624339858e-08,9.1081452754246224e-09,1.3391514778501409e-07,-4.60175709305782e-08
0.79112124,-8.3436268063682186e-08,-1.5491489217125695e-07,-5.7833329528129577e-08,-9.2952786827573454e-08,-1.0334969163351773e-09,1.2316866538704883e-07,-5.4388011408878722e-08
0.79117187,-8.8249739153918637e-08,-1.6517068721305755e-07,-6.5364524893109313e-08,-9.6920027476739341e-08,-8.1600783532813553e-09,1.1529975392180476e-07,-5.9995665513425665e-08
0.79122251,-9.1089454397756476e-08,-1.7260053837742765e-07,-7.0159777802140306e-08,-9.734073509338479e-08,-1.2283951960083272e-08,1.1028794194853964e-07,-6.294226709103804e-08
0.79127315,-9.217351997079901e-08,-1.7694515708272702e-07,-7.2636889411465615e-08,-9.4736276203680948e-08,-1.3657385550052841e-08,1.078768007495299e-07,-6.3537820785457151e-08
0.79132378,-9.0990822820289708e-08,-1.7877726047760681e-07,-7.3095848455861657e-08,-8.9524748458578081e-08,-1.2464835716064008e-08,1.0788413656091057e-07,-6.1986829940372669e-08
0.79137441,-8.710131935454708e-08,-1.777716800903018e-07,-7.1169803599208969e-08,-8.1379910399885097e-08,-8.3203263505763778e-09,1.1098000166745242e-07,-5.7662896586385979e-08
0.79142505,-8.0567601240286021e-08,-1.7390037466014815e-07,-6.6848509505785962e-08,-7.0310976913047829e-08,-7.54953355912151e-10,1.1754500272817807e-07,-5.0225150310571542e-08
0.79147568,-7.1213808420016901e-08,-1.6676727615246198e-07,-5.970820026067634e-08,-5.590971582402523e-08,1.0908786165850613e-08,1.2829110540064217e-07,-3.8982591056236527e-08
0.79152632,-5.918838335087964e-08,-1.5644442780036088e-07,-4.9895806698666084e-08,-3.8398524543154576e-08,2.661240496393838e-08,1.43217072191877e-07,-2.3932762222401408e-08
0.79157696,-4.4952409962005539e-08,-1.4333171288453953e-07,-3.7948492723626661e-08,-1.843724899259198e-08,4.5782024945235499e-08,1.6179456422244489e-07,-5.5739758690777567e-09
0.79162759,-2.8508299221671069e-08,-1.2744262858418916e-07,-2.3851459644971342e-08,3.8413285542870711e-09,6.8303735362119256e-08,1.839395554071147e-07,1.6057850784113152e-08
0.79167822,-1.0582164489565689e-08,-1.095090122123137e-07,-8.5727270296154506e-09,2.7276466677491635e-08,9.2992214139216587e-08,2.0848687803753001e-07,3.9856324931033543e-08
0.79172886,8.4172365841871997e-09,-8.981225318964819e-08,7.471033305362493e-09,5.1286133427535955e-08,1.1921659507115957e-07,2.3481692313016005e-07,6.5262014701908414e-08
0.79177949,2.7790876443654934e-08,-6.9076709444407992e-08,2.3692963049506684e-08,7.4857125275906302e-08,1.4587650445420438e-07,2.6181617452277713e-07,9.1217928455945799e-08
0.79183013,4.6624742504583389e-08,-4.8243069212065832e-08,3.9042007792872468e-08,9.6917579676911213e-08,1.7180471565736268e-07,2.8830504096034496e-07,1.1659362366091772e-07
0.79188076,6.4014805309918968e-08,-2.826008540435189e-08,5.2666614665818812e-08,1.1650628793352198e-07,1.9593380465460841e-07,3.1318789100353381e-07,1.4033535244930833e-07
0.7919314,7.9098925711468717e-08,-1.0019041480830276e-08,6.3727414589142495e-08,1.3284172094436713e-07,2.1737723927958995e-07,3.3550486359529922e-07,1.6151511872499149e-07
0.79198203,9.1252011313102277e-08,5.8272203326135029e-09,7.2019347113293786e-08,1.4546352759158011e-07,2.3557568284998412e-07,3.5462134116440319e-07,1.7952619870725837e-07
0.79203267,1.0064926421497545e-07,1.9443136656685177e-08,7.7997268313713117e-08,1.548387995134468e-07,2.5083362992171945e-07,3.7078117022239115e-07,1.9463023925275141e-07
0.79208331,1.0787490055615687e-07,3.1406795360178118e-08,8.2460016003987213e-08,1.6194652328224051e-07,2.6389018445859851e-07,3.8466231995059702e-07,2.0751885753302e-07
0.79213394,1.1289324291313201e-07,4.1677698858562456e-08,8.5529692182662569e-08,1.6691931323858992e-07,2.7486781198250043e-07,3.9633168227097464e-07,2.1826623099346138e-07
0.79218457,1.1601972872911447e-07,5.0554885617518919e-08,8.7596218625454378e-08,1.7025560998303515e-07,2.8422446618599455e-07,4.0619619162186128e-07,2.2728816789965052e-07
0.79223521,1.1760394672512177e-07,5.8309544820041062e-08,8.8844721050167994e-08,1.7193631986496215e-07,2.9196903332811566e-07,4.1412586558299187e-07,2.345264814668485e-07
0.79228584,1.1763773591317008e-07,6.4903327334391208e-08,8.9228191292254969e-08,1.7232245281298407e-07,2.9827557702689461e-07,4.2031781549240737e-07,2.401590770708418e-07
0.79233648,1.1593228933009326e-07,7.0113338572390914e-08,8.8476812091902411e-08,1.714007520098392e-07,3.0318994740218519e-07,4.2484330028219902e-07,2.4421770861549172e-07
0.79238712,1.1241210619182087e-07,7.3821303708469789e-08,8.6359176183561505e-08,1.6906520077825524e-07,3.066879225032105e-07,4.2769595706612654e-07,2.4666409511141468e-07
0.79243775,1.0687454567617765e-07,7.5739875582508222e-08,8.2331866314446505e-08,1.6465907416587226e-07,3.0806374711578729e-07,4.2811487062394435e-07,2.4678524194878288e-07
0.79248838,1.0007325510434433e-07,7.682669341088372e-08,7.7601124715619393e-08,1.598362683743979e-07,3.0956350415563694e-07,4.2876320354626728e-07,2.4698659436871979e-07
0.79253902,9.0989884562625593e-08,7.5733111438143779e-08,7.001442476968216e-08,1.5133322518154205e-07,3.070407890416271e-07,4.2490641931033354e-07,2.4294664147190427e-07
0.79258966,7.4004111868337796e-08,6.6942044376301076e-08,5.4133078854139372e-08,1.3365089035030761e-07,2.9519049458089602e-07,4.1142209417137767e-07,2.2943513721796184e-07
0.79264029,6.1776517720294735e-08,6.322949527195962e-08,4.2919862462913279e-08,1.1971478130572255e-07,2.8714767654758596e-07,4.016727920062837e-07,2.197219715737751e-07
0.79269092,4.8754614430028488e-08,5.9178786293468152e-08,3.1347943646799046e-08,1.0463345877723701e-07,2.7834959037930098e-07,3.9143814752754744e-07,2.0941080474474919e-07
0.79274156,3.6607076301686602e-08,5.9100920018807495e-08,2.9513488651547478e-08,1.0590839991352265e-07,2.9372681142989595e-07,4.109714306298901e-07,2.2525257859319792e-07
0.79279219,1.2426293372035309e-08,4.3007187314402933e-08,4.4315960424761974e-09,7.2612108210451063e-08,2.6459995199557845e-07,3.7936151226600848e-07,1.9452057128274963e-07
0.79284283,-1.6200194502345524e-08,2.034098853608965e-08,-3.0516764292679601e-08,2.3130719141177076e-08,2.1421922624362443e-07,3.2343467190468654e-07,1.4174729180281399e-07
0.79289347,-3.4178864319100394e-08,1.0425981640428606e-08,-4.7618615488620628e-08,-3.6783502017622958e-09,1.92261081300205e-07,3.005777777864956e-07,1.1920884267356171e-07
0.7929441,-4.5627159472716505e-08,7.1961536914040695e-09,-5.6296486246309941e-08,-2.2105826734753248e-08,1.7937937501408562e-07,2.8805551149124843e-07,1.0646564228322031e-07
0.79299473,-5.416735655146199e-08,5.8199095501887778e-09,-6.3892134059676684e-08,-4.2694112291053426e-08,1.6156495815090952e-07,2.6956480631288471e-07,8.8805022711153252e-08
0.79304537,-5.5822646873340887e-08,1.1510329738155151e-08,-6.183519705903106e-08,-5.2475225917671849e-08,1.5576502412014318e-07,2.649263226792115e-07,8.4131264436088817e-08
0.793096,-5.3979638696933158e-08,2.0829602917763051e-08,-5.4620004146795597e-08,-5.7145629865770195e-08,1.5474796707948464e-07,2.6593446566681996e-07,8.4932985805177604e-08
0.79314664,-5.0703301129180724e-08,3.0820050421310902e-08,-4.5420543430083431e-08,-6.0098812692286467e-08,1.5464277599054817e-07,2.6839048177117652e-07,8.7231979881258557e-08
0.79319728,-4.8028177667281748e-08,3.8876595096662908e-08,-3.688637733186839e-08,-6.3998043428547967e-08,1.5225003170237164e-07,2.6921215493718165e-07,8.8025939610187501e-08
0.79324791,-4.5416575893327846e-08,4.5680272116707465e-08,-2.81807105272407e-08,-6.7999444888310049e-08,1.4851868710814462e-07,2.6918091503549832e-07,8.8112365302669571e-08
0.79329854,-4.0295553870503786e-08,5.4157769205905348e-08,-1.6603059491385004e-08,-6.892425037521206e-08,1.4674599068622578e-07,2.7155654220329837e-07,9.0739988455448861e-08
0.79334918,-3.1023255847796161e-08,6.6175959752309101e-08,-1.0311660737719882e-10,-6.473811590175575e-08,1.4915785406456844e-07,2.7850088599930511e-07,9.8043115349413657e-08
0.79339982,-1.7189804296830958e-08,8.2460370077432249e-08,2.2246408927837492e-08,-5.4281801282878831e-08,1.5699014990480847e-07,2.9119600343222712e-07,1.111639953192617e-07
0.79345045,-4.0062996571554663e-10,1.0128471968358828e-07,4.8710442925119313e-08,-3.8939927082580541e-08,1.6885378904880748e-07,3.0819322209913784e-07,1.286159128252032e-07
0.79350108,1.7768368518437754e-08,1.2124717450429808e-07,7.802371419814367e-08,-1.9948327034490635e-08,1.8388104375836152e-07,3.2853907645064534e-07,1.4940307837874771e-07
0.79355172,3.645244409954135e-08,1.4129353936571163e-07,1.0903812549604025e-07,1.9248080478919351e-09,2.0136043165130595e-07,3.5142599295978043e-07,1.7267413499056311e-07
0.79360235,5.5564930447578012e-08,1.6120005415477375e-07,1.4127981514157218e-07,2.6545115184959965e-08,2.2120795843338299e-07,3.7668343944358977e-07,1.9824294758615355e-07
0.79365299,7.4404778133618771e-08,1.8023826890855416e-07,1.7555133476272996e-07,5.3194140955261627e-08,2.4276900745859305e-07,4.0359887330077269e-07,2.2537176229351542e-07
0.79370363,9.2237559430212213e-08,1.9761889903180026e-07,2.0976013747577527e-07,8.0998768815562578e-08,2.6527810457984001e-07,4.3137664797661279e-07,2.5324231648928132e-07
0.79375426,1.083410067032956e-07,2.1258474538752813e-07,2.4229057396692368e-07,1.0889830814754089e-07,2.8775945085780042e-07,4.5899994807392347e-07,2.8083545582570905e-07
0.79380489,1.2275721169624966e-07,2.2540616648815792e-07,2.7321117624014853e-07,1.3766306544129041e-07,3.1162751829066162e-07,4.8824522957648628e-07,3.0966044437946404e-07
0.79385553,1.3439996401574977e-07,2.3476793985662776e-07,3.0026816290316426e-07,1.6435985130339213e-07,3.3345695121738854e-07,5.1528142939740334e-07,3.3620230430064201e-07
0.79390616,1.4288423553968532e-07,2.4023217001578299e-07,3.2245862204885942e-07,1.8768914164558428e-07,3.5192956401847803e-07,5.3874426095472394e-07,3.591752926183648e-07
0.7939568,1.4703656186094455e-07,2.4034128746125338e-07,3.3686815814341688e-07,2.0318586950238671e-07,3.6140130421723474e-07,5.5216159749213346e-07,3.7277193775505338e-07
0.79400743,1.4752865390538003e-07,2.3610975773896899e-07,3.4468613085790042e-07,2.1242123197414592e-07,3.6419428714179053e-07,5.5839056690156874e-07,3.7950239073056011e-07
0.79405807,1.4539411707211677e-07,2.2893610576166475e-07,3.4756357569827466e-07,2.1734906228093659e-07,3.6292288872535552e-07,5.6056231516066359e-07,3.8217162884947284e-07
0.7941087,1.4129890751431344e-07,2.1959405875710883e-07,3.4648003874480115e-07,2.1888932633035422e-07,3.5873632649070716e-07,5.6007361793389359e-07,3.8203418376485065e-07
0.79415934,1.3078076122497522e-07,2.0394097880634171e-07,3.3610529389887828e-07,2.1272609105855563e-07,3.4743484973968862e-07,5.5286018766525981e-07,3.7494659596258131e-07
0.79420998,1.194709560541442e-07,1.8693043198791917e-07,3.2116526487558636e-07,2.0315510330978382e-07,3.3248818645570644e-07,5.419047904122924e-07,3.6424802194961411e-07
0.79426061,1.1108996917357363e-07,1.7277992468792009e-07,3.0784498196482193e-07,1.9703901936954082e-07,3.2204845909108328e-07,5.3632333658674947e-07,3.5834661125276773e-07
0.79431124,1.0465646002295149e-07,1.6120167205775946e-07,2.9624126062495825e-07,1.9416058787886042e-07,3.1607421639094487e-07,5.3628225401678529e-07,3.5723185629504099e-07
0.79436188,9.1194558899701762e-08,1.4303173075412045e-07,2.7561437678957659e-07,1.812371600730438e-07,2.9888679520180546e-07,5.2447841912536107e-07,3.4478363630297728e-07
0.79441251,8.2023419066096407e-08,1.2853625730580866e-07,2.5618338449062192e-07,1.6783366027962493e-07,2.7937950534357102e-07,5.0935136109099273e-07,3.2973237580299593e-07
0.79446315,7.463847816975833e-08,1.1596997616978534e-07,2.3674417834387187e-07,1.5246446260437708e-07,2.5606717088648265e-07,4.8935607536505695e-07,3.1050846914666989e-07
