Physical Time (s),massspec_vol Monitor (N): cv1,massspec_vol Monitor (N): cv2,massspec_vol Monitor (N): cv3,massspec_vol Monitor (N): cv4,massspec_vol Monitor (N): cv5,massspec_vol Monitor (N): cv6,massspec_vol Monitor (N): cv7
0.92748129,2.3351896710603317e-07,3.2101639043674817e-07,5.5840248487907454e-07,8.2015529125188867e-07,1.2055554169090984e-06,2.2508115516661776e-06,4.3730253522688313e-06
0.92753193,2.2887688187336417e-07,3.2217577554341411e-07,5.5987558146091803e-07,8.2016415219721763e-07,1.2046308867247751e-06,2.2507383874737488e-06,4.3731989712086806e-06
0.92758257,2.234549567052533e-07,3.2345030044109175e-07,5.6118648457601228e-07,8.1991282059781425e-07,1.2036414927163287e-06,2.2506153753718374e-06,4.3733534249660436e-06
0.9276332,2.1769914430042312e-07,3.2480578923446018e-07,5.6230672581447474e-07,8.1941537352984337e-07,1.2025956587843731e-06,2.2504447971403282e-06,4.3734906167912435e-06
0.92768383,2.120950303993084e-07,3.2621163398878148e-07,5.632112369102456e-07,8.18687145469366e-07,1.2015014542421153e-06,2.2502270193467011e-06,4.3736103038174941e-06
0.92773447,2.0699773769400248e-07,3.2764454267677445e-07,5.6388180864159748e-07,8.1774977908184209e-07,1.2003678953060483e-06,2.2499657191772386e-06,4.3737152431883561e-06
0.9277851,2.0258296530306679e-07,3.2908086404977472e-07,5.6429682507758797e-07,8.1662460869795033e-07,1.1991963418178985e-06,2.2496597672840725e-06,4.3738029730538476e-06
0.92783574,1.988739649433275e-07,3.3050131706129497e-07,5.6443358346651484e-07,8.1533352559536105e-07,1.1979873258987611e-06,2.2493066174227656e-06,4.3738693363830057e-06
0.92788637,1.9582755947872654e-07,3.3189935047581099e-07,5.6427646473700496e-07,8.1390622450841742e-07,1.1967487165770842e-06,2.2489101942165547e-06,4.3739164959886416e-06
0.92793701,1.9338149880174975e-07,3.3326929066821491e-07,5.6380800606726875e-07,8.1237113591637811e-07,1.1954844831995061e-06,2.248469844390885e-06,4.3739417088648772e-06
0.92798764,1.9148324552718186e-07,3.3460867750963566e-07,5.630166537041656e-07,8.1075848571572124e-07,1.1941995060942968e-06,2.2479853593388295e-06,4.3739426646442426e-06
0.92803828,1.9010533264401358e-07,3.3592063615028586e-07,5.6190322466769555e-07,8.0910387359900569e-07,1.1929034131945716e-06,2.2474619188720837e-06,4.3739221607619033e-06
0.92808892,1.8923084586132454e-07,3.3720538002801049e-07,5.6047355536376028e-07,8.0744050308677139e-07,1.1916030304144786e-06,2.2469029278565093e-06,4.3738809780530454e-06
0.92813955,1.8884687732605893e-07,3.3846374330770976e-07,5.5874222224659225e-07,8.0579933554999077e-07,1.1903037618949558e-06,2.2463112205452796e-06,4.3738192603552629e-06
0.92819018,1.8892869877403949e-07,3.3970267533427845e-07,5.5673823149113637e-07,8.0421631833568516e-07,1.1890173297419217e-06,2.2456966663400913e-06,4.3737440649988279e-06
0.92824082,1.8942475394534432e-07,3.4092898836178927e-07,5.5449799068155252e-07,8.0272323208879272e-07,1.1877541672212295e-06,2.2450685143370308e-06,4.3736618102152077e-06
0.92829145,1.9025783835770646e-07,3.4214895396499493e-07,5.5206383738491472e-07,8.0134751057289818e-07,1.1865238369118802e-06,2.2444355417616403e-06,4.3735785339655022e-06
0.92834209,1.9134287523280848e-07,3.4337206342587425e-07,5.4948668809558776e-07,8.0011683164976981e-07,1.185339001697992e-06,2.2438100573252691e-06,4.37350385064782e-06
0.92839273,1.9260005831853364e-07,3.4460545332343216e-07,5.468182600081266e-07,7.990526348315761e-07,1.1842100193031125e-06,2.243202313742356e-06,4.3734455382777787e-06
0.92844336,1.9396835767399794e-07,3.4585474927565725e-07,5.4411355614152751e-07,7.9817210221251364e-07,1.1831485708103244e-06,2.2426241273805858e-06,4.3734128730567283e-06
0.92849399,1.9540967197174417e-07,3.4712305354072721e-07,5.4143180402666532e-07,7.9749014752839115e-07,1.1821667408651615e-06,2.2420878595234454e-06,4.3734154738228053e-06
0.92854463,1.9691136298252727e-07,3.4840920681318928e-07,5.3883823686640378e-07,7.9701864604453407e-07,1.1812772784702566e-06,2.241606923125178e-06,4.373463981556428e-06
0.92859527,1.9847516602990418e-07,3.4970877198023498e-07,5.3639167402045419e-07,7.9676556615786965e-07,1.1804916045283444e-06,2.2411937782650424e-06,4.3735680894623806e-06
0.9286459,2.0010660471705897e-07,3.5101559728540483e-07,5.3414071740410841e-07,7.9673423159118655e-07,1.1798189193196243e-06,2.2408585415055942e-06,4.3737350563798158e-06
0.92869653,2.0181105507293366e-07,3.5232362475509682e-07,5.3212808090099505e-07,7.9692586730646739e-07,1.1792685224686581e-06,2.2406113217662735e-06,4.3739723172995949e-06
0.92874717,2.035924486183885e-07,3.5362067688672145e-07,5.303882572692685e-07,7.9733828580657351e-07,1.1788472209451401e-06,2.2404598007094785e-06,4.374284980497564e-06
0.9287978,2.0545073233963926e-07,3.5487578589865846e-07,5.2894330294096444e-07,7.9796520498337159e-07,1.1785584331767636e-06,2.2404080849528001e-06,4.3746747014285938e-06
0.92884844,2.0738248731531886e-07,3.5602658533161953e-07,5.2780535201359497e-07,7.9879573533517884e-07,1.1784010282569228e-06,2.2404557612999461e-06,4.3751387515772067e-06
0.92889908,2.0938032768941458e-07,3.5696961289124745e-07,5.2697715834033481e-07,7.9981460878507704e-07,1.1783702198519856e-06,2.240598785937568e-06,4.3756709733634635e-06
0.92894971,2.1143253147973739e-07,3.5756698896346898e-07,5.2645267305245973e-07,8.0099961786238248e-07,1.1784560980957613e-06,2.2408277881950791e-06,4.3762602389166149e-06
0.92900034,2.1352465877745899e-07,3.5768539029434609e-07,5.262200542058912e-07,8.0232376371295848e-07,1.1786456362893142e-06,2.2411302878182244e-06,4.3768925542292582e-06
0.92905098,2.156419226603003e-07,3.5725137977970492e-07,5.2626386615050679e-07,8.0375847407766653e-07,1.1789257832808887e-06,2.2414936904902328e-06,4.3775539420271637e-06
0.92910161,2.1777161704857934e-07,3.5627622912660156e-07,5.2656686423777426e-07,8.0527539731709817e-07,1.1792850938998047e-06,2.2419069548978809e-06,4.3782323179300567e-06
0.92915225,2.1990051528948128e-07,3.5482692421325772e-07,5.2710771369232738e-07,8.0684497644630424e-07,1.1797112245743785e-06,2.242358066974514e-06,4.378914879482658e-06
0.92920289,2.2201963326349174e-07,3.52996266514465e-07,5.2786733189330766e-07,8.0844144297175404e-07,1.1801956288506616e-06,2.2428389666955251e-06,4.3795929744594566e-06
0.92925352,2.2412473190761783e-07,3.5088272115158629e-07,5.2882979992256533e-07,8.1004434994808686e-07,1.1807347830866706e-06,2.2433465110221127e-06,4.3802630883324055e-06
0.92930415,2.2621577529602218e-07,3.4858268027747232e-07,5.2998193565208187e-07,8.1163596493974706e-07,1.1813285817109815e-06,2.2438807701075454e-06,4.3809251722358302e-06
0.92935479,2.2829287283864306e-07,3.4619460739877436e-07,5.3130983399349139e-07,8.1319947050746833e-07,1.1819766429469189e-06,2.2444417284714672e-06,4.3815793211921642e-06
0.92940543,2.3035794740252636e-07,3.438302586851926e-07,5.327999194834336e-07,8.1472049949434943e-07,1.1826802830575191e-06,2.2450314135645924e-06,4.3822278366053845e-06
0.92945606,2.3241076601366246e-07,3.4160631290641627e-07,5.3443431616711472e-07,8.1618324464201276e-07,1.1834380189486403e-06,2.2456490323770607e-06,4.3828703176589719e-06
0.92950669,2.3444627889530931e-07,3.3963039901171843e-07,5.3618840154593053e-07,8.1756912039759432e-07,1.1842434321210614e-06,2.246288821152767e-06,4.3835014637012937e-06
0.92955733,2.3645914561094688e-07,3.3798878839822854e-07,5.3803418770642707e-07,8.1886036385072803e-07,1.1850892437964595e-06,2.2469440408376107e-06,4.3841151474825742e-06
0.92960796,2.3844079899787394e-07,3.3673673054542625e-07,5.3994116019371456e-07,8.2003745146810089e-07,1.1859662173894496e-06,2.247605835907049e-06,4.384703169526401e-06
0.9296586,2.4037629693552465e-07,3.3589836824484821e-07,5.4187945281262875e-07,8.210820970310207e-07,1.1868647807086696e-06,2.2482648516269956e-06,4.3852569551110164e-06
0.92970924,2.422293510526252e-07,3.354670234095377e-07,5.4382149162143442e-07,8.2197764333512586e-07,1.187775852291976e-06,2.2489121191221771e-06,4.38576842088365e-06
0.92975987,2.4391705930256282e-07,3.3540973855698114e-07,5.4574396126860911e-07,8.2271073645379066e-07,1.188691336860493e-06,2.2495396056173394e-06,4.3862304557233285e-06
0.9298105,2.4524378588988261e-07,3.3567136883501368e-07,5.4762576559844331e-07,8.2326623851862985e-07,1.1895992535743302e-06,2.2501352343759716e-06,4.3866320040169433e-06
0.92986114,2.4585270203147956e-07,3.3620135808301321e-07,5.4946709244572107e-07,8.2364783609699939e-07,1.1905049123353945e-06,2.2507042540541312e-06,4.3869796417794489e-06
0.92991177,2.4525104030829449e-07,3.3693423704175608e-07,5.5125915342271208e-07,8.238482272500602e-07,1.1914001837517372e-06,2.251238316294816e-06,4.3872664055687643e-06
0.92996241,2.4305551380516462e-07,3.3780812638639606e-07,5.5299661185239184e-07,8.2386330392485964e-07,1.1922787654626174e-06,2.2517307660049242e-06,4.3874872318087156e-06
0.93001304,2.3927148305661142e-07,3.3877186450635412e-07,5.5468362086766004e-07,8.2369858008716295e-07,1.193143501375823e-06,2.252184257225698e-06,4.38764651891117e-06
0.93006368,2.3429101099629688e-07,3.3977028502832076e-07,5.5631340620172821e-07,8.2335105912590674e-07,1.1939869330689039e-06,2.2525911088089433e-06,4.3877382324717831e-06
0.93011431,2.2868729401936687e-07,3.4076426549660488e-07,5.5788666574160212e-07,8.2282857654617318e-07,1.194811128031096e-06,2.2529533900449071e-06,4.387766286534978e-06
0.93016495,2.2298306035129504e-07,3.4172115118913913e-07,5.593952069751998e-07,8.2213499249941626e-07,1.1956126731179376e-06,2.2532680676759767e-06,4.3877292450656667e-06
0.93021559,2.1758487841708358e-07,3.4262699792318015e-07,5.6082983798419746e-07,8.2127883600702335e-07,1.1963916831299633e-06,2.2535356043002957e-06,4.387629261037473e-06
0.93026622,2.128182912106867e-07,3.4348009640925327e-07,5.6217194725077457e-07,8.2026680487430325e-07,1.1971449894523653e-06,2.2537533605369674e-06,4.3874652708312446e-06
0.93031685,2.0890497550817484e-07,3.4429758644302429e-07,5.6340506912259769e-07,8.191156676542528e-07,1.1978783342603087e-06,2.253927623812588e-06,4.387245213804548e-06
0.93036749,2.0590989020464607e-07,3.4509428060802067e-07,5.6450276415291001e-07,8.1783800968314028e-07,1.1985925663459276e-06,2.2540597364833426e-06,4.3869721207278581e-06
0.93041812,2.0379002631683417e-07,3.4588481425952684e-07,5.6543713978587215e-07,8.1644933823628954e-07,1.1992908223068598e-06,2.254153356723058e-06,4.3866512971951078e-06
0.93046876,2.0244008098465534e-07,3.4667693732361639e-07,5.6617444625735225e-07,8.1496247377203788e-07,1.1999731587883111e-06,2.2542092695215673e-06,4.3862853085948529e-06
0.9305194,2.0172555244365694e-07,3.4747644423820827e-07,5.6668133578507912e-07,8.1339396273947102e-07,1.2006415572823109e-06,2.2542302526468808e-06,4.3858788196786624e-06
0.93057003,2.0149164678908195e-07,3.4827970077094331e-07,5.6691826000102225e-07,8.1175238351795722e-07,1.2012898860027624e-06,2.2542114266679131e-06,4.3854289119255028e-06
0.93062066,2.0159508013488494e-07,3.4908924390787307e-07,5.6685690445520141e-07,8.1006061211110493e-07,1.2019209544771577e-06,2.2541572705417637e-06,4.3849418623184731e-06
0.9306713,2.0191906017435718e-07,3.4990123228625632e-07,5.66469804417746e-07,8.0833387402684524e-07,1.2025314448101775e-06,2.2540667168236821e-06,4.3844183900367518e-06
0.93072194,2.0238326185623547e-07,3.5071224768404358e-07,5.657394299461496e-07,8.065879320129939e-07,1.2031183437581662e-06,2.2539396410861427e-06,4.3838599267681718e-06
0.93077257,2.0293851661592668e-07,3.515223106670975e-07,5.6466200303852474e-07,8.0484163682031176e-07,1.2036816789567587e-06,2.2537793291323898e-06,4.3832712567369118e-06
0.9308232,2.0355611560284658e-07,3.523283651956432e-07,5.632401132550071e-07,8.0311046726174943e-07,1.20421914354509e-06,2.2535869754249892e-06,4.3826548155158004e-06
0.93087384,2.0421404496780003e-07,3.5312104564270844e-07,5.6147800370163241e-07,8.0140096378201731e-07,1.2047200528208384e-06,2.2533552829253459e-06,4.3820045317787301e-06
0.93092447,2.0490244188415539e-07,3.5390353907402458e-07,5.5940039886869312e-07,7.9973249033323828e-07,1.2051880410379471e-06,2.2530912885963313e-06,4.381328554235132e-06
0.93097511,2.0560896768296278e-07,3.5467791453561138e-07,5.5703815301703694e-07,7.9812207896945353e-07,1.2056249052527673e-06,2.252800128883335e-06,4.3806329639165331e-06
0.93102575,2.0631737511359974e-07,3.5544188758586095e-07,5.5442704664036877e-07,7.9658179202196456e-07,1.2060282182345896e-06,2.2524825713094898e-06,4.379919420543978e-06
0.93107638,2.0701201352718864e-07,3.5619364520556304e-07,5.5161737556986319e-07,7.951233564564031e-07,1.2063962332320966e-06,2.2521400810589345e-06,4.379190192875918e-06
0.93112701,2.0767708716177383e-07,3.5693205106536192e-07,5.4867038870129424e-07,7.9375848173762496e-07,1.206728264939735e-06,2.2517751237228764e-06,4.3784484120186823e-06
0.93117765,2.0829512387426945e-07,3.5765633064207852e-07,5.4565750769338343e-07,7.9249721732587157e-07,1.20702274724878e-06,2.2513893619207147e-06,4.3776963015672474e-06
0.93122828,2.0884942025376054e-07,3.5836951627454597e-07,5.4265733934935731e-07,7.9135249385653527e-07,1.2072820705071703e-06,2.2509883341119578e-06,4.3769398095901908e-06
0.93127892,2.0932462154665617e-07,3.5907307667903565e-07,5.3974280499958215e-07,7.9033493905112011e-07,1.2075069514272318e-06,2.2505758742805606e-06,4.3761831679067947e-06
0.93132956,2.0971931791996811e-07,3.5976910360175124e-07,5.3698067761072039e-07,7.8945793641534642e-07,1.2077016673067353e-06,2.2501594847335865e-06,4.3754342416754635e-06
0.93138019,2.1004667207040226e-07,3.6045252013048581e-07,5.3442860979212407e-07,7.8873356309585962e-07,1.2078698761271207e-06,2.2497460989077847e-06,4.3747002282064459e-06
0.93143082,2.1034031441406156e-07,3.6110465502970483e-07,5.3213668059574932e-07,7.881760655855485e-07,1.2080184096608196e-06,2.2493460404984653e-06,4.3739917297083482e-06
0.93148146,2.1064387207339464e-07,3.6167903359581656e-07,5.3014925503970823e-07,7.8780380456104692e-07,1.2081591633100836e-06,2.2489746495144745e-06,4.3733241851751411e-06
0.9315321,2.1099618530394533e-07,3.6207648510868701e-07,5.2849298849452396e-07,7.8762472846687906e-07,1.2082946704049591e-06,2.2486377861308077e-06,4.372703586150404e-06
0.93158273,2.1143058619642264e-07,3.6215824201426688e-07,5.271841648310839e-07,7.8764042351605935e-07,1.208422343668946e-06,2.2483361193450782e-06,4.3721310111902495e-06
0.93163336,2.1198046147675133e-07,3.6178741917106335e-07,5.2624219914445016e-07,7.8786177538794474e-07,1.2085505430543524e-06,2.2480812386820937e-06,4.37161846972027e-06
0.931684,2.1267117837795446e-07,3.6087678755396858e-07,5.2567823761670525e-07,7.882964764459519e-07,1.2086859285524943e-06,2.247882770689249e-06,4.3711759660299994e-06
0.93173463,2.1351486057137445e-07,3.5941729298712801e-07,5.2548706793984614e-07,7.8894438639448278e-07,1.2088290811765607e-06,2.2477441856435479e-06,4.3708075477694872e-06
0.93178527,2.1451859598369274e-07,3.5747691352811935e-07,5.2565827303493602e-07,7.8980714850109742e-07,1.2089845887575409e-06,2.2476728788359836e-06,4.3705212388402229e-06
0.93183591,2.1567450325899398e-07,3.5514213339443005e-07,5.2616283325651419e-07,7.9087329612073579e-07,1.2091462010533612e-06,2.2476650039264515e-06,4.3703137965814144e-06
0.93188654,2.1697177837813092e-07,3.5249590605152166e-07,5.2696587830272914e-07,7.9213077317796007e-07,1.2093089561808757e-06,2.2477177753873921e-06,4.3701831581295463e-06
0.93193717,2.1839640118637673e-07,3.4960174208783295e-07,5.2802723210881236e-07,7.9356295062403922e-07,1.2094663252482744e-06,2.2478265509758716e-06,4.3701253856088981e-06
0.93198781,2.1993161513212797e-07,3.4650505154846674e-07,5.2930366978339645e-07,7.9514974942647523e-07,1.2096099588448279e-06,2.2479843143079549e-06,4.3701343206710414e-06
0.93203844,2.215660633832683e-07,3.4325231644345906e-07,5.3075907451418685e-07,7.9687483398099748e-07,1.2097365949764435e-06,2.2481887405839709e-06,4.3702084268133557e-06
0.93208908,2.2328370542011018e-07,3.3989411371345029e-07,5.3235481277124071e-07,7.9871344760652625e-07,1.209837911030382e-06,2.2484319548587546e-06,4.370340707192328e-06
0.93213971,2.2507364396761587e-07,3.3650479162378608e-07,5.3405950236678628e-07,8.0064059529190681e-07,1.2099091836976913e-06,2.2487091442220136e-06,4.3705272522929888e-06
0.93219035,2.2692760686725348e-07,3.3317303866756421e-07,5.3584745944417901e-07,8.0263169713429204e-07,1.2099473619642778e-06,2.2490167225436946e-06,4.3707654665602263e-06
0.93224098,2.2883439840823858e-07,3.2999557118835984e-07,5.3769559530342156e-07,8.0465704966741881e-07,1.2099452052559552e-06,2.2493464803845858e-06,4.3710481583014655e-06
0.93229162,2.307837877034345e-07,3.2707415046210205e-07,5.395906652875768e-07,8.0669124972020137e-07,1.2098998515640134e-06,2.2496940149421221e-06,4.3713719892604153e-06
0.93234226,2.3275095650888248e-07,3.2449697075539028e-07,5.415187344202806e-07,8.0870505524381039e-07,1.2098030575498737e-06,2.2500491824310089e-06,4.3717279378609861e-06
0.93239289,2.3469238155882093e-07,3.2233577625827542e-07,5.4346724532710109e-07,8.1066735205608202e-07,1.2096462397611814e-06,2.2504009924893545e-06,4.3721061761156958e-06
0.93244352,2.3654664774361274e-07,3.2064172471295377e-07,5.4542594910607648e-07,8.1254603197147369e-07,1.209421687178581e-06,2.250738844106955e-06,4.3724972516848036e-06
0.93249416,2.3821381597434796e-07,3.1943618002789282e-07,5.4737812096019346e-07,8.1429936708457615e-07,1.2091158351859624e-06,2.2510458470037211e-06,4.3728854072964033e-06
0.93254479,2.395481246283793e-07,3.187210180522952e-07,5.4931250408071887e-07,8.1588825605960503e-07,1.2087215395946549e-06,2.251311131470834e-06,4.3732608282992168e-06
0.93259543,2.4035055062635269e-07,3.1846641916818278e-07,5.5121405381778263e-07,8.1727003642513148e-07,1.2082306874528037e-06,2.2515224241861622e-06,4.3736122035326976e-06
0.93264607,2.4040108983520497e-07,3.18625057108075e-07,5.530759210461247e-07,8.1841537936431465e-07,1.2076462650454023e-06,2.2516782637114738e-06,4.3739388349280929e-06
0.9326967,2.3946137499045485e-07,3.1912637748149504e-07,5.5487969195994021e-07,8.1929582515894905e-07,1.2069651773820113e-06,2.2517707974006996e-06,4.3742335527803106e-06
0.93274733,2.373310925017944e-07,3.1989826376622992e-07,5.566024752311019e-07,8.1989472147512978e-07,1.2061882896485252e-06,2.2517958544823198e-06,4.3744926029390506e-06
0.93279797,2.3393909144917421e-07,3.2088262821519015e-07,5.5822488467256053e-07,8.2021541215154733e-07,1.2053288804909524e-06,2.2517616039745033e-06,4.3747243882292145e-06
0.9328486,2.2940604955139214e-07,3.2202651270433392e-07,5.5971689912828749e-07,8.2026240323536419e-07,1.2043951040684944e-06,2.2516706981406712e-06,4.3749315580573481e-06
0.93289924,2.2404818125229556e-07,3.2328993577443715e-07,5.6105080210823086e-07,8.2004758120782059e-07,1.2033959788609398e-06,2.2515278358220089e-06,4.3751185409568768e-06
0.93294987,2.1830244227444001e-07,3.2463709261141661e-07,5.6219653722654397e-07,8.1958348832222095e-07,1.2023391786279747e-06,2.2513345279131417e-06,4.3752863248665302e-06
0.93300051,2.126562185548489e-07,3.2603790779586374e-07,5.6312940808318225e-07,8.1888612897575059e-07,1.2012337451339904e-06,2.2510925404429804e-06,4.3754358013479224e-06
0.93305114,2.0748656786022649e-07,3.2746889067868298e-07,5.6383086429355446e-07,8.1797663774663032e-07,1.2000888671334999e-06,2.2508056379141884e-06,4.3755696523232021e-06
0.93310178,2.029886134973063e-07,3.2890506995876094e-07,5.6427857986030378e-07,8.1687497174810258e-07,1.1989053291138597e-06,2.2504720294086074e-06,4.3756847906234556e-06
0.93315242,1.9920065839943921e-07,3.3032760825034082e-07,5.6445101203359483e-07,8.1560436846825637e-07,1.1976850136556843e-06,2.2500908115287422e-06,4.3757785851143209e-06
0.93320305,1.9608369811303529e-07,3.3172907695634959e-07,5.6433213218234399e-07,8.1419374195245364e-07,1.1964355831998882e-06,2.249665612446034e-06,4.3758527052010574e-06
0.93325368,1.9357364245975049e-07,3.3310179352967451e-07,5.639024763729197e-07,8.1266981769954435e-07,1.1951595733127371e-06,2.2491945300698415e-06,4.3759031199121942e-06
0.93330432,1.9161738704428512e-07,3.344454026939206e-07,5.6315186785870099e-07,8.1106489812585056e-07,1.1938640943491924e-06,2.2486798136577453e-06,4.3759296296416949e-06
0.93335495,1.9018471971962277e-07,3.3576147635783467e-07,5.6207872959878751e-07,8.0941351937113283e-07,1.1925578500511957e-06,2.2481257005955363e-06,4.3759339230417352e-06
0.93340559,1.8925679723120179e-07,3.3704992845106984e-07,5.6068759447180485e-07,8.0774811751588718e-07,1.1912466510313911e-06,2.2475347127665282e-06,4.3759159218869608e-06
0.93345623,1.8882164412604679e-07,3.3831171582197776e-07,5.5899207075347328e-07,8.0610031301623526e-07,1.1899363492954255e-06,2.2469100420256929e-06,4.375876059171766e-06
0.93350686,1.8885689314556035e-07,3.3955383856678568e-07,5.5702017655041582e-07,8.0450664596108991e-07,1.1886388788288869e-06,2.2462619450027329e-06,4.3758216865423338e-06
0.93355749,1.8931292119982503e-07,3.407820703747016e-07,5.5480636550172003e-07,8.0299826132937408e-07,1.187363488029173e-06,2.245598456623282e-06,4.3757578873664916e-06
0.93360813,1.9011551358550609e-07,3.4200362420800999e-07,5.5239335451287657e-07,8.0160414864087708e-07,1.1861208135598676e-06,2.2449296129583523e-06,4.3756917425871457e-06
0.93365877,1.9117844604579819e-07,3.4322706625161742e-07,5.4983067309968011e-07,8.003516374392067e-07,1.1849226155307604e-06,2.2442668875863544e-06,4.3756320204971488e-06
0.9337094,1.924212561248471e-07,3.4445988608875197e-07,5.4716981997289498e-07,7.9926295902638329e-07,1.1837793747629191e-06,2.2436209180364985e-06,4.3755866093777726e-06
0.93376003,1.9378054437352924e-07,3.4570761026008978e-07,5.4446489433395826e-07,7.9835562382474117e-07,1.1827024147287255e-06,2.243003087806847e-06,4.3755642735391386e-06
0.93381067,1.9521558557057023e-07,3.469748937475196e-07,5.4177578930348004e-07,7.9764572749213055e-07,1.1817045374569043e-06,2.2424265761760407e-06,4.3755754597171821e-06
0.9338613,1.9671131344664372e-07,3.4826090807894419e-07,5.3916723106036782e-07,7.9714555930252952e-07,1.1807982814428807e-06,2.2419046887113736e-06,4.375630740269992e-06
0.93391194,1.9826837326761539e-07,3.4956109397877686e-07,5.3669885264346409e-07,7.9686296287442075e-07,1.1799946487001161e-06,2.2414494196724506e-06,4.3757392995131637e-06
0.93396258,1.9989235309718251e-07,3.5086936876759396e-07,5.3442034260707234e-07,7.9680191779125202e-07,1.1793031631223251e-06,2.2410711682600828e-06,4.3759087326218524e-06
0.93401321,2.0158881926761749e-07,3.5218010495610202e-07,5.32375388363154e-07,7.9696398057762146e-07,1.1787331389530346e-06,2.2407801537449097e-06,4.3761465446672881e-06
0.93406384,2.0336179589211489e-07,3.5348228305229807e-07,5.305998123604445e-07,7.973475662189732e-07,1.1782918978841698e-06,2.2405846446106811e-06,4.376458445208882e-06
0.93411448,2.0521203070708219e-07,3.5474831398058012e-07,5.2911749087205829e-07,7.9794716423553859e-07,1.177983505025314e-06,2.2404893403652964e-06,4.3768466725006745e-06
0.93416511,2.0713672903546054e-07,3.5592074800332374e-07,5.2794179390465072e-07,7.987525937158238e-07,1.1778076033658197e-06,2.2404945768899553e-06,4.3773093688411153e-06
0.93421575,2.0912848276649591e-07,3.5690097147210858e-07,5.2707592286650571e-07,7.9974860002878668e-07,1.1777591787888912e-06,2.2405960226016508e-06,4.3778401246521714e-06
0.93426639,2.1117547069931153e-07,3.5755359747383007e-07,5.2651429672985572e-07,8.00913040585882e-07,1.1778280803658009e-06,2.2407841101860313e-06,4.3784276374227928e-06
0.93431702,2.1326396752975482e-07,3.5774246432806287e-07,5.2624634582624434e-07,8.0222025290364345e-07,1.1780023666929302e-06,2.2410473615327104e-06,4.3790588667002496e-06
0.93436765,2.1537921289405364e-07,3.5738403237684687e-07,5.2625692203626376e-07,8.0364165635290827e-07,1.1782687546221099e-06,2.2413729025710192e-06,4.3797196687161667e-06
0.93441829,2.1750852752392598e-07,3.5647932656507571e-07,5.2652923073577581e-07,8.0514916819044369e-07,1.1786159644093087e-06,2.241749791677243e-06,4.3803979554283699e-06
0.93446893,2.1963809412753105e-07,3.5508946855247582e-07,5.2704193088642967e-07,8.067126962413552e-07,1.1790310235423245e-06,2.2421653308023822e-06,4.3810801403184334e-06
0.93451956,2.2175862259784131e-07,3.5330499283587908e-07,5.2777568135490567e-07,8.0830630890215167e-07,1.179505295128866e-06,2.2426112704525646e-06,4.3817573273714968e-06
0.93457019,2.2386601931434188e-07,3.5122494059113102e-07,5.2871492318062453e-07,8.0990974504136767e-07,1.1800354217661733e-06,2.2430844876210368e-06,4.3824259273782962e-06
0.93462083,2.2595899000821104e-07,3.4894486478181243e-07,5.2984527216686898e-07,8.1150388808347711e-07,1.1806199154486819e-06,2.2435836112374339e-06,4.3830844350185119e-06
0.93467146,2.2803794185854915e-07,3.465620306726465e-07,5.3115337685432183e-07,8.1307227845854438e-07,1.1812588922797822e-06,2.2441091284092002e-06,4.3837333865091319e-06
0.9347221,2.3010471866306011e-07,3.4418674124465498e-07,5.3262560290951815e-07,8.1460058788006058e-07,1.1819537146866179e-06,2.2446630329377506e-06,4.3843749101001809e-06
0.93477274,2.3215960978833231e-07,3.4193578797363506e-07,5.342448125467129e-07,8.1607300657488552e-07,1.1827033132688866e-06,2.2452449416349507e-06,4.3850089927314798e-06
0.93482337,2.3419773917621014e-07,3.3991870274091633e-07,5.3598698277255147e-07,8.1747097649533859e-07,1.1835014719772034e-06,2.2458493026850287e-06,4.3856305128684956e-06
0.934874,2.3621366194384472e-07,3.3822529650946624e-07,5.3782395197476712e-07,8.187766060802884e-07,1.1843408898077791e-06,2.2464693877789142e-06,4.3862333016749667e-06
0.93492464,2.3819980567673778e-07,3.3691571262554234e-07,5.3972593050615516e-07,8.1997093412261226e-07,1.1852129461235299e-06,2.2470970927998465e-06,4.3868098273480512e-06
0.93497527,2.4014155707754456e-07,3.3601771185439691e-07,5.4166194414722889e-07,8.2103450498085343e-07,1.1861070886168046e-06,2.2477220519290106e-06,4.3873505091629069e-06
0.93502591,2.4200646379052761e-07,3.3552940636889053e-07,5.4360482446561242e-07,8.2195135294128935e-07,1.1870151031265288e-06,2.2483363157007002e-06,4.3878482761487e-06
0.93507654,2.4371842871219571e-07,3.3542036728109771e-07,5.4552994694471152e-07,8.2270703959867324e-07,1.1879281270023232e-06,2.2489311110722473e-06,4.3882952402425374e-06
0.93512718,2.4510013364606236e-07,3.3564175412746466e-07,5.4742029046106603e-07,8.2329090059516669e-07,1.1888389528543784e-06,2.2494992172836017e-06,4.3886852446861105e-06
0.93517781,2.4581024808156843e-07,3.3613832019236937e-07,5.4926932896228204e-07,8.2369988081269332e-07,1.1897463054506225e-06,2.2500391802206401e-06,4.389018184186668e-06
0.93522845,2.4536021134517841e-07,3.3684356450646223e-07,5.5106703482555999e-07,8.2392573442075253e-07,1.1906413994362131e-06,2.2505420185768214e-06,4.3892864786172286e-06
0.93527909,2.4334280808558731e-07,3.3769744455206082e-07,5.5281033275795623e-07,8.2396647893403289e-07,1.1915202001503913e-06,2.2510033998570494e-06,4.3894873726219742e-06
