Physical Time (s),ea_top Monitor (kg-m/s^3): top_cv1,ea_top Monitor (kg-m/s^3): top_cv2,ea_top Monitor (kg-m/s^3): top_cv3,ea_top Monitor (kg-m/s^3): top_cv4,ea_top Monitor (kg-m/s^3): top_cv5,ea_top Monitor (kg-m/s^3): top_cv6,ea_top Monitor (kg-m/s^3): top_cv7
0.00729144,1.9430918626143509e-06,1.3091957475256579e-06,1.1414056468008916e-06,1.1184151645445716e-06,1.1023862120708202e-06,1.0985918408355626e-06,1.098454272089789e-06
0.00734207,2.060028519920328e-06,1.4009629427008069e-06,1.2278699802272404e-06,1.2037680457220908e-06,1.186620775897988e-06,1.1822874342038832e-06,1.1821589035193428e-06
0.00739271,2.1593186578397739e-06,1.4691897979839056e-06,1.2873226955807633e-06,1.2623729700717157e-06,1.2439913697565694e-06,1.2390063523510584e-06,1.2388854710123849e-06
0.00744334,2.2362082945345554e-06,1.508418334855876e-06,1.3137916356102024e-06,1.2882141264953578e-06,1.2684348752212948e-06,1.2626725240908132e-06,1.2625550577999507e-06
0.00749398,2.2868709841908482e-06,1.514285825194599e-06,1.3023757290528919e-06,1.2763471016162944e-06,1.2549671210166322e-06,1.2482943238825207e-06,1.2481740732553955e-06
0.00754462,2.3088007615517271e-06,1.4839917336661585e-06,1.2497429154269836e-06,1.2234068588621405e-06,1.2001968747036731e-06,1.1924800111728748e-06,1.1923503600269303e-06
0.00759525,2.3010577311132212e-06,1.4166242259113691e-06,1.1545054146958093e-06,1.1279902704888084e-06,1.1027147119980038e-06,1.0938270873879287e-06,1.0936827562929338e-06
0.00764588,2.2643755373406626e-06,1.3133438952501689e-06,1.0174719134362386e-06,9.9091194914974584e-07,9.6335493029341893e-07,9.5318349161184999e-07,9.5302193092101541e-07
0.00769652,2.2010521896534038e-06,1.1773386671654646e-06,8.4168119175496934e-07,8.1523719534498866e-07,7.8523335453783722e-07,7.7368362952672057e-07,7.735055454780892e-07
0.00774715,2.1147458826279234e-06,1.0136570627525348e-06,6.3231337103664791e-07,6.0618774165955016e-07,5.7365575987245477e-07,5.6065426854925905e-07,5.6046306435796049e-07
0.00779779,2.0100844086013695e-06,8.2881748000495694e-07,3.9636455383696997e-07,3.708063363900318e-07,3.3578107435955419e-07,3.2127555418238006e-07,3.2107577922015223e-07
0.00784842,1.89223584036184e-06,6.3033343962916463e-07,1.4221306273184752e-07,1.1750885727850047e-07,8.0168343731543374e-08,6.4126093014643077e-08,6.3921243172859945e-08
0.00789906,1.7664815051037989e-06,4.261937457440129e-07,-1.2089349918067023e-07,-1.444450369691703e-07,-1.8376235424821799e-07,-2.0135657689464723e-07,-2.0156635870615739e-07
0.00794969,1.6378526111313023e-06,2.2436012824263949e-07,-3.8337371141809127e-07,-4.0550295129191766e-07,-4.4629488715748275e-07,-4.654397642901359e-07,-4.6565967199960235e-07
0.00800033,1.5108513246076221e-06,3.2311684336059604e-08,-6.3584145785880909e-07,-6.5635989947299049e-07,-6.9797368020690236e-07,-7.186497408023994e-07,-7.1889174251169178e-07
0.00805097,1.3892828732904868e-06,-1.4332596636789302e-07,-8.6958587141215585e-07,-8.884409335538313e-07,-9.301031913778357e-07,-9.5226804186197988e-07,-9.5255167601874064e-07
0.0081016,1.2761877709515312e-06,-2.9706089005642117e-07,-1.0769854256873477e-06,-1.0943068717803591e-06,-1.1351689387843196e-06,-1.1587494714183394e-06,-1.1591020397241335e-06
0.00815223,1.1738562619699365e-06,-4.2472482987603567e-07,-1.2518429764868856e-06,-1.2679694464493826e-06,-1.3071647619404822e-06,-1.3320477434137775e-06,-1.3325040170489278e-06
0.00820287,1.0838982800777295e-06,-5.2357105689843005e-07,-1.3896296574498894e-06,-1.4051058559329209e-06,-1.4418135708939393e-06,-1.4678366816620231e-06,-1.4684382707089385e-06
0.0082535,1.007344236878301e-06,-5.9229989605580536e-07,-1.487621319780574e-06,-1.5031602999179154e-06,-1.5366691213462189e-06,-1.5636149367366547e-06,-1.5644094428033855e-06
0.00830414,9.4476231176248859e-07,-6.3099007450224582e-07,-1.5449327918971774e-06,-1.5613443278511128e-06,-1.5911085536969431e-06,-1.6187038683248237e-06,-1.619743960862322e-06
0.00835478,8.9637668692396199e-07,-6.4093602971644505e-07,-1.5624094574887098e-06,-1.5805039216575829e-06,-1.606183500790852e-06,-1.6341053805697838e-06,-1.6354479138420476e-06
0.00840541,8.6217945978345868e-07,-6.2441601195109588e-07,-1.5424080444054827e-06,-1.5628877194188622e-06,-1.5843684981909018e-06,-1.6122571660342778e-06,-1.6139624345023433e-06
0.00845605,8.4202543987957119e-07,-5.8440529052131235e-07,-1.4884831323931485e-06,-1.5118367833789147e-06,-1.5292270678425826e-06,-1.5567041582795157e-06,-1.5588353157517291e-06
0.00850668,8.3571102205520607e-07,-5.2426353677282362e-07,-1.4050067790541485e-06,-1.4314249877842888e-06,-1.4450283283118593e-06,-1.47171814189126e-06,-1.474340663885036e-06
0.00855731,8.4302665957990041e-07,-4.474316168291278e-07,-1.2967764208530526e-06,-1.3261022588396881e-06,-1.3363709200904197e-06,-1.3619215959827112e-06,-1.365102496864225e-06
0.00860795,8.6378533054658425e-07,-3.5717065254933178e-07,-1.1686466973124268e-06,-1.2003705947316512e-06,-1.2078472878500592e-06,-1.2319498551915183e-06,-1.2357561922702169e-06
0.00865858,8.9782239220624799e-07,-2.5638043430532908e-07,-1.0252375643470595e-06,-1.0585383470228269e-06,-1.0637950819085222e-06,-1.0861973468835782e-06,-1.0906934808598596e-06
0.00870922,9.4497457789231147e-07,-1.4750513630953746e-07,-8.7073541722665355e-07,-9.0456208971866204e-07,-9.0814468192928664e-07,-9.2865959355894864e-07,-9.3390275307107093e-07
0.00875986,1.0050333801892243e-06,-3.2528992673493721e-08,-7.0879850244792919e-07,-7.4198092952554722e-07,-7.4436659944879362e-07,-7.6287514686208322e-07,-7.689092017845849e-07
0.00881049,1.0776783481460874e-06,8.6954475837216155e-08,-5.4255468053380189e-07,-5.7392758023325626e-07,-5.7549987028729758e-07,-5.9194824267444096e-07,-5.9879599624024742e-07
0.00886112,1.1623918908121755e-06,2.0961740871510726e-07,-3.746761406396861e-07,-4.0319972518983667e-07,-4.0424103033881811e-07,-4.1863418271530039e-07,-4.2628931972722496e-07
0.00891176,1.258385060481064e-06,3.3426059493065872e-07,-2.0748528926640396e-07,-2.3234583408847546e-07,-2.3304526192792785e-07,-2.454379431249506e-07,-2.5385793195789954e-07
0.00896239,1.36451807621509e-06,4.5966246661712864e-07,-4.3093708539672538e-08,-6.3773938416194561e-08,-6.424618296888858e-08,-7.4733707833319307e-08,-8.3834725681323899e-08
0.00901303,1.4792567631947231e-06,5.8447193873381379e-07,1.1648433710330425e-07,1.0017068069136799e-07,9.9860550457916036e-08,9.1151558616262704e-08,8.149554429754497e-08
0.00906367,1.6006482022232363e-06,7.0713322748510711e-07,2.6923680554390706e-07,2.5714584418291762e-07,2.5695641365190679e-07,2.498760100503544e-07,2.3982992250573974e-07
0.0091143,1.7263414991308587e-06,8.258602720009762e-07,4.1311041823283412e-07,4.0479919844144978e-07,4.0468916846096677e-07,3.9907068583791298e-07,3.8883062977725911e-07
0.00916493,1.8536504167915517e-06,9.3867312345574314e-07,5.4601034106530737e-07,5.407903668746194e-07,5.4069972000957434e-07,5.3636511739400463e-07,5.2614671211597784e-07
0.00921557,1.9796607193526298e-06,1.0434807311675236e-06,6.6585055361408252e-07,6.6285498106895155e-07,6.6269187998285701e-07,6.5945646436113688e-07,6.4948032845949906e-07
0.0092662,2.1013730218221579e-06,1.1381990889427024e-06,7.706403719743889e-07,7.6889785085627206e-07,7.6853130689484858e-07,7.6620817428290262e-07,7.5668420631229171e-07
0.00931684,2.2158736841169376e-06,1.2208970124152822e-06,8.5860710652440643e-07,8.5711309296553547e-07,8.5637082343955441e-07,8.5477537115029379e-07,8.4588755342752938e-07
0.00936748,2.3205160752084362e-06,1.2899447563725465e-06,9.2832592267442191e-07,9.2610810021673441e-07,9.2477857025450068e-07,9.2373308852616851e-07,9.156266095356101e-07
0.00941811,2.4130934287476782e-06,1.3441499379365918e-06,9.7884028580403054e-07,9.7501730248071096e-07,9.7285508406160486e-07,9.7219310984040203e-07,9.6496539125917917e-07
0.00946875,2.491984457539249e-06,1.3828632390721972e-06,1.0097561667458427e-06,1.0035866648331485e-06,1.0003200889827473e-06,9.9989023640858021e-07,9.9358674212729008e-07
0.00951938,2.5562487255257629e-06,1.4060368632394924e-06,1.0212915607866424e-06,1.0122122203253461e-06,1.0075524301078126e-06,1.0072210945788318e-06,1.0018363450094178e-06
0.00957001,2.6056582794322746e-06,1.4142248299407806e-06,1.0142735213718603e-06,1.0019240289135257e-06,9.9557426345793435e-07,9.9522678356038099e-07,9.9071035613580307e-07
0.00962065,2.6406688898676367e-06,1.4085340039932846e-06,9.9008736013299471e-07,9.7432186643231487e-07,9.6598733394131772e-07,9.6552717021364754e-07,9.6179379635681135e-07
0.00967128,2.6623248594069294e-06,1.3905225268151394e-06,9.5057166726964011e-07,9.3145745326142478e-07,9.2085476588793084e-07,9.2020055445187174e-07,9.1714285132933063e-07
0.00972192,2.6721249311195046e-06,1.3620699868728567e-06,8.9789221991180763e-07,8.7569596428621763e-07,8.6256218781876699e-07,8.6164286122278616e-07,8.5914481396679175e-07
0.00977256,2.6718590893291527e-06,1.3252299685446561e-06,8.3439880963100845e-07,8.0956076649564941e-07,7.9366292753391409e-07,7.9241114768280281e-07,7.9036047565377557e-07
0.00982319,2.663440501652774e-06,1.2820822531542007e-06,7.6248173573343887e-07,7.3558057997428309e-07,7.1672495012865757e-07,7.1506956975274832e-07,7.1336743049932829e-07
0.00987382,2.6487493371611741e-06,1.2345977078423864e-06,6.8444057849941167e-07,6.5614949113777299e-07,6.3419295159051543e-07,6.3205131405927669e-07,6.306182373128039e-07
0.00992446,2.6295027094580089e-06,1.1845258783805079e-06,6.0237813090541556e-07,5.7341510213155579e-07,5.4827835616663611e-07,5.4554926081852889e-07,5.443269278189361e-07
0.00997509,2.6071588063676022e-06,1.1333140619185004e-06,5.1811965842124697e-07,4.891947938468309e-07,4.6087661813963698e-07,4.5743500771581727e-07,4.5638425743218882e-07
0.01002573,2.5828545848008509e-06,1.0820535349052237e-06,4.3315131810717016e-07,4.0491550255654188e-07,3.7350715079234802e-07,3.6920084756466213e-07,3.6829686019435608e-07
0.01007637,2.5573822873890703e-06,1.0314556412558155e-06,3.4859753134981865e-07,3.2159591401179681e-07,2.8729385272918893e-07,2.8194265460379525e-07,2.8116876040461914e-07
0.010127,2.5311984290664439e-06,9.8186238768166788e-07,2.6522799703788804e-07,2.3986301526219403e-07,2.0297745834853735e-07,1.9637463509644538e-07,1.9571629345770125e-07
0.01017763,2.5044593260547742e-06,9.3328312086014226e-07,1.8348686942071294e-07,1.5999372163338431e-07,1.2095119134910366e-07,1.1286723059720247e-07,1.1230764154262477e-07
0.01022827,2.4770761894837357e-06,8.8545014613984305e-07,1.0353951799414905e-07,8.197721702142227e-08,4.1314045275506439e-08,3.1503581076165988e-08,3.1021848392613591e-08
0.0102789,2.4487846030526968e-06,8.3788973027646549e-07,2.5334282069540609e-08,5.5937193218294024e-09,-3.606024988915666e-08,-4.7848016346412981e-08,-4.8276163157145375e-08
0.01032954,2.4192223562615069e-06,7.9000447701563781e-07,-5.1321337045613192e-08,-6.9492707269139327e-08,-1.1144036671134292e-07,-1.2544760744414146e-07,-1.2584714312009918e-07
0.01038018,2.3880110709006615e-06,7.4116418476711315e-07,-1.266899885257077e-07,-1.4364830845697742e-07,-1.8516008967648218e-07,-2.0160225239892083e-07,-2.0199529962975971e-07
0.01043081,2.354834005510737e-06,6.9079821337309429e-07,-2.0101704071958185e-07,-2.1717276778325614e-07,-2.5752708959672855e-07,-2.7657179372788812e-07,-2.7697450018915012e-07
0.01048144,2.3195045068241622e-06,6.3848348798471183e-07,-2.7445991174827698e-07,-2.9022311318477153e-07,-3.2874839309288311e-07,-3.5049236542110059e-07,-3.5091350120302523e-07
0.01053208,2.2820209341302375e-06,5.8402257475947238e-07,-3.4700889284387001e-07,-3.6274088052950776e-07,-3.9885403558977573e-07,-4.2329921024844819e-07,-4.2374129923552181e-07
0.01058271,2.2426029846123711e-06,5.2750387662462783e-07,-4.1844077168542358e-07,-4.3441429729992273e-07,-4.6765147079195179e-07,-4.9468377004082508e-07,-4.9514696175871549e-07
0.01063335,2.2017110764491273e-06,4.6934297808689811e-07,-4.8828290234808742e-07,-5.0465525866693556e-07,-5.3469394234321466e-07,-5.6406794158467581e-07,-5.6455600015199055e-07
0.01068399,2.160045727770623e-06,4.1029848496254465e-07,-5.5579670861288822e-07,-5.7259936039233787e-07,-5.9926811999738193e-07,-6.3060235631260017e-07,-6.3112973305446903e-07
0.01073462,2.1185250297643797e-06,3.5146018747358802e-07,-6.1998236619136018e-07,-6.3712777920661789e-07,-6.6040322436485638e-07,-6.931886834161742e-07,-6.9378719727996627e-07
0.01078526,2.0782467521395843e-06,2.9421042051040318e-07,-6.7960683407847997e-07,-6.9691035607679109e-07,-7.1690180163211881e-07,-7.5052331231845858e-07,-7.5124667577396144e-07
0.01083589,2.0404373665883014e-06,2.4016154359466328e-07,-7.3325478864995817e-07,-7.5046597914373069e-07,-7.6739266818461478e-07,-8.0116193424097149e-07,-8.0208663745826455e-07
0.01088652,2.0063915149677113e-06,1.9107412604671441e-07,-7.7939943252459944e-07,-7.9623783204838836e-07,-8.1040070834075133e-07,-8.435998277429171e-07,-8.4482151439429156e-07
0.01093716,1.9774066504013044e-06,1.4876120519633921e-07,-8.1648892661210878e-07,-8.3267943803874439e-07,-8.4443128386092661e-07,-8.7636106140846722e-07,-8.7798656753572545e-07
0.01098779,1.9547140561978231e-06,1.1498001741599143e-07,-8.4304575320888645e-07,-8.5834944298559345e-07,-8.6806680238154097e-07,-8.9809517254361027e-07,-9.0023099916372097e-07
0.01103843,1.9394087743169859e-06,9.1322980694349551e-08,-8.5777373912421166e-07,-8.7201128903675303e-07,-8.8007071858781908e-07,-9.0767503449156612e-07,-9.104139513871039e-07
0.01108907,1.9323826421445545e-06,7.9105948533542021e-08,-8.5966405211174021e-07,-8.727300833941312e-07,-8.7949027004045289e-07,-9.0428870611575475e-07,-9.0769653646510372e-07
0.0111397,1.9342656033436397e-06,7.9266963117565992e-08,-8.480907956895468e-07,-8.5995809405039364e-07,-8.6574878748703577e-07,-8.8751732075571635e-07,-8.9162199929218734e-07
0.01119033,1.9453816547859388e-06,9.2292457499622814e-08,-8.2288058608941394e-07,-8.3359691466527712e-07,-8.3871434988963179e-07,-8.5738761616731146e-07,-8.621726351405211e-07
0.01124097,1.9657172055249954e-06,1.1816859739405275e-07,-7.8435787819554724e-07,-7.9403549329892824e-07,-7.9874281365248383e-07,-8.1440350067694733e-07,-8.1980579254323644e-07
0.0112916,1.9949185550501188e-06,1.5637367972539332e-07,-7.3334731374171947e-07,-7.4214746874313778e-07,-7.4667859394444422e-07,-7.59532757665519e-07,-7.6544720302928779e-07
0.01134224,2.0322988117941718e-06,2.0589205596004206e-07,-6.7115339874331013e-07,-6.7926813160892692e-07,-6.8383331717764946e-07,-6.9417845890358219e-07,-7.004677427584786e-07
0.01139288,2.0768686176705061e-06,2.6526346678028723e-07,-5.9950479489743327e-07,-6.0713829093561244e-07,-6.1192976210565792e-07,-6.2012098731012301e-07,-6.2662935348006241e-07
0.01144351,2.1273907587820442e-06,3.3266349693857936e-07,-5.2046684138761776e-07,-5.2781841576438291e-07,-5.330145578142858e-07,-5.3943307816846776e-07,-5.4600141760127385e-07
0.01149414,2.1824547308086646e-06,4.0601031053942185e-07,-4.3632698914047017e-07,-4.4357731243301346e-07,-4.4934513932533581e-07,-4.5437144293371947e-07,-4.6085182758822109e-07
0.01154478,2.2405612357160726e-06,4.8308724948797493e-07,-3.4946943292670473e-07,-3.567711996461883e-07,-3.6326644022399119e-07,-3.6726052232691386e-07,-3.7352839706527087e-07
0.01159541,2.3002116192937522e-06,5.6167131629524708e-07,-2.6224573087285885e-07,-2.6971897400468027e-07,-2.7708411331991236e-07,-2.8037252599969308e-07,-2.8633544196932104e-07
0.01164605,2.359997309574413e-06,6.3965860915136657e-07,-1.768586166804408e-07,-1.845900362157654e-07,-1.9295108011104942e-07,-1.9582057994689649e-07,-2.014217668875876e-07
0.01169669,2.4186771566796821e-06,7.1516962323746375e-07,-9.5251611527579636e-08,-1.0329737179984015e-07,-1.1276005522645762e-07,-1.154569522098571e-07,-1.2067387605919295e-07
0.01174732,2.4752242330483255e-06,7.8661363209140006e-07,-1.9043521091094957e-08,-2.7434059834733217e-08,-3.8080219465004155e-08,-4.0813559264601829e-08,-4.5652205803929505e-08
0.01179796,2.5288710767858621e-06,8.5275085910184539e-07,5.0527507335775427e-08,4.1781376068378484e-08,2.989650408059371e-08,2.6949895777324822e-08,2.2463480429631864e-08
0.01184859,2.579107919185881e-06,9.127021166610277e-07,1.1260587471270063e-07,1.035066870164767e-07,9.0355741526916848e-08,8.7045998497678619e-08,8.2875324548386299e-08
0.01189922,2.6256763632443644e-06,9.6595201154017179e-07,1.6671296351018122e-07,1.5727093972721415e-07,1.4285402182759901e-07,1.3905392677637888e-07,1.3516146306286886e-07
0.01194986,2.6685665888338041e-06,1.012340271699928e-06,2.1273815468400177e-07,2.0296655289436947e-07,1.8730912022822055e-07,1.8291127188955508e-07,1.7926601446156253e-07
0.01200049,2.7079689211206111e-06,1.0520062981511289e-06,2.508792928943201e-07,2.4079097171146056e-07,2.2394030444245226e-07,2.1885586235074744e-07,2.154384502387154e-07
0.01205113,2.7442426769637864e-06,1.0853526123542057e-06,2.8160033502166967e-07,2.7120557113814597e-07,2.5322640940720902e-07,2.4738495700488925e-07,2.4418999825065755e-07
0.01210177,2.7778709267646792e-06,1.1129886840633617e-06,3.0557290949646504e-07,2.9487844998274011e-07,2.7584803929908962e-07,2.6919808866200951e-07,2.6623354389690631e-07
0.0121524,2.8094143735261926e-06,1.1356709916070961e-06,3.2361414184411546e-07,3.126233523389344e-07,2.9262647280766027e-07,2.8513586597850401e-07,2.8241967172813375e-07
0.01220303,2.8394651032730095e-06,1.1542441920468819e-06,3.3662525027097621e-07,3.2533915045705883e-07,3.0446356359255426e-07,2.961192277314789e-07,2.9367391542528849e-07
0.01225367,2.8686036421051979e-06,1.169579626652782e-06,3.4552860970943015e-07,3.3394751010068635e-07,3.1227998583313423e-07,3.0308668452535904e-07,3.0093282261809328e-07
0.0123043,2.897363102821086e-06,1.1825205619425637e-06,3.5121303128974421e-07,3.3933843981710216e-07,3.1696155130365699e-07,3.0693972574988502e-07,3.0508956491338304e-07
0.01235494,2.9262039447208872e-06,1.1938416038913585e-06,3.5449362524830031e-07,3.4233006866871955e-07,3.193198228209425e-07,3.0850261131110629e-07,3.0695500662381619e-07
0.01240558,2.9554979980271631e-06,1.2042203823533132e-06,3.560834070513623e-07,3.4363981080330024e-07,3.2006405681762208e-07,3.0849374999651142e-07,3.0723123744293843e-07
0.01245621,2.9855206303877705e-06,1.2142195280464505e-06,3.5657641313185549e-07,3.4386680005103295e-07,3.1978423291545941e-07,3.0750833955479063e-07,3.0649665858121193e-07
0.01250684,3.0164508773298307e-06,1.2242789011482421e-06,3.5644246183064017e-07,3.4348584428779239e-07,3.189456950612321e-07,3.0601335975492307e-07,3.0520370293982031e-07
0.01255748,3.048379064615852e-06,1.2347176045553397e-06,3.5603201131263037e-07,3.4285145043155576e-07,3.1789351359338171e-07,3.0435224071173661e-07,3.0368564030324786e-07
0.01260811,3.0813192671118559e-06,1.2457432964307007e-06,3.5558809411216182e-07,3.4220905466984329e-07,3.1686394778548564e-07,3.0275689142068044e-07,3.0216993622918969e-07
0.01265875,3.1152248470657178e-06,1.2574671022239717e-06,3.5526370589699409e-07,3.4171196355509604e-07,3.1600146282567806e-07,3.0136535939601099e-07,3.0079637998324346e-07
0.01270939,3.1500057981677426e-06,1.269923021136607e-06,3.5514309518661697e-07,3.4144252159335871e-07,3.1537994025688074e-07,3.0024375321169111e-07,2.9963848151889137e-07
0.01276002,3.1855453406328746e-06,1.2830887531196822e-06,3.5526395729213682e-07,3.4143450826260097e-07,3.1502506492310214e-07,2.9940925100185383e-07,2.9872500659888101e-07
0.01281065,3.2217155986932427e-06,1.2969069983376386e-06,3.5563943185312187e-07,3.4169565029423642e-07,3.1493692611397337e-07,2.9885330488267009e-07,2.9806119542633588e-07
0.01286129,3.2583894299498971e-06,1.311303469439834e-06,3.5627624723934166e-07,3.422261578964786e-07,3.1510865393063267e-07,2.9856072680793791e-07,2.9764552687088909e-07
0.01291192,3.2954478779036094e-06,1.3262003961618721e-06,3.571856810071085e-07,3.4303175279263165e-07,3.1553964931680872e-07,2.9852329776055925e-07,2.9748129047287415e-07
0.01296256,3.3327820036154602e-06,1.341523717861611e-06,3.5839089754204449e-07,3.4412916211105028e-07,3.1624130099051073e-07,2.9874581903046669e-07,2.9758130404875904e-07
0.01301319,3.3702892940774286e-06,1.357203867048185e-06,3.5992258786264633e-07,3.4554401884706262e-07,3.1723505325734566e-07,2.9924432872221116e-07,2.9796560727226885e-07
0.01306383,3.407865097119889e-06,1.3731704184383759e-06,3.618099995653022e-07,3.4730160350529389e-07,3.1854342056004523e-07,3.0003759891662549e-07,2.9865322052473138e-07
