Physical Time (s),xth_right Monitor (kg-m/s^3): right_cv1,xth_right Monitor (kg-m/s^3): right_cv2,xth_right Monitor (kg-m/s^3): right_cv3,xth_right Monitor (kg-m/s^3): right_cv4,xth_right Monitor (kg-m/s^3): right_cv5,xth_right Monitor (kg-m/s^3): right_cv6,xth_right Monitor (kg-m/s^3): right_cv7
0.78539949,1.6047416572461027e-07,6.2395839903124279e-05,3.2477942982699454e-05,1.8804497785603893e-05,5.0950010583521322e-05,6.3856065777557873e-05,5.9439966375729111e-05
0.78545012,1.6327591221241425e-07,7.0935599181703451e-05,2.8009301012042947e-05,1.819459521766705e-05,4.9701923901656824e-05,6.3197741388501316e-05,5.9422209975756232e-05
0.78550075,1.7230934178792151e-07,7.7120952406478478e-05,2.3775781359758374e-05,1.7914866809990513e-05,4.8457777062605695e-05,6.2548149150635525e-05,5.9413504861120475e-05
0.78555139,1.8849496964958429e-07,8.1222567418033582e-05,1.9802130121571078e-05,1.7967593243729958e-05,4.722281183294448e-05,6.1911891828779646e-05,5.9414976129177295e-05
0.78560202,2.1182930240665032e-07,8.3478912865422457e-05,1.6113087520174311e-05,1.8352658401591446e-05,4.6003630814882046e-05,6.1292612219803345e-05,5.9427743240504608e-05
0.78565266,2.4167342396602815e-07,8.3855014618328306e-05,1.2730933681355289e-05,1.9055835463163403e-05,4.4809262819944191e-05,6.0693487391800919e-05,5.9452741352817432e-05
0.7857033,2.7699776505482352e-07,8.2195868154824906e-05,9.6954765092696385e-06,2.0048586955438502e-05,4.3646923418906887e-05,6.0117044790966943e-05,5.9490652529729592e-05
0.78575393,3.1560040968580864e-07,7.8406554370127787e-05,7.0547415562853857e-06,2.1309395100445052e-05,4.2522007472629426e-05,5.9564996358745286e-05,5.9542013356698031e-05
0.78580456,3.5374279333805843e-07,7.2672778749854829e-05,4.8314007950707726e-06,2.2816242327191834e-05,4.1437869666302097e-05,5.9038760608191752e-05,5.9607182221780891e-05
0.7858552,3.9258403384822981e-07,6.5412298762854913e-05,3.0683960732018896e-06,2.4554075571616489e-05,4.0396099511944357e-05,5.8539652548555884e-05,5.9686342937566986e-05
0.78590583,4.7217526254134861e-07,5.7168486406028796e-05,1.7691056144337297e-06,2.6507363434888743e-05,3.9395899118471101e-05,5.8068531003899712e-05,5.9779474610380203e-05
0.78595647,7.6740603863863779e-07,4.8545402335244111e-05,9.0036061602627958e-07,2.8651525680844036e-05,3.8434612240450833e-05,5.7626181788392337e-05,5.9886321035566229e-05
0.7860071,1.7421462805296607e-06,4.0118817247929538e-05,3.9304181637924397e-07,3.0951940913990428e-05,3.7510378314220681e-05,5.7213809307156002e-05,6.0006358742364592e-05
0.78605774,4.3605270686108246e-06,3.2372373368877639e-05,1.4497595792280186e-07,3.336674208262484e-05,3.6622127045493526e-05,5.6833354585575497e-05,6.0138861569469901e-05
0.78610837,1.093729106377042e-05,2.5624775471806067e-05,5.0606105866320781e-08,3.5855195325867217e-05,3.5769177446631684e-05,5.6486943496865855e-05,6.0282958063037097e-05
0.78615901,2.5145744688432326e-05,2.0017927338365956e-05,2.7923823191655755e-08,3.8380379561886589e-05,3.4951277621881977e-05,5.6176217223082125e-05,6.0437637741037081e-05
0.78620965,4.9808556151943795e-05,1.556671526828749e-05,2.8183369490232011e-08,4.0914982425292906e-05,3.4168623174381993e-05,5.59024535465969e-05,6.0601820543253581e-05
0.78626028,8.2788499993881876e-05,1.2227881902889817e-05,3.5715254261845949e-08,4.3438036410048702e-05,3.3421372565222587e-05,5.566657915295545e-05,6.0774418317763483e-05
0.78631091,0.00011570396410189082,9.9201919885357971e-06,5.9003142640527474e-08,4.5926306851743905e-05,3.2709927692267984e-05,5.5467959259442152e-05,6.0954309751239929e-05
0.78636155,0.00013948470245555344,8.5182908639950958e-06,1.2831927908780752e-07,4.8355931370266555e-05,3.203470937594971e-05,5.5306042686699507e-05,6.1140317000782423e-05
0.78641218,0.00014921959591868511,7.8564797780479507e-06,3.0350126803974239e-07,5.0701898500240702e-05,3.1396090123812041e-05,5.5178608555698963e-05,6.1331262858048573e-05
0.78646282,0.00014526029964789152,7.677011890091616e-06,6.7652714836335841e-07,5.293247001772491e-05,3.0794599801257378e-05,5.5083567824322109e-05,6.1525986589803632e-05
0.78651346,0.00013268885818628161,7.6664395549639168e-06,1.3646832189687826e-06,5.5019803794410442e-05,3.0229961076909352e-05,5.5019007723181859e-05,6.1723316110585074e-05
0.78656409,0.00011613523012561026,7.5549626494626587e-06,2.4868495518584043e-06,5.6941101190413439e-05,2.9700312160933797e-05,5.4984384725477774e-05,6.1922111693043467e-05
0.78661472,9.7655301313423769e-05,7.2181428778100396e-06,4.1407115771507125e-06,5.8674600272553934e-05,2.9204771509390831e-05,5.4980749490784979e-05,6.2121226752685934e-05
0.78666536,7.8547536519411843e-05,6.6658159408629491e-06,6.4103644159510035e-06,6.0199748246644112e-05,2.8744989478196875e-05,5.5009178112755808e-05,6.2319549312722422e-05
0.786716,6.0584982609593011e-05,5.9687011882582296e-06,9.3525657734816478e-06,6.1493616757913745e-05,2.8324697924951303e-05,5.5070094399481233e-05,6.251600888776846e-05
0.78676663,4.5510431696164204e-05,5.2066613163249527e-06,1.30070251485833e-05,6.2532905683654663e-05,2.7949757829834408e-05,5.5162682842588488e-05,6.2709539024219125e-05
0.78681726,3.3919270222440878e-05,4.4401281035541409e-06,1.7384214457089011e-05,6.3287740984390104e-05,2.7627080873013261e-05,5.5284804118569136e-05,6.2899106135050762e-05
0.7868679,2.5311427584079453e-05,3.7113271687434355e-06,2.2445544502526803e-05,6.375234283214132e-05,2.7363657095502927e-05,5.5433750533478976e-05,6.3083698435233604e-05
0.78691853,1.8989739453117319e-05,3.0486383844142442e-06,2.8085079322700158e-05,6.3935929148257551e-05,2.7166392083967609e-05,5.5606537707042557e-05,6.3262340672638813e-05
0.78696917,1.4486098454974737e-05,2.468657772795299e-06,3.414047237527239e-05,6.3827207022224976e-05,2.7042122752495912e-05,5.5800182528432027e-05,6.343407938234052e-05
0.78701981,1.1540499597640545e-05,1.978195772449112e-06,4.0418439442256128e-05,6.3431082335879281e-05,2.6996121181830352e-05,5.6011837562775167e-05,6.3598097225665354e-05
0.78707044,9.7502000839381312e-06,1.5759491173471596e-06,4.6725377442375712e-05,6.2765385373494685e-05,2.7031014110120345e-05,5.6238666270085835e-05,6.375363332200428e-05
0.78712107,8.615942170837316e-06,1.2557634691094558e-06,5.2894577137004114e-05,6.1842604786222549e-05,2.7146438098904417e-05,5.647799252313434e-05,6.3899948639700423e-05
0.78717171,7.7931656744334649e-06,1.009665484956996e-06,5.8778180382716229e-05,6.0676011050115446e-05,2.7340180107535368e-05,5.6727487777009526e-05,6.4036473426756221e-05
0.78722234,7.1689971723250131e-06,8.3117277184085648e-07,6.4211737316798964e-05,5.9279270992432669e-05,2.760913922313625e-05,5.6984983007045672e-05,6.4162684281468999e-05
0.78727298,6.74877893908633e-06,7.1864620875000035e-07,6.8979406661827793e-05,5.766326162893059e-05,2.7949239437830399e-05,5.7248334802276809e-05,6.4278071969091653e-05
0.78732362,6.5914182118436933e-06,6.7484631221948821e-07,7.2859203381543555e-05,5.5841195413153401e-05,2.8356495371346415e-05,5.7515099480910903e-05,6.4382202613175188e-05
0.78737425,6.790086306902404e-06,7.0132386102826571e-07,7.5609366980982563e-05,5.383104262908614e-05,2.882715011513294e-05,5.778301861461999e-05,6.4474831671641026e-05
0.78742488,7.4327715856915388e-06,7.9013700023651545e-07,7.704655775708594e-05,5.1651499005395656e-05,2.935797176684202e-05,5.8050153677680385e-05,6.4555736861053424e-05
0.78747552,8.5311562155844644e-06,9.2519779774632624e-07,7.7109982123908807e-05,4.9318423083525697e-05,2.994655334832579e-05,5.8315077068875289e-05,6.46247691878137e-05
0.78752616,1.0006554886471693e-05,1.0947310356054495e-06,7.5873014289390834e-05,4.6846353099944918e-05,3.0591421057960632e-05,5.8576993073530699e-05,6.4681823051944279e-05
0.78757679,1.1743189376082532e-05,1.3142916811881536e-06,7.3427112523687525e-05,4.4250401406465208e-05,3.1292469585021819e-05,5.8835535498696616e-05,6.4727189049553185e-05
0.78762742,1.3518215580856409e-05,1.6622188746422591e-06,6.9938044620515663e-05,4.1546717612615373e-05,3.2052130815876961e-05,5.9090848576132185e-05,6.4761064904563263e-05
0.78767806,1.5066780844236264e-05,2.364473372831093e-06,6.5604454420932839e-05,3.875454035068118e-05,3.2873409830647739e-05,5.9343307698014377e-05,6.478373276027503e-05
0.78772869,1.6127123502631438e-05,3.9283772762960275e-06,6.0629173017938638e-05,3.5895276885353175e-05,3.3757770783699923e-05,5.9593482742351793e-05,6.4795612210832138e-05
0.78777933,1.6509734354007021e-05,7.1688662998711589e-06,5.5172081356209583e-05,3.2991312542788785e-05,3.4704621334661515e-05,5.9841909083629621e-05,6.4797892879288975e-05
0.78782997,1.6189143442198414e-05,1.3013003629183075e-05,4.9350959731371496e-05,3.0065038180890477e-05,3.571166481183858e-05,6.0089221569611339e-05,6.4791200154343874e-05
0.7878806,1.5320120976175599e-05,2.1944634032236518e-05,4.3278347981172341e-05,2.7140480899935143e-05,3.6777370337321367e-05,6.0336099645244028e-05,6.4776004335393187e-05
0.78793123,1.405565673371475e-05,3.3433377548029966e-05,3.7109620966033219e-05,2.4244942296379204e-05,3.7901694208378989e-05,6.0583306672094687e-05,6.4752443967472465e-05
0.78798187,1.2523138035051968e-05,4.5831375139047107e-05,3.1036058168004266e-05,2.1408911163788123e-05,3.9085716044048886e-05,6.0831800063196169e-05,6.4720363593122668e-05
0.7880325,1.0880685102109954e-05,5.7366057043973826e-05,2.5244013128441406e-05,1.8669399463849901e-05,4.0329726873224702e-05,6.1082578565225252e-05,6.4679024024366774e-05
0.78808314,9.2625041122395269e-06,6.7072775510028208e-05,1.9911430064943604e-05,1.6065376472151975e-05,4.1631612759025325e-05,6.1336767054037688e-05,6.4627872413097035e-05
0.78813378,7.7636272563653705e-06,7.4892948069407649e-05,1.5176692137676361e-05,1.3649677651872116e-05,4.2986395974071862e-05,6.1595596551449619e-05,6.4566570030013824e-05
0.78818441,6.4408760076675479e-06,8.1221833681504812e-05,1.1145995962348541e-05,1.1462280807973823e-05,4.4388705761779655e-05,6.1860393741923933e-05,6.4494994550594667e-05
0.78823504,5.3129932356460768e-06,8.6516280699175786e-05,7.8400563810381704e-06,9.5203131921733323e-06,4.5832210316408343e-05,6.2132568070775391e-05,6.4413213755175976e-05
0.78828568,4.3740642691701512e-06,9.1001413195670907e-05,5.2433771109875894e-06,7.8650607601247487e-06,4.7309668366188496e-05,6.2413644418928322e-05,6.4321455850885911e-05
0.78833632,3.6066694614662719e-06,9.4599701579896819e-05,3.3107568244985985e-06,6.558796131403664e-06,4.8813050723158382e-05,6.2705105379097433e-05,6.4220079242344977e-05
0.78838695,2.9874805812878671e-06,9.6992070830176599e-05,1.9794966639060319e-06,5.6564169100346778e-06,5.0334635133342678e-05,6.3008450757600534e-05,6.4109554925179259e-05
0.78843758,2.4858707122642733e-06,9.7755615255936274e-05,1.1459423503211257e-06,5.1958836467872009e-06,5.1866869938737604e-05,6.332507247205583e-05,6.3990417684821235e-05
0.78848822,2.067542383161388e-06,9.6623417643585514e-05,6.7826469644403879e-07,5.180590210596815e-06,5.3402015273167687e-05,6.3656324445728383e-05,6.3863295967467339e-05
0.78853885,1.7171665540465657e-06,9.3454166470566e-05,4.3792636277775443e-07,5.5822786547422615e-06,5.4932580844678326e-05,6.4003675392694303e-05,6.3728846178327261e-05
0.78858949,1.479251640089819e-06,8.8326890352580557e-05,3.1510639346922085e-07,6.376816743204522e-06,5.6450941847789209e-05,6.4368427381737047e-05,6.3587701295254493e-05
0.78864013,1.5202425978660492e-06,8.1463414919016953e-05,2.4317019999085534e-07,7.5654446906844091e-06,5.7949432090346871e-05,6.4751403961038872e-05,6.3440515330759066e-05
0.78869076,2.1927541028868246e-06,7.3220123486588502e-05,1.9255113155785552e-07,9.1907011761442565e-06,5.9419952716955879e-05,6.515271047663983e-05,6.3287892635091744e-05
0.78874139,3.9601564898991405e-06,6.4005981983204151e-05,1.5811357534141484e-07,1.1339435364857203e-05,6.0853991681031965e-05,6.5571766890426962e-05,6.3130385486898506e-05
0.78879203,7.6466993500095752e-06,5.4230113800579902e-05,1.4856312314416443e-07,1.4098750703485509e-05,6.2242778589929716e-05,6.6007256701222609e-05,6.2968515410238656e-05
0.78884266,1.4585622762387154e-05,4.4431947359685384e-05,1.8548600236116993e-07,1.7491027171375385e-05,6.3577721449618787e-05,6.6457113572240606e-05,6.2802925840360553e-05
0.7888933,2.6350586663497865e-05,3.5203655210407687e-05,3.124220629679126e-07,2.1445584437339024e-05,6.4849939152229213e-05,6.6918689416049312e-05,6.2634201885382405e-05
0.78894393,4.3720695475862936e-05,2.7028406170294883e-05,6.1455589782319915e-07,2.5826939159524346e-05,6.6049977650348512e-05,6.7388803602764396e-05,6.2462978490396618e-05
0.78899457,6.5959527577730116e-05,2.0162773718565007e-05,1.2315283098999273e-06,3.0472986980363268e-05,6.7169617947968722e-05,6.7863990037284343e-05,6.2289872950782176e-05
0.7890452,9.1180051847759977e-05,1.4645498753849926e-05,2.3284039185796878e-06,3.5233621271048177e-05,6.8202475253735314e-05,6.8340192017078954e-05,6.2115556993074721e-05
0.78909584,0.00011603934919058242,1.0357306243403442e-05,4.0405621340013341e-06,3.9985999726467616e-05,6.9141392315903269e-05,6.8812878644626774e-05,6.1940608691209652e-05
0.78914648,0.00013575133658642833,7.083825212821906e-06,6.4220525804360545e-06,4.462529103049218e-05,6.997631074757502e-05,6.9277191199006505e-05,6.1765607881280376e-05
0.78919711,0.00014682439526823867,4.6136354312528864e-06,9.4233746435212563e-06,4.9062237398023866e-05,7.071199335116686e-05,6.9727827471801574e-05,6.1591124151588993e-05
0.78924774,0.00014729651926509492,2.7877299831984175e-06,1.2943713165793154e-05,5.3218710411623677e-05,7.1333298231053598e-05,7.0159728886882888e-05,6.1417677446455973e-05
0.78929838,0.00013907868782715398,1.5031813100792713e-06,1.6889491967303948e-05,5.7008059467470275e-05,7.1799456191425301e-05,7.0567803205021174e-05,6.1245766197643987e-05
0.78934901,0.00012557970168747598,6.8404386002164974e-07,2.1193977159810104e-05,6.0365660010513814e-05,7.2114637880321962e-05,7.0947725366104188e-05,6.1075817966489362e-05
0.78939965,0.00011033788610819669,2.4866015730708993e-07,2.5842113703515818e-05,6.3239652169309424e-05,7.2332012392469305e-05,7.1295061115456907e-05,6.0908270763418549e-05
0.78945029,9.5554629922268535e-05,8.0058598528365229e-08,3.0840815782794327e-05,6.5564364875025645e-05,7.2480683434794012e-05,7.1604538167643791e-05,6.0743510341973756e-05
0.78950092,8.249643345196527e-05,4.3535347504887303e-08,3.6173502667975787e-05,6.7286866137434011e-05,7.2540211891314031e-05,7.1871539265739218e-05,6.0581886454984905e-05
0.78955155,7.1174889350614359e-05,4.2295177226277397e-08,4.1775098634880664e-05,6.8371843866256739e-05,7.2481106404593157e-05,7.2092232514843818e-05,6.0423659535232039e-05
0.78960219,6.0938270361944223e-05,4.1400825074467942e-08,4.7527643394444554e-05,6.8799676600541927e-05,7.2286211523801654e-05,7.2264510731456216e-05,6.0269084202871267e-05
0.78965283,5.1229366283930622e-05,4.0065493244982744e-08,5.3278962154344242e-05,6.8574675323663389e-05,7.1955863476048311e-05,7.2386696041194077e-05,6.0118451134916292e-05
0.78970346,4.1888208783492471e-05,4.1272512677383569e-08,5.8871734285266047e-05,6.7728011370360558e-05,7.1501506443828408e-05,7.2457229116626727e-05,5.9972006466351219e-05
0.78975409,3.2954006910527695e-05,4.3040742853223241e-08,6.4133517844491657e-05,6.6305306231053979e-05,7.0939333931241023e-05,7.2474848022428183e-05,5.9829894120180712e-05
0.78980473,2.4619120957352772e-05,4.3861954404185552e-08,6.888813502722155e-05,6.4360115229662279e-05,7.0283883668483199e-05,7.2440851558234196e-05,5.9692248104111329e-05
0.78985536,1.7224822012799425e-05,4.4288586108872845e-08,7.2978196726385865e-05,6.1964291650737826e-05,6.9548623329855402e-05,7.2356736428830348e-05,5.9559177686639575e-05
0.789906,1.1123254794220353e-05,4.6361167440132306e-08,7.6295433743057747e-05,5.9214058974485383e-05,6.8745577422535696e-05,7.2225269125174058e-05,5.9430761270184503e-05
0.78995664,6.5539921572861901e-06,5.7923747255238276e-08,7.8759116641011326e-05,5.6200354393807063e-05,6.7884592560392534e-05,7.2047115725590321e-05,5.9307114682251637e-05
0.79000727,3.4751908306635793e-06,1.0450815795199591e-07,8.0296274594061619e-05,5.3007333898005357e-05,6.6974998594870612e-05,7.1822225354781173e-05,5.9188456080303017e-05
0.7900579,1.6654918095248689e-06,2.4362796640737578e-07,8.0841406670969029e-05,4.9712822478163424e-05,6.6022938752248366e-05,7.1549029005668028e-05,5.9075022645565727e-05
0.79010854,8.3948791771957119e-07,5.6265828837158279e-07,8.0384257962959921e-05,4.6395830244962853e-05,6.5031658993009814e-05,7.1227365148773889e-05,5.89670256199709e-05
0.79015917,5.2795527420041491e-07,1.1503974466188127e-06,7.9024779486467243e-05,4.3119377369400734e-05,6.4003029426551843e-05,7.0857976725400404e-05,5.8864724940610631e-05
0.79020981,4.0254781344162913e-07,2.0491750540952761e-06,7.6803444779233738e-05,3.9930657878820863e-05,6.2941460058678551e-05,7.0442499644979688e-05,5.8768358578050591e-05
0.79026045,3.3276227070455269e-07,3.2313380210692653e-06,7.3822940884563931e-05,3.6863686987495255e-05,6.1849430071632465e-05,6.9983331780524248e-05,5.8678120167666687e-05
0.79031108,2.8414230127861871e-07,4.6575474833931066e-06,7.0239387414409611e-05,3.3944281346143843e-05,6.0729418986602467e-05,6.9483550188093258e-05,5.8594197491460707e-05
0.79036171,2.4832608695918322e-07,6.4122889983266266e-06,6.6176803752963773e-05,3.1192737324417066e-05,5.9583829585535556e-05,6.8946837908807578e-05,5.8516818967670616e-05
0.79041235,2.2206785946280127e-07,8.8323226054974877e-06,6.1769571624090467e-05,2.8628758857223575e-05,5.8412974410615613e-05,6.8377384266019869e-05,5.8446238845802724e-05
0.79046299,2.029961631965201e-07,1.2569343703424177e-05,5.7135122670509473e-05,2.62756601796743e-05,5.7219385224942849e-05,6.7779984054507818e-05,5.8382725271796313e-05
0.79051362,1.887778596454473e-07,1.8475942337157848e-05,5.2353011161353863e-05,2.4160647541110395e-05,5.6006887217975261e-05,6.7159813562935728e-05,5.8326516102624569e-05
0.79056425,1.7763677008821796e-07,2.7137193246772017e-05,4.7486185830532439e-05,2.2311026869837251e-05,5.4778999133054567e-05,6.6522049770690903e-05,5.8277775509303115e-05
0.79061489,1.6889754343998636e-07,3.8198627159373041e-05,4.2599460918118264e-05,2.0749432147487676e-05,5.3538949211290936e-05,6.5872027923626663e-05,5.8236608659608211e-05
0.79066552,1.6286641701811155e-07,5.014840617684946e-05,3.7772690011163865e-05,1.9490800828623391e-05,5.2290742098682969e-05,6.5215450605207937e-05,5.8202989501503774e-05
0.79071616,1.6032374870669961e-07,6.1110715143991757e-05,3.3080578965127307e-05,1.8546303664446641e-05,5.1040299008288492e-05,6.4557886341676525e-05,5.8176935208629532e-05
0.7907668,1.6253126610142666e-07,6.9957192261526708e-05,2.8580865469307587e-05,1.7924374770229495e-05,4.9792459469196211e-05,6.3905077345481262e-05,5.8158867178303769e-05
0.79081743,1.7080058678493556e-07,7.643922644475889e-05,2.4311915959078992e-05,1.763264891550625e-05,4.8548582517789779e-05,6.3261883282682635e-05,5.8149526854184305e-05
0.79086806,1.8614005683942303e-07,8.0799010484222997e-05,2.0300386567731454e-05,1.7673775081429687e-05,4.731354171169659e-05,6.2632676400943441e-05,5.8149935695857935e-05
0.7909187,2.0863745210826181e-07,8.3303812414633774e-05,1.6570491782089215e-05,1.8047167277479339e-05,4.6093486010480254e-05,6.2020918602013553e-05,5.8161297680896e-05
0.79096933,2.376840967040747e-07,8.3943263954835439e-05,1.3143926498373352e-05,1.8740194312445044e-05,4.4897194828268387e-05,6.1429783631630611e-05,5.818488764335757e-05
0.79101997,2.7233491166635651e-07,8.2576413733504274e-05,1.0060997594800716e-05,1.9724435011059726e-05,4.3732319530128648e-05,6.0861496766769009e-05,5.8221766086794598e-05
0.7910706,3.1060231227855257e-07,7.9073778517359188e-05,7.3660186777326735e-06,2.0978350754410364e-05,4.2604677614833941e-05,6.0317367716837759e-05,5.8272742452225582e-05
0.79112124,3.4884391865822069e-07,7.3583255363474171e-05,5.0867018839318719e-06,2.2479697370893003e-05,4.1517085442234758e-05,5.9798871987717186e-05,5.8338474912867004e-05
0.79117187,3.8657451182049446e-07,6.6498499158040584e-05,3.2634484660488389e-06,2.4212343521259291e-05,4.0471476151839521e-05,5.9306804755951891e-05,5.8419332432641389e-05
0.79122251,4.5518375108333674e-07,5.8349138686335168e-05,1.905914031757304e-06,2.616186624523237e-05,3.9467482778352526e-05,5.8841988537094739e-05,5.8515449480155954e-05
0.79127315,7.0397725528822554e-07,4.9738370761966034e-05,9.8633682181571479e-07,2.8304231255419391e-05,3.8502658645336579e-05,5.840525702897408e-05,5.8626688128197264e-05
0.79132378,1.5556576439856397e-06,4.124782305189135e-05,4.3914425326271052e-07,3.0605069112964113e-05,3.7574804700254629e-05,5.7998381430755683e-05,5.8752638042506642e-05
0.79137441,3.8703108516655524e-06,3.3380353679746476e-05,1.6512508904625385e-07,3.3022794774577114e-05,3.6682750778648993e-05,5.7623670223944615e-05,5.889258359808997e-05
0.79142505,9.7765187129367181e-06,2.6480268568228329e-05,5.6942753542417023e-08,3.5516283677627182e-05,3.5825954188496008e-05,5.7283071719576547e-05,5.9045603860671944e-05
0.79147568,2.2840633418996414e-05,2.0711756599168962e-05,2.8871055937575358e-08,3.8048110774755199e-05,3.5004214404223243e-05,5.6977872679510788e-05,5.9210646568719325e-05
0.79152632,4.6199418738772805e-05,1.6102497676052485e-05,2.77924742216591e-08,4.0590307206746406e-05,3.4217818945260396e-05,5.6708681019798097e-05,5.9386612057170304e-05
0.79157696,7.8505277978835664e-05,1.2613999489252409e-05,3.4498288225742712e-08,4.3121492362501528e-05,3.346690815155711e-05,5.6475707112829557e-05,5.9572294277961033e-05
0.79162759,0.0001119454285346054,1.0169374291820547e-05,5.5132808141586355e-08,4.5619132422600837e-05,3.2751886953962626e-05,5.6278243952697499e-05,5.9766443613510844e-05
0.79167822,0.00013719124992124773,8.6512184194587034e-06,1.1734001280871406e-07,4.8059586773902411e-05,3.2073085602376441e-05,5.6115486423598856e-05,5.9967818271454464e-05
0.79172886,0.00014872746127558975,7.8999143726989542e-06,2.7781480077004863e-07,5.0417398343519867e-05,3.1430950422992188e-05,5.5985792457851686e-05,6.0175162381573742e-05
0.79177949,0.00014623334914614362,7.6713681215342049e-06,6.2538598627869995e-07,5.2661143773917545e-05,3.0826095564717665e-05,5.5887472624861572e-05,6.0387275299867378e-05
0.79183013,0.00013447007693897391,7.6553096792726449e-06,1.2757065920449037e-06,5.4763268224218204e-05,3.0258440644003569e-05,5.5818276933805172e-05,6.0602897073579225e-05
0.79188076,0.00011830964476562869,7.5684962993670633e-06,2.3493187829019883e-06,5.6700059533020816e-05,2.9726339062717464e-05,5.5779013608843452e-05,6.0820863268339134e-05
0.7919314,0.00010004886838495318,7.2640570371831247e-06,3.9466052226508323e-06,5.8449570397680534e-05,2.9228761200785335e-05,5.577088822856839e-05,6.1039960112382186e-05
0.79198203,8.0957389915409236e-05,6.7389897630408596e-06,6.1526498890984966e-06,5.9991621310724707e-05,2.8767184051881795e-05,5.5795673836434374e-05,6.1259006865299308e-05
0.79203267,6.274896141695854e-05,6.0584048567652537e-06,9.0279832482103141e-06,6.1304566325364176e-05,2.8345128496878025e-05,5.5852942703077682e-05,6.1476877022135856e-05
0.79208331,4.7246826555042585e-05,5.3029459606406038e-06,1.2612830690141487e-05,6.236496543904307e-05,2.7968472603363152e-05,5.5940924991962565e-05,6.1692421330073903e-05
0.79213394,3.5221850229049925e-05,4.5358096568654018e-06,1.6922764953308987e-05,6.3140508844333567e-05,2.7644180171233091e-05,5.6057401437968915e-05,6.1904541444223734e-05
0.79218457,2.6243286128828472e-05,3.8013100100197609e-06,2.1924210368165154e-05,6.3626805205675482e-05,2.7378894671574853e-05,5.6199508465110357e-05,6.2112185695536751e-05
0.79223521,1.9649682909719742e-05,3.1297453127662047e-06,2.7517793866195045e-05,6.3830841250386955e-05,2.7179604234430355e-05,5.6364079889183631e-05,6.2314343344345319e-05
0.79228584,1.4922107004887053e-05,2.5390625921703872e-06,3.3545213437162914e-05,6.3740721008400251e-05,2.7053207654136402e-05,5.6547755987745087e-05,6.2509991900256871e-05
0.79233648,1.1800900415508503e-05,2.0372076964088536e-06,3.9814832887007608e-05,6.3364817866693991e-05,2.7005393028826589e-05,5.6747435030183328e-05,6.269822623675714e-05
0.79238712,9.8959185712646784e-06,1.623999145688347e-06,4.613079711790143e-05,6.2716984193612337e-05,2.7038955364923325e-05,5.6960514208061869e-05,6.2878183179659216e-05
0.79243775,8.7069885386571082e-06,1.2936598511252668e-06,5.2323662739150221e-05,6.1810645273033295e-05,2.7153606986144329e-05,5.7184530299607849e-05,6.3049067430757564e-05
0.79248838,7.8599945216925096e-06,1.0384249946879069e-06,5.8244654747212184e-05,6.066130460054438e-05,2.7347369708757804e-05,5.7417508167912917e-05,6.3210151842260106e-05
0.79253902,7.2176573131806967e-06,8.514497576382733e-07,6.3731629470020911e-05,5.9280781430662699e-05,2.7617052762203992e-05,5.7657481809005948e-05,6.3360831275570775e-05
0.79258966,6.776450990037198e-06,7.3047170678725105e-07,6.8575795141517746e-05,5.7680873601629279e-05,2.7958927064720498e-05,5.7902572475323848e-05,6.3500630541345074e-05
0.79264029,6.589896440832846e-06,6.7795785148274208e-07,7.2549640944870135e-05,5.587516434355646e-05,2.8368923445209355e-05,5.8150461038529535e-05,6.362916424048632e-05
0.79269092,6.7485803267928847e-06,6.9598484433726148e-07,7.5418798752325826e-05,5.3880991047327874e-05,2.884334843142131e-05,5.839898779700365e-05,6.3746025711119969e-05
0.79274156,7.3447081734574563e-06,7.7798597709009917e-07,7.6984454185746365e-05,5.1717121231316625e-05,2.9378823916010933e-05,5.8646317751869264e-05,6.3850979760965087e-05
0.79279219,8.4013153030089418e-06,9.0839559983649245e-07,7.7171158019065278e-05,4.9399694336104318e-05,2.9972919327277377e-05,5.8891057773940711e-05,6.3944013781078217e-05
0.79284283,9.8468001710878028e-06,1.0739155122193016e-06,7.6051714307659416e-05,4.6943048479832325e-05,3.0624204174078493e-05,5.9132443417636568e-05,6.4025172215690179e-05
0.79289347,1.1569147520560057e-05,1.2854824076040607e-06,7.3712887058902937e-05,4.43623487357046e-05,3.1332598918275554e-05,5.9370093613167547e-05,6.4094424349909215e-05
0.7929441,1.3357155948368528e-05,1.6115125426090657e-06,7.0312535880350823e-05,4.1673931820229741e-05,3.210037822259059e-05,5.9604125677315852e-05,6.4151823976651019e-05
0.79299473,1.4945517145012994e-05,2.2545547765429687e-06,6.6048737479071425e-05,3.8896471920312624e-05,3.2930413337967509e-05,5.9834908617494622e-05,6.4197668500469914e-05
0.79304537,1.6069430888201155e-05,3.6832222380633362e-06,6.1127223853560999e-05,3.6051206205574464e-05,3.3824240484520088e-05,6.0063064173881647e-05,6.4232211909736386e-05
0.793096,1.6530749728628016e-05,6.6880524635943567e-06,5.5711375430216831e-05,3.3160823864069726e-05,3.4781208224114679e-05,6.0289194764032252e-05,6.4256349932594053e-05
0.79314664,1.6275229585531741e-05,1.2195938820130531e-05,4.9923277994148591e-05,3.0246928944366028e-05,3.5799145246860492e-05,6.0513966820318095e-05,6.4271047631741496e-05
0.79319728,1.5448823590654248e-05,2.0782820622834864e-05,4.3871211475684688e-05,2.7332766709771272e-05,3.6876359760323871e-05,6.0738043789322632e-05,6.4276921755431523e-05
