Physical Time (s),xth_bot Monitor (kg-m/s^3): bot_cv1,xth_bot Monitor (kg-m/s^3): bot_cv2,xth_bot Monitor (kg-m/s^3): bot_cv3,xth_bot Monitor (kg-m/s^3): bot_cv4,xth_bot Monitor (kg-m/s^3): bot_cv5,xth_bot Monitor (kg-m/s^3): bot_cv6,xth_bot Monitor (kg-m/s^3): bot_cv7
0.86925104,-7.5087922124537951e-15,-6.2424718897254507e-15,-4.9701047392263972e-15,-1.0435506503882346e-14,-2.1768140048806252e-14,-6.1265243577185756e-16,-8.7775573269626468e-15
0.86930168,-8.3741306234688905e-15,-7.6479981369433359e-15,-1.0414978759698224e-14,1.9251071038189005e-14,2.5034132302898558e-14,1.2243757266521921e-14,1.1444345445580179e-14
0.86935231,-3.3994781184251206e-14,-2.6136354840119234e-14,-3.2767333999972588e-14,-5.0561746752263378e-14,-6.4835008937935984e-14,-6.3446541850609183e-14,-6.8401634574071941e-14
0.86940295,9.2737983037306893e-15,1.0178930777336153e-14,1.6340890796335356e-14,1.1981149890244679e-14,-2.0994774869944534e-14,-1.917600035969728e-14,-1.7567741067338938e-14
0.86945359,-1.4250304383294859e-14,-1.9924082608458749e-14,-1.5479655886567317e-14,-2.1894026527226824e-14,-3.0094075889788798e-14,-5.2102358007033924e-14,-5.408508525411473e-14
0.86950422,-2.489927003780268e-14,-2.872426323824732e-14,-2.2528444550995111e-14,-1.3242931789994232e-14,-1.2464964438789923e-14,2.0436854844648319e-15,-6.210401644247148e-16
0.86955485,-2.674637672955467e-15,-5.4871441809365289e-15,-4.2000100112863941e-16,-3.6751516407671793e-15,2.9209507556357983e-14,4.4459582799616349e-14,3.4937379692075926e-14
0.86960549,-5.385400089268686e-15,-8.9649332637454506e-15,-6.9228277715256682e-15,-1.0899060064376738e-14,-9.280946013019759e-15,3.0908448590731313e-15,7.7576644193532768e-16
0.86965613,1.5661958985204974e-14,9.4939567463442134e-15,1.2975370872580248e-14,1.177486451794118e-14,3.3504552485468646e-14,3.267711729825392e-14,2.836702067343692e-14
0.86970676,-1.2814286180991216e-15,-3.8769723973234359e-15,-5.7035416164622989e-15,-2.8672159616454412e-15,6.1060843522841405e-16,7.1344259813472089e-15,3.5433260227436683e-15
0.86975739,-2.8809074489692685e-14,-2.4898714760887731e-14,-3.6560408707235404e-14,-1.5419568450866995e-14,8.3880623321519649e-16,2.0722941362103923e-15,2.5428635437966422e-15
0.86980803,-1.9378140905557877e-14,-1.8146394359600284e-14,-1.9575353990612136e-14,-2.9873384619814084e-14,-3.0941632719806516e-14,-3.1469045331318544e-14,-2.987377559761406e-14
0.86985866,-7.1750143943444059e-15,-6.6591631466750358e-15,-7.7398815380579029e-15,-9.5114555926059169e-16,-2.2781865034974739e-15,-1.3948696511803064e-14,-2.3584448887564614e-15
0.8699093,-1.6589882607883364e-15,3.489203626695373e-15,-1.0725990971856719e-15,-1.0719597381765815e-14,-1.4580793751936266e-14,-2.3534508038625733e-14,-2.4428322216907304e-14
0.86995994,1.6250536521981339e-14,2.3047888387202646e-14,2.5210328387024764e-14,4.0820346785906082e-14,3.5167803879717683e-14,1.8028967677628977e-14,9.4841377770312773e-15
0.87001057,-1.3295620084909825e-14,-1.2978419117043194e-14,-9.5815401125922102e-15,-2.1813702110014892e-14,-2.0398206596209777e-14,-1.4411585001559146e-15,3.4962932965448611e-15
0.8700612,1.1450128985979815e-14,2.023750746127961e-14,3.0665728043050553e-14,2.4896600922977934e-14,5.0399187244322686e-14,5.6989695880083748e-14,5.0599216538043605e-14
0.87011184,9.6008466330263959e-15,1.4259180646022139e-14,1.1891571273621166e-14,6.2000300203203894e-15,1.6746756160162409e-14,1.2996429346974451e-14,9.9118616521909726e-15
0.87016247,-1.4967496493738484e-14,-1.1293483170818793e-14,-1.5501155786163046e-14,-7.2260379517355253e-15,2.5232721351373281e-17,9.8347091282671599e-15,1.118516903401335e-14
0.87021311,-1.5327714953786557e-14,-2.0611383606504871e-14,-2.0760831820697937e-14,-2.4604700686615801e-14,-1.1854165026558302e-14,-1.0054554437513087e-14,-1.1311144953999353e-14
0.87026375,2.2137317213372749e-14,2.9335095368033233e-14,1.8873938097762488e-14,2.0411980776502277e-14,-6.0711014115179973e-16,-1.1096064008011706e-14,-1.9165995123493774e-15
0.87031438,-2.2051868778276644e-14,-2.214546183750001e-14,-2.5849429898120978e-14,-3.9324757290854617e-14,-3.2904209174334603e-14,-3.4398575809346981e-14,-2.7184994759516325e-14
0.87036501,-2.6808200724241074e-14,-2.4191870799310854e-14,-2.8977719329818296e-14,-1.503758095861e-14,-2.4637073591838079e-15,-1.1508864685583575e-14,-2.0174653580494082e-14
0.87041565,1.5695586210573221e-14,2.0593490545841569e-14,2.1621328106636347e-14,2.5384370317112356e-14,3.9566066660100873e-14,4.4666290299496129e-14,4.9103695512316612e-14
0.87046629,-8.6837393170000814e-15,-7.2636257137570408e-15,-1.1562131035330525e-14,1.4807120071410327e-14,1.0505354732882279e-14,2.7143574875541366e-15,1.0370510466289399e-14
0.87051692,-1.4664520398079734e-14,-1.7538558870325209e-14,-1.9822685278132318e-14,-1.6307427782199547e-14,-2.6158837597720788e-14,-1.9238852043391531e-14,-3.3766782587342578e-14
0.87056755,-1.5811454338481349e-14,-1.9971845702435679e-14,-1.1454208514078801e-14,-1.7339622957037237e-14,-2.8862495409536781e-14,-2.7684905375790577e-14,-2.2064226720203926e-14
0.87061819,-6.5725471071048044e-15,-1.2394741829638113e-14,-1.0468223893638717e-14,-1.7267569921935783e-14,-1.1608283473359161e-14,-1.1746309571477878e-14,-1.0342494761163758e-14
0.87066882,5.1021177883941559e-15,6.7341506667154134e-15,3.8798518468011893e-15,-2.430074367238458e-15,2.1540941826917534e-14,2.080096907349528e-14,1.2347370813568582e-14
0.87071946,5.3851111703567918e-15,5.1362454200414308e-15,1.4776787385223038e-14,5.5008670173418696e-15,-2.299656779941852e-15,1.6476901817839621e-17,2.2851205174515188e-15
0.8707701,1.4905066418703433e-14,1.6007793450040674e-14,1.4593727004498541e-14,1.6422508902085285e-14,9.7662488022778302e-15,2.0617340334075049e-14,2.4067628331168992e-14
0.87082073,-1.6902857312116161e-14,-2.1132880444672644e-14,-6.7902093631123896e-15,-2.8192300601612249e-15,1.0689411418977805e-14,1.3856632605609405e-14,1.1555562319616539e-14
0.87087136,-5.636183263590066e-15,-5.438672819272417e-15,4.5384421146040605e-15,-1.1891412513840913e-14,-1.8020980238756145e-14,-1.4943475579777711e-14,-1.9148221526297231e-14
0.870922,-1.4384466112584605e-14,-1.3159241889269944e-14,-4.772122888556212e-15,2.7629193128877e-16,7.2511604130770403e-15,5.2079058579781249e-15,-3.2745625479351065e-15
0.87097263,-1.0540458680003728e-14,-1.0781401819574025e-14,-9.2681044592397369e-15,9.7870917021986026e-15,2.2309523464491581e-15,-1.6221180356345076e-14,-6.6859448473217484e-15
0.87102327,1.415622217173021e-14,2.1300801590134129e-14,2.502584577642668e-14,4.7324999023325099e-14,4.3815992655556424e-14,4.1530257181568409e-14,3.4723266228513675e-14
0.8710739,-4.1076721201055823e-15,-6.3098732834318316e-16,-1.2407098741696746e-15,4.658846100635621e-15,-1.0887951832149178e-14,-2.2820961725640745e-14,-2.6953880094101031e-14
0.87112454,-1.0916724838685987e-16,-1.2244837340115729e-15,7.8180002662076305e-16,-7.9633382788307978e-15,-1.2925239730180064e-14,-2.0275115763599666e-14,-1.6905290895746667e-14
0.87117517,1.3273560595884641e-14,1.5499625494424528e-14,2.2840317348965092e-14,2.5345378758208591e-14,4.535657320424529e-14,4.204233210350004e-14,2.9207194372979239e-14
0.87122581,9.1322361112864501e-15,6.3348628854965982e-15,2.3489363414867659e-14,5.2397784763690529e-14,3.6475836905649886e-14,3.0896838324942612e-14,3.2966754485484225e-14
0.87127645,-4.9971844967494573e-15,-7.1044717528487831e-15,7.6620959009527739e-16,2.4332478753842149e-14,4.1001005834574793e-14,5.0464688399460503e-14,6.7795109711141574e-14
0.87132708,8.2851968942276937e-15,1.1204320650997102e-14,1.5105035007003869e-14,7.1654880765752731e-15,8.7805949647816157e-15,1.1728094078872087e-14,3.6781777090297845e-15
0.87137771,5.873915715839571e-15,2.3437156685250503e-15,8.7067730355338611e-15,1.6438285027888811e-14,1.4209100456582146e-14,1.7620274180155541e-14,2.5875855826716934e-14
0.87142835,-5.4540313553722648e-15,-1.1710850419359718e-14,-1.9398350630799596e-14,-2.5498973860528525e-14,-2.4125182366357667e-14,-3.4449974351268754e-14,-3.5273067028750068e-14
0.87147898,7.7719064385278108e-15,9.8477305746321268e-15,2.351948215560788e-14,3.6374024371264121e-14,3.7392816396759867e-14,5.085505282956641e-14,6.2698042104935476e-14
0.87152962,1.1053826377706876e-14,1.1704369819518376e-14,5.0921000196456579e-15,1.1240559297012434e-14,4.803352150082738e-15,1.3693560124361214e-14,1.9313711554821421e-14
0.87158026,2.4293972022082871e-14,2.1183097837980818e-14,2.4097846538365694e-14,2.0869785447154891e-14,1.4116482633072124e-14,1.2400657384696349e-14,1.9817743846084926e-14
0.87163089,9.5178346767436597e-15,1.5884489880524205e-14,2.633213314296567e-14,7.8075933973975523e-15,6.5692027009370522e-15,1.5219983434673801e-14,2.3857420606334202e-14
0.87168152,-2.2722979998675335e-14,-1.8579566873045756e-14,-6.2667283213694249e-15,1.3195867888654141e-15,1.6419413383446416e-14,1.9557230595226629e-14,1.8863574464717128e-14
0.87173216,1.6974163808961656e-14,1.5623008278828897e-14,1.1473356085022516e-14,5.9719078095272381e-15,8.1182718895739076e-15,1.0585416769772968e-14,8.5578598634573571e-15
0.87178279,-4.3555276398006703e-15,-1.4826302909975203e-15,7.3122101015546052e-16,-7.1643976136883443e-15,-7.6291861205620913e-15,5.1365692952284335e-15,4.7991094232083258e-15
0.87183343,-1.4764579199343698e-15,-3.7559098523256992e-15,-2.3924188997847046e-15,1.613619265319549e-14,1.0882437045857283e-14,-4.737147506027723e-15,-1.2547928850199869e-14
0.87188406,2.0364741749253589e-15,-1.7894938606285323e-15,-1.5825078511536627e-15,8.2915392946715672e-15,4.2713682950637516e-14,3.6021649846482834e-14,3.460364532969089e-14
0.8719347,-1.8420726659573716e-14,-1.3834456995150882e-14,-1.7877755440836078e-14,-1.9208408612043025e-14,-3.1644975222101944e-14,-4.7143160992046793e-14,-4.6998317719225328e-14
0.87198533,2.199396269062718e-14,2.6237617258224271e-14,1.7604310972840348e-14,4.8653811892548727e-15,1.2083954842168931e-14,1.8554035724007113e-14,1.2817283747188037e-14
0.87203597,-1.3348225419190019e-14,-1.5479291236289983e-14,-1.4368692799407163e-14,-2.3378707150081699e-14,-3.4268844536631474e-14,-4.0841155624393523e-14,-5.8508778309850895e-14
0.87208661,-9.4719044389397086e-15,-1.3444906641919829e-14,-1.5825762761527307e-14,-5.4590268123145207e-15,-7.4188963059363406e-15,-1.4333697681488351e-14,-4.4395092998993488e-15
0.87213724,9.028582827000025e-15,9.4887332093079324e-15,3.778932512381562e-15,8.1482484051654866e-15,3.0873072697328599e-15,5.0417480097367389e-15,-2.7391167415420125e-15
0.87218787,-4.0596955343942914e-15,2.1254733271530022e-15,-4.8729416770279219e-16,7.2957829449461668e-16,9.8282883783825225e-15,3.4908285092069434e-15,6.6005053116540722e-15
0.87223851,-2.1064236804385437e-15,-4.1046660408609269e-15,4.5259194141314185e-15,1.1015127564047096e-14,2.1552245617182176e-14,6.2267062455321976e-15,3.0517993875889781e-15
0.87228914,8.6557933184197534e-15,1.6462757458685542e-14,2.6557486665810482e-14,2.9550396484055378e-14,3.173899410441121e-14,3.9482922432521943e-14,3.7160426669736379e-14
0.87233978,1.9457915662052707e-14,2.1280499670767399e-14,2.000963576180457e-14,1.8306066125917449e-14,2.2246596380028191e-14,6.7299975790941011e-15,6.7737325266212433e-15
0.87239042,-3.6778338160879024e-15,-1.2719220894721795e-15,3.8179810298885533e-15,4.2828777165358249e-15,4.5691068814940635e-15,7.3025280815869833e-15,1.2678941828166626e-14
0.87244105,-6.0213396496224703e-15,-7.6507999861510833e-15,-1.6012199343364111e-14,-1.6696367890423022e-14,-2.8913982065334081e-14,-2.4975767152835158e-14,-3.29796511092651e-14
0.87249168,1.0874702596428843e-14,1.1361181308827586e-14,1.1217472796676766e-14,2.1851701163095389e-14,3.6910227159342596e-14,4.7923783709843952e-14,4.5435129623573101e-14
0.87254232,-1.1207347873179756e-14,-7.4982961704906165e-15,-9.265328920902395e-15,6.732869426393949e-15,-2.2163006908683985e-14,-1.8201667212292586e-14,-1.1373660865996517e-14
0.87259296,6.0460911449207252e-16,3.2369921897143698e-15,1.0063422276333511e-15,9.0444233480554947e-15,2.9103026552014501e-14,3.6707258248706516e-14,3.448589489000821e-14
0.87264359,6.9173274693621267e-15,7.5815134884435031e-15,1.5042458616783019e-14,6.0837672834653259e-15,-9.7347643395911086e-15,-2.4945606554196823e-14,-2.2540705937906691e-14
0.87269422,-1.479430436796772e-14,-1.4136891844381672e-14,1.6195680693588493e-15,3.2634048256513799e-15,2.0641478316212401e-14,4.2014084229402549e-14,4.4053122876445379e-14
0.87274486,1.1334518698054188e-16,2.0203580160670637e-15,2.2639565123023379e-16,1.5901595846559357e-14,3.3708252658966489e-14,3.020993604148842e-14,3.3343163231866445e-14
0.87279549,1.7759339932939702e-14,1.8800482931724929e-14,2.5835121826327016e-14,2.0217461331793692e-14,3.0804775305462212e-14,1.9694305578821903e-14,1.9559633560218622e-14
0.87284613,-1.7677001905924096e-14,-1.8630871211277041e-14,-2.2362697401152121e-14,-2.9798811740219568e-14,-2.1016369488319143e-14,-1.6856914768187054e-14,-1.1909363714532939e-14
0.87289677,-4.4231302492676859e-16,-5.6007349009426767e-15,-7.7981584487206593e-15,-5.4232684852992368e-15,2.6544299344087811e-15,-8.3515662974104655e-15,-8.0298087269329337e-15
0.8729474,-5.768082575556199e-15,-5.4439658569084178e-15,-1.6863906512361331e-14,-1.2094171276254926e-14,-3.3287690960281101e-14,-3.3559346470321051e-14,-3.6188192194063095e-14
0.87299803,-1.0034355076263473e-14,-4.0211033665015833e-15,-4.4692019660263465e-15,2.7688511948641706e-15,1.6330259017208334e-15,7.7820013707544575e-15,6.9148717741153145e-15
0.87304867,-5.4345207037424339e-15,-4.1213966940345566e-15,-1.1626592395833907e-15,3.3158931590518186e-14,4.3290554100679483e-14,4.5050102497282619e-14,4.5597328329406457e-14
0.8730993,7.9163829107292204e-15,4.1544493459548629e-15,1.9647705732986118e-14,1.8042240480848138e-14,1.5220702649506774e-14,2.0543199108132911e-14,2.0125287993061307e-14
0.87314994,8.1311408000169499e-15,1.0895300317231023e-14,2.3867185720891929e-15,1.2816153652042791e-14,1.6387264759536485e-14,1.9507719240766518e-14,2.9663012949053814e-14
0.87320058,4.2231897242581962e-15,2.107055345677514e-17,1.1285880489281368e-15,-1.5557473896458986e-14,-1.9065874230331871e-14,-1.3385870277144761e-14,-8.7462477129754974e-15
0.87325121,-5.3352286555794948e-15,-7.7488218346323624e-15,-2.002801444465796e-14,-3.5121826185180458e-14,-3.2254825577588831e-14,-4.6743929562094638e-14,-4.6021348230081809e-14
0.87330184,-1.2067127462404532e-14,-1.6517002326976385e-14,-2.823177804703116e-14,-3.1196883236673426e-14,-4.0263546105495709e-14,-3.427553512468477e-14,-3.3876417874574654e-14
0.87335248,1.9495862868528213e-14,2.3102341599174939e-14,2.3202566106591757e-14,1.6325115666786912e-14,5.1804233306791766e-14,5.4747238211158474e-14,5.4674608940997091e-14
0.87340312,1.3846396888729416e-14,1.3492802132245649e-14,5.488251957235547e-15,2.914266705638641e-15,-9.9690584972503305e-15,1.9660129014607716e-15,2.7925235916165172e-15
0.87345375,7.6522473199057944e-15,7.3982089490135399e-15,4.483172253620587e-15,1.1148921817366868e-14,-2.6619921952275543e-14,-3.5567894533546869e-14,-4.4077011600564776e-14
0.87350438,-5.5335696194929444e-15,-8.6857578118743656e-15,2.9313443068269908e-15,1.7869200405894387e-14,5.1839099417557836e-14,5.4549387609694086e-14,4.0484609049472255e-14
0.87355502,-2.4351682498801507e-14,-2.0294908736698129e-14,-1.1065213575223246e-14,-9.4542719098814493e-15,-3.3962617686028333e-14,-4.189639699756429e-14,-4.1684423963320446e-14
0.87360565,-3.9546721252390308e-15,-2.0606034296772657e-15,-5.6468545747878065e-15,-1.2665179756875467e-14,3.0399596620827473e-15,1.4229250803990341e-14,1.2040165872448366e-14
0.87365629,5.7138605975899235e-15,4.335965569022338e-15,-2.5485285571268016e-15,-1.6949643578076322e-14,-1.8435288709830063e-14,-1.6705608413406739e-14,-1.8205412050777334e-14
0.87370693,-8.1637719099804885e-16,-2.6246373302133069e-15,-4.518239397897677e-15,4.8824059636446734e-15,1.1785843550581086e-15,-8.0729401747557708e-15,-4.6935561500405123e-15
0.87375756,-1.6261348833841219e-15,-5.7526828948057569e-15,-1.027415838730541e-14,5.2636081393722449e-15,1.4359092607443301e-14,1.0728785181601517e-14,7.4496371909164763e-15
0.87380819,1.2406071611890944e-14,1.4068773340517955e-14,2.9147274620130814e-14,1.1521968640173287e-14,1.9729806122058301e-15,-9.4379869797450606e-16,-2.3448035367620785e-15
0.87385883,6.1810353070983755e-15,4.7156781959716673e-15,7.4650807157131256e-15,2.8046930907207805e-14,1.9960003952561752e-14,2.2492988530557337e-14,2.6727145319954217e-14
0.87390946,-2.0645945410408166e-15,-2.6585751159600836e-15,3.2903080418185748e-15,1.9218541661842899e-14,2.1907186486571224e-14,3.2983444229330871e-14,3.441130655091137e-14
0.8739601,-4.0125665565340294e-15,-1.1410347573680753e-14,-4.0794960913617096e-15,-1.2410837285662841e-14,1.1955714463787434e-14,9.704784698648409e-15,4.4330462162985388e-15
0.87401073,-1.7425508559828002e-14,-1.2898675952789173e-14,-1.9514728351311941e-14,-5.7887729154313514e-15,-1.8274499850026424e-14,-2.4283511461092365e-14,-1.8717502634330491e-14
0.87406137,-9.0758737190247271e-15,-7.5104681924751523e-15,-1.093519239601501e-14,-1.6017490924876383e-14,-1.391113486763896e-14,3.3683186705945003e-15,-1.1318271941346178e-14
0.874112,-2.4381966800115867e-14,-2.7086606939077389e-14,-2.7302681721504166e-14,-4.0066581360853002e-14,-3.7844442548419359e-14,-2.9959372303281569e-14,-3.4945612203329125e-14
0.87416264,1.861326602069932e-15,-1.8672428000912789e-15,1.4389366837302147e-15,-1.5430288514637704e-15,1.3502580921145533e-14,1.7136034581474211e-14,1.8036026934764731e-14
0.87421328,4.6612424273552266e-15,-9.4922601687225464e-16,-1.6455084919692931e-15,-1.8861174856037606e-15,3.3396635717647498e-15,9.6160082321846195e-15,-1.7211629651483335e-15
0.87426391,-4.4946942184346812e-15,-2.3571710446773616e-16,2.0813449660074414e-14,1.5490631453392938e-14,1.1337499181641337e-15,1.7948120231598211e-15,-2.8482081040840963e-15
0.87431454,-1.5395693687948861e-14,-1.1362016045980612e-14,-1.9823940726762799e-14,-1.4948196966606213e-14,-1.4096160198755075e-14,7.6014556804266825e-15,9.9977103774456783e-15
0.87436518,6.3933181490422572e-15,1.04529172491534e-14,2.2602370775210578e-15,-1.8268538188138077e-14,-3.2553674540757681e-14,-2.6133517958027733e-14,-2.2161246454411135e-14
0.87441581,3.4101274491705425e-15,5.6594494947793471e-15,1.0326061087957601e-14,6.8120770203405495e-15,1.0202495539195209e-14,7.2825130176758615e-16,-5.9656695363053943e-15
0.87446645,1.1842562541240925e-14,1.4401486775678552e-14,1.7303906845892018e-14,7.9307950723323567e-15,5.6182053792102653e-16,8.5900236530029868e-15,6.8929580530070497e-15
0.87451709,2.5637667803222012e-15,3.5747243734087712e-15,1.0972789000184165e-15,4.7638659045883004e-15,-7.2063295993941152e-15,-2.7519431142826262e-14,-2.7122681931486713e-14
0.87456772,-5.1801034259892703e-15,-3.3947382735269505e-15,9.7106000636538677e-15,1.1299748929247292e-14,1.5441137905721951e-14,3.2535323054013403e-15,2.9458376040623341e-15
0.87461835,5.602086159697173e-15,1.3205378327866963e-14,1.1794207390341983e-14,1.2779274279303101e-14,1.6970401099528791e-14,1.8904537598219851e-14,2.6240036114166368e-14
0.87466899,-2.0866685459141201e-15,1.1054310974181854e-15,1.457278510774483e-14,6.5058321824422604e-15,-1.250878640371223e-14,-2.6668124281470703e-14,-3.1392432649781594e-14
0.87471963,2.2412667630016879e-14,2.2150285962284492e-14,1.8334180871698032e-14,-4.1423154526430436e-15,-8.9544164071627457e-15,-1.5457278011105706e-15,-1.0189786689581453e-14
0.87477026,-1.3461428588057429e-14,-1.2905020207965439e-14,-1.9184238455692883e-14,-4.0991662417081023e-14,-2.9706082745819725e-14,-3.3866704544031718e-14,-3.827376707823891e-14
0.87482089,2.5446627367920939e-14,1.834959835344428e-14,1.1308384115999218e-14,1.2922991193403433e-14,1.6149767005860817e-14,9.9854845353840142e-15,1.7995897754164063e-14
0.87487153,-5.0308273639386833e-15,-5.0340506022829222e-15,-3.0254459970412535e-15,-2.0909008588422694e-14,-2.1123547181654751e-14,-1.7374559694442935e-14,-1.6548431861170535e-14
0.87492216,1.7658641884668671e-15,2.1192762431784751e-15,1.497449642940413e-14,6.6231423503199842e-15,2.5241085594345311e-14,2.6268935488999799e-14,3.3411126403649642e-14
0.8749728,3.3870388128440119e-16,-9.6140595777431801e-15,-6.4810508404771911e-15,1.3785938745073787e-15,2.0301347916521025e-14,1.4233531950066318e-14,2.2519939015492761e-14
0.87502344,-3.9585203464821922e-14,-3.8986005232738358e-14,-2.8924578706166144e-14,-2.2295925356389161e-14,-2.1335791522802445e-14,-3.4915487021120258e-14,-4.0120985900126861e-14
0.87507407,1.2369232348871485e-15,-1.3798135532774078e-15,-5.0689611763124729e-15,-3.3436660380524508e-15,-4.4689321885856846e-15,-8.7085487111887496e-15,-1.167233878793716e-14
0.8751247,-2.1582923571700819e-14,-2.3178638034420565e-14,-3.9804614015019351e-14,-4.9879972046854996e-14,-5.4342555209953297e-14,-4.028249423343908e-14,-3.1246889502475143e-14
0.87517534,3.1211633878699884e-14,3.9033292114271336e-14,2.7423920368968357e-14,4.7594309908268233e-14,4.7466208838516228e-14,5.6403711167411505e-14,5.1064187928466998e-14
0.87522597,5.5961706290423499e-15,4.4351215820333323e-15,6.431149474856397e-15,4.0186612323859771e-15,1.4053200587522884e-14,1.4076805904324763e-15,8.6481510948884619e-15
0.87527661,2.8338666582882185e-14,3.1480745258636183e-14,3.607566073119236e-14,3.1358132696100064e-14,4.4562974607826878e-14,5.1191631786106749e-14,5.1579794857169531e-14
0.87532725,-7.5854299522894525e-15,-6.4440225900408429e-15,-2.0991446203695973e-14,-3.2865692133537777e-14,-2.6127106215107701e-14,-2.4295323710133676e-14,-2.459352010341128e-14
0.87537788,1.0015105280225048e-14,1.1908138381932762e-14,6.5501363574329041e-15,-2.7577953279975776e-15,2.3314772109443012e-14,2.3617843958248048e-14,2.4970219953506726e-14
0.87542851,-1.3707989739702298e-14,-1.6933239609531829e-14,-1.7270008651045952e-14,-1.5815320379756427e-14,-2.3060918710519227e-14,-1.6456655555428459e-14,-2.8880054414783116e-14
0.87547915,2.4827007375225277e-15,7.5330933366277779e-15,-1.0204391541989996e-14,-1.2977360298785461e-14,-6.4693084476399487e-15,3.4279787946973894e-15,-1.3560414287360251e-15
0.87552979,-1.7520856159267246e-15,-2.6842426178822539e-15,-2.6027560742036674e-15,-3.0076356597340617e-15,1.359179060760575e-15,-6.1216711007905922e-15,-4.2111334302351701e-15
0.87558042,-1.0003659331362521e-14,-1.1585828922855018e-14,-2.6560169218054185e-15,-2.6927049668732256e-15,-9.4878682721476576e-15,-6.9169648784204814e-15,-1.4798886465040297e-14
0.87563105,-8.4030970033366688e-15,-7.9671773533491815e-15,-1.932759054764107e-14,-2.2601013034697545e-14,-3.4043310298513584e-14,-3.4508543708089424e-14,-2.9199145421693587e-14
0.87568169,-4.3948136013544949e-15,-2.9953107932460774e-15,-4.3077618004935485e-16,1.4399430599206086e-14,3.1049251500736231e-14,3.1882197854743048e-14,2.9121765473725493e-14
0.87573232,1.2697551208521722e-14,1.5515424178535899e-14,9.0625931826712485e-15,1.769023036791824e-14,5.705025170364791e-15,7.1636837357929391e-15,6.1572115265329116e-15
0.87578296,1.8658469062964142e-14,1.5453890200439891e-14,1.2908843771482402e-14,1.6243237265253271e-14,8.0016248318328915e-15,1.8261182906354402e-14,1.4667150448887147e-14
0.8758336,2.4297674953065607e-14,2.3225404070710961e-14,4.3154664870304222e-14,3.6405861053336628e-14,4.5038395824119323e-14,4.2622433384819915e-14,4.2869015903271736e-14
0.87588423,-2.1462562876469229e-14,-2.8699007846826508e-14,-3.4333381427324483e-14,-2.9360087335686282e-14,-6.6004685357142404e-14,-7.489679301608426e-14,-6.5087420508658434e-14
0.87593486,-2.1735715051629657e-15,-1.0731230862302041e-14,-1.1337472801611941e-14,-1.3310479132725558e-14,-1.055374044836323e-14,-1.3541063654145203e-14,-2.1874856966038994e-14
0.8759855,-1.2336011264224501e-14,-6.5768560686178116e-15,8.7072738721911417e-16,9.3130549916899539e-15,2.8961881109219578e-14,1.9980405802141543e-14,2.3826481921489827e-14
0.87603613,-4.2850157632772654e-15,-6.6225492577179221e-15,-2.7683224298068059e-15,1.7064194567564098e-14,5.1234626969000205e-15,-6.7273397818681546e-15,-8.4593579775726228e-15
0.87608677,-8.3041521546453521e-17,1.0816143280815485e-14,2.4716754989924724e-15,-3.7804727558158131e-15,5.4914527363890594e-15,3.0312159272537775e-15,6.5996201908791852e-15
0.8761374,-9.1237770634440924e-15,-1.5748072266609906e-14,3.8914399555420279e-15,-4.300826623611245e-15,-7.6109444031414813e-15,-1.6992921381026377e-14,-1.316991450720813e-14
0.87618804,-8.7889077285563268e-15,-1.1727569687345185e-14,-1.971760521528079e-14,-1.4544588032883617e-14,-2.5476147982080187e-14,-9.153802941544521e-15,-2.5991952330591278e-15
0.87623867,5.8060692110507827e-15,1.0562226287434785e-14,1.2643081248444893e-14,1.2996698295127573e-14,3.1134454102017009e-15,1.5786612720731371e-14,1.55089233210372e-14
0.87628931,3.3342997116656211e-14,3.3320718114941528e-14,2.5109133615636319e-14,3.4382028606040587e-14,5.445739713173159e-14,5.9623051915668985e-14,5.6960490454790862e-14
0.87633995,-3.0562160451708449e-15,-5.8959364999512413e-15,-4.4390832696928449e-15,-1.8201814643010422e-14,-2.4858626980752506e-14,-2.567714065242037e-14,-2.3796092280427405e-14
0.87639058,1.3324122818258136e-14,1.3237573344563827e-14,8.5000601407861286e-15,1.0014733957540312e-14,1.4526607763864283e-14,1.0000833342145481e-14,7.2547266724045396e-15
0.87644121,-1.0452883961889867e-14,-1.8891296703944228e-14,-3.0350771793939754e-14,4.840481476946761e-15,-1.291952905454372e-14,-1.9373569530063825e-14,-1.7025708776889677e-14
0.87649185,-3.243189915132485e-15,-4.9452678407755997e-15,6.998520138384102e-15,1.9685622407142277e-15,-2.0577214497610623e-15,5.8943792320030073e-15,7.2906859312053093e-15
0.87654248,1.8140557676720211e-15,4.6665747783882865e-15,1.6429448323021972e-14,1.5132418749404128e-14,6.9383791747323197e-15,-3.5611570001065493e-15,-1.0093857361419562e-14
0.87659312,-1.5533616598231977e-14,-1.497195944804863e-14,-1.6873177493446255e-14,-9.8908967583575526e-16,-5.2661125565339032e-15,-1.6227149438421019e-15,1.4231201482834356e-15
0.87664376,-4.0537177400259862e-15,-9.641281911843609e-15,-1.2661536862662275e-14,-2.6988370866053239e-14,-1.9152723479875367e-14,-1.714720924881823e-14,-2.1079118417699809e-14
0.87669439,-1.4514464620433492e-14,-1.912838699010575e-14,-1.2434570837600687e-14,1.074766128626376e-14,2.3489496500193954e-14,2.0105765566078168e-14,2.1953393462287761e-14
