Physical Time (s),aphi_alt_flux_top Monitor (kg-m/s^3): top_cv1,aphi_alt_flux_top Monitor (kg-m/s^3): top_cv2,aphi_alt_flux_top Monitor (kg-m/s^3): top_cv3,aphi_alt_flux_top Monitor (kg-m/s^3): top_cv4,aphi_alt_flux_top Monitor (kg-m/s^3): top_cv5,aphi_alt_flux_top Monitor (kg-m/s^3): top_cv6,aphi_alt_flux_top Monitor (kg-m/s^3): top_cv7
0.8334521,-2.947425190497112e-08,-7.8184857125757571e-08,6.5777015449500634e-09,-3.4482147136373715e-08,5.5773304711356199e-08,1.8029507353388118e-07,-1.2110567304209077e-08
0.83350273,-4.26455960743067e-08,-9.6350208777717355e-08,-8.6584421170588142e-09,-5.0139914139234829e-08,4.2919543214713733e-08,1.6659644804210564e-07,-2.4006933644475387e-08
0.83355337,-5.566140128694872e-08,-1.1376201484416395e-07,-2.29177690422024e-08,-6.4445575412472448e-08,2.9743371436041457e-08,1.5282082171121278e-07,-3.5746561317058929e-08
0.833604,-6.7586549983061264e-08,-1.2987167201014665e-07,-3.5709434841426077e-08,-7.6714309221447345e-08,1.6982017226659394e-08,1.3956218317962789e-07,-4.6790589853723399e-08
0.83365464,-7.7138668897075125e-08,-1.4430548125990424e-07,-4.6670429004266559e-08,-8.6652552116938422e-08,5.034562113502512e-09,1.2708179592004549e-07,-5.6963308154555863e-08
0.83370528,-8.4336562934808572e-08,-1.5684113314926666e-07,-5.6836902792388115e-08,-9.394199775572364e-08,-4.7437217839474948e-09,1.1668213887787014e-07,-6.5064825988804512e-08
0.83375591,-8.8954120380706914e-08,-1.668769215070745e-07,-6.4237498456638031e-08,-9.7476055304970249e-08,-1.1480768741212354e-08,1.0920956028053281e-07,-7.0344093254991306e-08
0.83380654,-9.1591337095263752e-08,-1.7384531334256638e-07,-6.8874200015485982e-08,-9.7472421412543327e-08,-1.5214554344905057e-08,1.0461592254447807e-07,-7.2936068360532289e-08
0.83385718,-9.2438887142237358e-08,-1.7793707437863222e-07,-7.1177249232255712e-08,-9.446318566724851e-08,-1.6210105274652228e-08,1.0262637714233393e-07,-7.3167018386476777e-08
0.83390781,-9.0939651720151564e-08,-1.7957053664825851e-07,-7.1395294624326061e-08,-8.8806261186698451e-08,-1.4578949377638457e-08,1.0312704742511581e-07,-7.1175647228129337e-08
0.83395845,-8.6715194577293302e-08,-1.7837630293433655e-07,-6.9195662966187809e-08,-8.0208624646908072e-08,-9.9287337378944395e-09,1.0677133601475679e-07,-6.6352795144206469e-08
0.83400908,-7.986338535706691e-08,-1.7430401030044111e-07,-6.4597782768501238e-08,-6.8718240553527446e-08,-1.8478478236104004e-09,1.13893372005523e-07,-5.8402858694625791e-08
0.83405972,-7.0213392479240297e-08,-1.6698646862479494e-07,-5.7221581115227209e-08,-5.3980432486637597e-08,1.0290949931996145e-08,1.2515421311237556e-07,-4.6687884179628375e-08
0.83411035,-5.795998330079772e-08,-1.5648145413392138e-07,-4.7177740390823494e-08,-3.6192877352903032e-08,2.645152656925313e-08,1.4057838743204083e-07,-3.1176290929836804e-08
0.83416099,-4.3562259480081946e-08,-1.4322735629744373e-07,-3.5018075062744135e-08,-1.6043473705030549e-08,4.6019367105120406e-08,1.5960076626295222e-07,-1.2403663178332257e-08
0.83421163,-2.7015282084095136e-08,-1.2724409748579063e-07,-2.0725835444953865e-08,6.3375897769096885e-09,6.8876850812814775e-08,1.8213731202469541e-07,9.5930669661592902e-09
0.83426226,-9.0594899351002091e-09,-1.0930035923411411e-07,-5.2904117982599018e-09,2.977558467046852e-08,9.3815902831073801e-08,2.0700289691612268e-07,3.3686788143104656e-08
0.83431289,9.9185652789081448e-09,-8.9649661949449739e-08,1.0880980522553078e-08,5.3716322037464194e-08,1.2022342911578305e-07,2.3358797835719264e-07,5.9328663080156352e-08
0.83436353,2.9230761865273688e-08,-6.8989000018905375e-08,2.7197667506277687e-08,7.7175923143366058e-08,1.4702631971866545e-07,2.6079973033342624e-07,8.5481612075427774e-08
0.83441416,4.7957361237412658e-08,-4.8242988148427019e-08,4.2594558027414946e-08,9.9092790112675901e-08,1.7306553198589568e-07,2.8747009729348103e-07,1.1102488075779376e-07
0.8344648,6.5208123170307561e-08,-2.8327301605497005e-08,5.6215842307295561e-08,1.1853315009889171e-07,1.9729574514925845e-07,3.1250346304721329e-07,1.349039483598747e-07
0.83451544,8.0130415604238815e-08,-1.0115827451810988e-08,6.721076242057162e-08,1.347328201757902e-07,2.1884704070194006e-07,3.3496112416105482e-07,1.5621234036678084e-07
0.83456607,9.2133195640767376e-08,5.7680240887319267e-09,7.5407138288299144e-08,1.4726681594772868e-07,2.3719658043724313e-07,3.5424952348753073e-07,1.7438202032855688e-07
0.8346167,1.0144475196502616e-07,1.9523816595160647e-08,8.1311207952846569e-08,1.5675687014855794e-07,2.526971541720672e-07,3.7066055260079777e-07,1.897221228930761e-07
0.83466734,1.0860355378401508e-07,3.1666453081081543e-08,8.5680303402271747e-08,1.6391429204923077e-07,2.6603422362097195e-07,3.848210586427043e-07,2.028699930325358e-07
0.83471798,1.1355492073438226e-07,4.211573988686326e-08,8.8626130734620966e-08,1.6893431401564202e-07,2.7730639568733313e-07,3.9678025916530994e-07,2.138834631650625e-07
0.83476861,1.1662764607983676e-07,5.116790741863481e-08,9.0553698856074264e-08,1.7233055814945742e-07,2.869408929977486e-07,4.0691626441830113e-07,2.2315251324127251e-07
0.83481924,1.1811730551405955e-07,5.9017294135566656e-08,9.1562104336501973e-08,1.7395898236200856e-07,2.9476288336798113e-07,4.1489179495545912e-07,2.3042874053597059e-07
0.83486988,1.1808110437018731e-07,6.5724272897336534e-08,9.1790682734386025e-08,1.7443686498958788e-07,3.0131115521008481e-07,4.2134101263565366e-07,2.3629858359087482e-07
0.83492051,1.1631464857697671e-07,7.1043400372999116e-08,9.0935791868194369e-08,1.7366327143971703e-07,3.0652279762766656e-07,4.262094094969946e-07,2.40669292141093e-07
0.83497115,1.1274774936278209e-07,7.4864336307740916e-08,8.8775272619503916e-08,1.7151482761715931e-07,3.1035826136142443e-07,4.2946188353621049e-07,2.4347980208062137e-07
0.83502179,1.0731236609787278e-07,7.7080955675170382e-08,8.5019050581276292e-08,1.6765559426233427e-07,3.1252317617789389e-07,4.3081422354468448e-07,2.444463788736601e-07
0.83507242,1.0287517758033268e-07,8.1425401443195724e-08,8.4946372433474403e-08,1.6957386568643428e-07,3.2285168637307708e-07,4.4174802092405589e-07,2.5398417950150943e-07
0.83512305,9.4655850252272838e-08,8.1622907624954867e-08,7.9159974275027999e-08,1.6362172990104094e-07,3.2371769816862425e-07,4.4188292245526268e-07,2.5355386679889531e-07
0.83517369,7.758091194927298e-08,7.2991357411339296e-08,6.3619761314309273e-08,1.4649015690915593e-07,3.1278602321898185e-07,4.2960165196610544e-07,2.4110102118602723e-07
0.83522432,6.5204749822119323e-08,6.9290832897319448e-08,5.2444934791051404e-08,1.3251621600490639e-07,3.0484189537823871e-07,4.2007798547904693e-07,2.3157748265272649e-07
0.83527496,5.0793217419443691e-08,6.4051252088123994e-08,3.9822231470820605e-08,1.1641187678507349e-07,2.9528769644836784e-07,4.0930479222747833e-07,2.2062833870559824e-07
0.8353256,3.7876497772890993e-08,6.3544010967840505e-08,3.7416848366230148e-08,1.1674895829876635e-07,3.0956240111149728e-07,4.2764001714076152e-07,2.3535594711518528e-07
0.83537623,1.2648182280943127e-08,4.5948943484370419e-08,9.9509663664075171e-09,7.970976008739987e-08,2.7556357051008567e-07,3.9039395222075259e-07,1.9952567099789905e-07
0.83542686,-1.3632978990702685e-08,2.5991217218100916e-08,-2.1312737944601308e-08,3.5088678921052775e-08,2.313922821087467e-07,3.4162699796514696e-07,1.5329531728420188e-07
0.8354775,-3.020827247814578e-08,1.759320814360368e-08,-3.6618043731071134e-08,1.0343355518856708e-08,2.119160080242044e-07,3.2154411960542587e-07,1.3334181666010686e-07
0.83552814,-4.0344920223010794e-08,1.5828073469761053e-08,-4.3623318678395783e-08,-6.217426255694364e-09,2.0121143960517615e-07,3.1139766401446589e-07,1.2283108485137501e-07
0.83557877,-4.8230219921189632e-08,1.5130617180677268e-08,-5.0637004345279256e-08,-2.6433279967129903e-08,1.8365441947888847e-07,2.9305457801820049e-07,1.0537315699350954e-07
0.8356294,-4.9447067177148528e-08,2.1329637359486805e-08,-4.8212092230494491e-08,-3.6108126975245871e-08,1.7777631957742793e-07,2.8816900757367219e-07,1.0054200497639615e-07
0.83568004,-4.7692907053124532e-08,3.055496736297536e-08,-4.1260233417921508e-08,-4.1348636358594269e-08,1.7593774843404346e-07,2.8811770108145009e-07,1.0040403138233848e-07
0.83573067,-4.4755074145210468e-08,4.011190680800491e-08,-3.2667997838765986e-08,-4.5222418509888093e-08,1.7465609993480307e-07,2.8912300821705224e-07,1.0137794132499583e-07
0.83578131,-4.2649472874854557e-08,4.7478230528480741e-08,-2.4959048315714399e-08,-5.0242813434133871e-08,1.7091832145061117e-07,2.8836267586728422e-07,1.007108551561359e-07
0.83583195,-4.0439874098584593e-08,5.375657202726192e-08,-1.6848246285218465e-08,-5.5116460573935274e-08,1.6612438121291753e-07,2.87054026552869e-07,9.9632697038661008e-08
0.83588258,-3.5559284275421993e-08,6.1880349293820262e-08,-5.6349305713563152e-09,-5.6649061898803577e-08,1.6357968773010329e-07,2.8845939088634119e-07,1.0139197789816851e-07
0.83593321,-2.6357848950674239e-08,7.371869529801788e-08,1.0751167459139991e-08,-5.2795559686305673e-08,1.6551577541154873e-07,2.9474381579312404e-07,1.0812738787271873e-07
0.83598385,-1.268001853448277e-08,8.9730792555910275e-08,3.2966963418659062e-08,-4.2655434286085556e-08,1.7288016385547215e-07,3.0679306742737086e-07,1.2068876520053264e-07
0.83603448,3.9139880126413321e-09,1.0823918179211835e-07,5.9303171227792779e-08,-2.7586688293100307e-08,1.8430647648224406e-07,3.2319474733586734e-07,1.3762599871493618e-07
0.83608512,2.1640728393604029e-08,1.2764843514305155e-07,8.8263800804378834e-08,-9.0737267132618324e-09,1.9870099789208964e-07,3.4275233441482858e-07,1.5770082039361833e-07
0.83613576,3.9970537537701421e-08,1.4725366346713494e-07,1.1900162658954276e-07,1.2423753110840968e-08,2.1565120877786878e-07,3.6494964986002674e-07,1.8035430377892506e-07
0.83618639,5.8722538323979442e-08,1.667367958737041e-07,1.5093018815401492e-07,3.6654290067119789e-08,2.3495794351031362e-07,3.8951057812892474e-07,2.0529890787708589e-07
0.83623702,7.7220526463115715e-08,1.8537911310350464e-07,1.8490929121986358e-07,6.2909901846712991e-08,2.559839733345623e-07,4.1573665249776936e-07,2.3181329227794307e-07
0.83628766,9.4746065017094294e-08,2.0238351240353764e-07,2.1875174574991639e-07,9.0305114100472299e-08,2.7795315925231655e-07,4.4282447341264811e-07,2.5907090849757348e-07
0.8363383,1.1059551591192603e-07,2.1699366829581377e-07,2.5084323817071222e-07,1.177852755436554e-07,2.9989929454029237e-07,4.6976351406335328e-07,2.8606226327873706e-07
0.83638893,1.2480484836604912e-07,2.2946844143811068e-07,2.812274039868255e-07,1.4608878982342292e-07,3.2318957531351153e-07,4.9827214388460968e-07,3.1424439315669828e-07
0.83643956,1.3629484133622914e-07,2.3851591622906233e-07,3.0770242557040241e-07,1.7234276037522159e-07,3.4447312608105208e-07,5.2460964278228835e-07,3.4018202607367552e-07
0.8364902,1.4464450122855932e-07,2.4367752310050235e-07,3.2927144515127615e-07,1.9523340168816134e-07,3.6241950415909061e-07,5.4740816844792058e-07,3.625825739724929e-07
0.83654083,1.4869435827339306e-07,2.4359247949274545e-07,3.4308950842546962e-07,2.1034434823963347e-07,3.7143882669045787e-07,5.6024967913225345e-07,3.7567517927293797e-07
0.83659147,1.4874635235698072e-07,2.3889155507786808e-07,3.5000237125297746e-07,2.1886781177792861e-07,3.7345815753493407e-07,5.6559587152299614e-07,3.8162032802495981e-07
0.83664211,1.4630467089390905e-07,2.3142635278888001e-07,3.5232425985568635e-07,2.2359510280861483e-07,3.7209269996122965e-07,5.676900920489271e-07,3.8423447526488777e-07
0.83669274,1.4210979272256797e-07,2.2196665571984551e-07,3.5079028578003921e-07,2.2492112819574637e-07,3.6769054083990641e-07,5.6693582901474799e-07,3.8391186756912488e-07
0.83674337,1.3184474802444133e-07,2.0658470723787551e-07,3.4036276531682239e-07,2.1893269024828651e-07,3.5652339337357572e-07,5.5978423298384031e-07,3.7698334898891277e-07
0.83679401,1.2138311290601517e-07,1.9035735039589165e-07,3.2615020909076494e-07,2.1031803201368281e-07,3.4251459747034312e-07,5.4971235444972911e-07,3.6726963634819749e-07
0.83684464,1.13264468250483e-07,1.763889496144632e-07,3.1288888979204832e-07,2.0445303631495042e-07,3.3229355587682818e-07,5.4429865077838294e-07,3.6164257114217947e-07
0.83689528,1.0665285791709448e-07,1.6450967313635612e-07,3.0081724938486159e-07,2.0124048903636725e-07,3.2590127189306541e-07,5.4376332318271626e-07,3.6015835584086679e-07
0.83694591,9.2811690220978903e-08,1.4597280050127616e-07,2.7967900961534993e-07,1.879643337681648e-07,3.0829857572951495e-07,5.3150645224053578e-07,3.4735940411351593e-07
0.83699655,8.3340320552250936e-08,1.3146735795468516e-07,2.6011857946853671e-07,1.7462113703464889e-07,2.8881218967587941e-07,5.1639508785420807e-07,3.3240512553012197e-07
0.83704718,7.535666936680265e-08,1.183659148288171e-07,2.4009440350881212e-07,1.5883184651685275e-07,2.6505387591621678e-07,4.9596987039884152e-07,3.1281322941322854e-07
0.83709782,6.7791382482587556e-08,1.0577335697101562e-07,2.1963229969522126e-07,1.4117556512179185e-07,2.3830304744994906e-07,4.7184591280219216e-07,2.8985873953209456e-07
0.83714846,6.3998457112031733e-08,9.7437652082011818e-08,2.0243731980298966e-07,1.2758801824738418e-07,2.1419732384535686e-07,4.5003826108821151e-07,2.6920748576090774e-07
0.83719909,6.3635532453426211e-08,9.314686405776004e-08,1.8865080001280023e-07,1.1771524379512394e-07,1.9411714948806057e-07,4.3218791692374022e-07,2.5223393085464475e-07
0.83724972,6.6719209591093003e-08,9.3439001427857594e-08,1.7980828303627862e-07,1.1315668516379e-07,1.8037941830839356e-07,4.2079449383106531e-07,2.4124581559604023e-07
0.83730036,7.2544067829653389e-08,9.7625720095612451e-08,1.7575513053465566e-07,1.137556073672939e-07,1.7345318289050258e-07,4.1606808165572565e-07,2.3632858700766023e-07
0.83735099,8.0378324437197026e-08,1.0488006158143733e-07,1.7599660546876096e-07,1.1901624353400239e-07,1.7230350899613176e-07,4.1737145478401827e-07,2.3686803826027187e-07
0.83740163,8.8698504108216393e-08,1.1334849692957221e-07,1.7841633235413771e-07,1.2634839162121381e-07,1.7347048547220064e-07,4.2078080452560479e-07,2.392793760527787e-07
0.83745227,9.489678599966448e-08,1.2001431461937143e-07,1.7957747752558742e-07,1.3163283850176267e-07,1.7207736914632539e-07,4.2078948366303455e-07,2.3845922558559573e-07
0.8375029,9.9273242163571521e-08,1.2493567284598612e-07,1.7940924288327057e-07,1.3453977104823173e-07,1.6761735282634776e-07,4.1657525477177119e-07,2.3374294179086418e-07
0.83755353,1.0187569997736418e-07,1.2806519845943391e-07,1.7840797125274737e-07,1.3531959105924214e-07,1.6052037039330117e-07,4.0857237292462089e-07,2.2550365193360168e-07
0.83760417,1.0297441813517483e-07,1.2967504549064501e-07,1.7691313240988699e-07,1.3491844762829367e-07,1.5215827020520933e-07,3.9846050522303745e-07,2.1520387736765039e-07
0.83765481,1.0245889097721454e-07,1.2959637009078368e-07,1.7475374874216936e-07,1.3343401205314334e-07,1.4315074335215729e-07,3.8678550921054396e-07,2.0327799075605382e-07
0.83770544,1.0014607435916804e-07,1.2754475193572798e-07,1.7157375915224316e-07,1.3052502707354367e-07,1.3337604690179847e-07,3.734728892372837e-07,1.8965485926252005e-07
0.83775607,9.6526755443792404e-08,1.2382497229453314e-07,1.6743229576906277e-07,1.2518012778155015e-07,1.2254318406185161e-07,3.5807661818910942e-07,1.7396707120413185e-07
0.83780671,9.0052917899146844e-08,1.1686575072430685e-07,1.60632807369669e-07,1.1633488853631048e-07,1.0902173127242218e-07,3.3892884398686482e-07,1.5458806484755885e-07
0.83785734,8.232427610983537e-08,1.0756674820644232e-07,1.5183802696499632e-07,1.0606639072246798e-07,9.5111960332806748e-08,3.1854997347514992e-07,1.3389825702163918e-07
0.83790798,7.4428045754069984e-08,9.7494642893122973e-08,1.4300966883984367e-07,9.5850139523136299e-08,8.2006016483678423e-08,2.9885805264363386e-07,1.1372098803877749e-07
0.83795862,6.6469235153182855e-08,8.74534832672419e-08,1.3451747660918643e-07,8.6104244330036647e-08,7.0704217706543946e-08,2.8063961732900305e-07,9.4803398614899803e-08
0.83800925,5.885585547988085e-08,7.7720867773107782e-08,1.2671345313722234e-07,7.7298975241764946e-08,6.1914535779017144e-08,2.6454252244467705e-07,7.7790915859972786e-08
0.83805988,5.1785326499564675e-08,6.8359893498962221e-08,1.1961333434256664e-07,6.9558356048872624e-08,5.5810077354084981e-08,2.5080558385215154e-07,6.2956958740291608e-08
0.83811052,4.5394601568728175e-08,5.9406642994258664e-08,1.1320036239693123e-07,6.2927155368535828e-08,5.2375912592571561e-08,2.395203191586245e-07,5.0450691697124908e-08
0.83816115,3.9796157952388257e-08,5.0903470509468778e-08,1.0742969856686906e-07,5.7379261440104563e-08,5.1481037055020525e-08,2.306870553395994e-07,4.0343199235620955e-08
0.83821179,3.4866163001533671e-08,4.2668009513483299e-08,1.0196163861409659e-07,5.253000326194558e-08,5.258726330482992e-08,2.2389111630438674e-07,3.231647145778176e-08
0.83826243,3.0804050694518986e-08,3.4884446555535307e-08,9.6850480786196729e-08,4.8398489152457733e-08,5.5595128511472848e-08,2.1918055871972434e-07,2.6487503487626428e-08
0.83831306,2.7645750140270249e-08,2.7583676400765337e-08,9.1983592097391174e-08,4.4780137155003948e-08,6.0167236942054514e-08,2.163470394221571e-07,2.269854556788526e-08
0.83836369,2.4780871425273032e-08,2.0189352174111609e-08,8.6711949798162881e-08,4.0935380658373502e-08,6.5458603397362167e-08,2.1471633208983964e-07,2.0290080161929834e-08
0.83841433,2.2005262332340734e-08,1.2550169789524635e-08,8.0866283148422141e-08,3.6574844777776852e-08,7.1089830894028018e-08,2.1409549238947919e-07,1.907350999193025e-08
0.83846497,1.9439477066472098e-08,4.8588614850078489e-09,7.4661925062001677e-08,3.1404666737914585e-08,7.6629978975156188e-08,2.1419659481427303e-07,1.8750869021146172e-08
0.8385156,1.5439268177560323e-08,-4.491766609488721e-09,6.6461960478457205e-08,2.5208554667598839e-08,8.0161859299611506e-08,2.1314522569053884e-07,1.7517662155690912e-08
0.83856623,8.9730607852302037e-09,-1.6472636298118313e-08,5.531562608628956e-08,1.6221253381454523e-08,8.0289027161274601e-08,2.0955709241026842e-07,1.4036160396284251e-08
0.83861687,3.9769412900010996e-10,-3.0641956465739547e-08,4.165865205138447e-08,4.6469564244876244e-09,7.7078584962900594e-08,2.0348125719011882e-07,8.3978291321967285e-09
0.8386675,-1.0280411430138116e-08,-4.6908620472455719e-08,2.7235801084917137e-08,-9.3762922477404838e-09,7.034976791982367e-08,1.9470061300488282e-07,4.1088417444484623e-10
0.83871814,-2.2110403461426833e-08,-6.4236162772480322e-08,1.2281360776788503e-08,-2.4622834419763113e-08,6.1431676682281472e-08,1.8408494628634768e-07,-9.0357159680781781e-09
0.83876878,-3.445986372421201e-08,-8.188987177378033e-08,-2.7013461471320151e-09,-4.0124225491436007e-08,5.0820692202827449e-08,1.7224310052463623e-07,-1.935955269474169e-08
0.83881941,-4.7522314767414862e-08,-9.9928493753216076e-08,-1.7841847916515427e-08,-5.5666791959835793e-08,3.8527326379240833e-08,1.5913474697483559e-07,-3.0643970523551439e-08
0.83887004,-6.0415295024794256e-08,-1.1725540499360828e-07,-3.2059325725894163e-08,-6.9894082867301609e-08,2.5876010076672386e-08,1.4596150828250911e-07,-4.1753359735643346e-08
0.83892068,-7.239591567381343e-08,-1.3336098577590965e-07,-4.4885207457085353e-08,-8.2161426072933878e-08,1.3544119689600373e-08,1.3322610640862573e-07,-5.2239719785944438e-08
0.83897131,-8.209094939224234e-08,-1.4782844020306384e-07,-5.5902780733096915e-08,-9.2165804173265284e-08,2.0064356633165712e-09,1.2126915162634078e-07,-6.184788049384607e-08
0.83902195,-8.9457439150828201e-08,-1.6047483649459527e-07,-6.5847512946216454e-08,-9.9607584007469733e-08,-7.4920984861174858e-09,1.1125854562470273e-07,-6.9515400662544902e-08
0.83907258,-9.4241993266871129e-08,-1.7063588635468933e-07,-7.3240451374399899e-08,-1.0329271891428385e-07,-1.398174541742096e-08,1.0413315962519096e-07,-7.4405753339320461e-08
0.83912322,-9.7006950714496849e-08,-1.7802950623207048e-07,-7.7856780020573586e-08,-1.0334079648129481e-07,-1.739986127602155e-08,9.9948793438900982e-08,-7.6551904552004707e-08
0.83917385,-9.8007170809820136e-08,-1.8220056116789072e-07,-8.009090686834946e-08,-1.0028310484131191e-07,-1.8002338535291987e-08,9.8448144256352035e-08,-7.6263295707897314e-08
0.83922449,-9.6787158302728976e-08,-1.8382256435354586e-07,-8.0295266911550326e-08,-9.4607334399460634e-08,-1.6045407576818932e-08,9.9368629373614241e-08,-7.3824916160560602e-08
0.83927513,-9.2862471731093727e-08,-1.8259249556698063e-07,-7.8096765534769654e-08,-8.5985100474852193e-08,-1.1035878725473159e-08,1.0338076260813919e-07,-6.8609491720784364e-08
0.83932576,-8.6275568464142932e-08,-1.784795184342087e-07,-7.3471508094331915e-08,-7.4408576338982928e-08,-2.7057624723438547e-09,1.1087919079209936e-07,-6.0263918610138938e-08
0.83937639,-7.6852353980508044e-08,-1.7108968535365526e-07,-6.6004928387861367e-08,-5.947201858709016e-08,9.7180090681555674e-09,1.2259207063912281e-07,-4.8084255499806687e-08
0.83942703,-6.4741174809573663e-08,-1.604866013251574e-07,-5.5852022910662946e-08,-4.1402113487631629e-08,2.6204614146276176e-08,1.3850394695878248e-07,-3.208047256364955e-08
0.83947766,-5.0394519039507084e-08,-1.4705076307166182e-07,-4.354341152506688e-08,-2.0848059154945386e-08,4.6202098036267877e-08,1.5809751345646941e-07,-1.274093374763693e-08
0.8395283,-3.3813409821765287e-08,-1.3080107672104338e-07,-2.9060916237265818e-08,2.0583267036918866e-09,6.9600211734562125e-08,1.8128505502873857e-07,9.8938595577477837e-09
0.83957894,-1.5714143504916691e-08,-1.1246093920436177e-07,-1.3358032884498356e-08,2.616947640226903e-08,9.5227442611665253e-08,2.0692510112980052e-07,3.4740991897826152e-08
0.83962957,3.5119425009502272e-09,-9.2288504641298293e-08,3.1721479213606781e-09,5.0912878160289638e-08,1.2246099879517602e-07,2.3440767663067572e-07,6.1251586939626862e-08
0.8396802,2.3159836985046018e-08,-7.1026118754007694e-08,1.9951080618102458e-08,7.5268138774111808e-08,1.5019183086619724e-07,2.6261486450430447e-07,8.8364179416171848e-08
0.83973084,4.2325692706204799e-08,-4.962072174644063e-08,3.5920054722050897e-08,9.8165299609902135e-08,1.7725222209886774e-07,2.9038206453315267e-07,1.1496341302049749e-07
0.83978147,6.0094376407953298e-08,-2.9034375215412692e-08,5.0234448933375253e-08,1.1863538655625449e-07,2.0255927306670574e-07,3.1658022974874799e-07,1.3996253145940437e-07
0.83983211,7.5598242258901408e-08,-1.0192809527168279e-08,6.2107381359346006e-08,1.3586294069618667e-07,2.2518586349362311e-07,3.402196325562081e-07,1.6240517860542872e-07
0.83988274,8.8186916780663622e-08,6.2261687091654778e-09,7.1142000081731998e-08,1.4937141822026216e-07,2.4455310761031942e-07,3.6065653695038207e-07,1.8167409003839486e-07
0.83993338,9.7985533731210206e-08,2.0337851822378044e-08,7.7807026119692285e-08,1.5952251201825845e-07,2.6091330431105595e-07,3.7808167787942709e-07,1.9797999872255568e-07
0.83998401,1.0559827547834478e-07,3.2739829745386706e-08,8.2930456363438123e-08,1.674095154135839e-07,2.7502526258228466e-07,3.9319196891492728e-07,2.1203317480757611e-07
0.84003465,1.109991329328686e-07,4.3403478946739771e-08,8.663999395145251e-08,1.7316213321069455e-07,2.8702674535892227e-07,4.0606333863570014e-07,2.2391805225272357e-07
0.84008529,1.1448134998792732e-07,5.2611005685880911e-08,8.9302184572928235e-08,1.7725763230063494e-07,2.973777197473852e-07,4.1710501305578005e-07,2.340516027344791e-07
0.84013592,1.1641699113681014e-07,6.0672129559300494e-08,9.1147724170164414e-08,1.7973193274979021e-07,3.0619173237703305e-07,4.2629969833454192e-07,2.4247793255762593e-07
0.84018655,1.1680170472304118e-07,6.7547341512148289e-08,9.2088124945636698e-08,1.8086591484767336e-07,3.1351117435558224e-07,4.336903179827425e-07,2.4923773550551801e-07
0.84023719,1.1544805960895084e-07,7.3030367055247652e-08,9.1868474445270051e-08,1.8066907200752762e-07,3.194125114985812e-07,4.3938320333038312e-07,2.5439416201939785e-07
0.84028782,1.1228064361810133e-07,7.7015335820620372e-08,9.0265731136353431e-08,1.7904897468128148e-07,3.2388916529442252e-07,4.4339753840382542e-07,2.5793663120397522e-07
0.84033846,1.0706427639763583e-07,7.9181874741900575e-08,8.667905769178364e-08,1.752568094788049e-07,3.260946227958015e-07,4.4480099708943554e-07,2.5900178300421032e-07
0.8403891,9.8277288619732608e-08,7.7506759238680219e-08,7.7944971436585717e-08,1.6471561228663772e-07,3.2020261797584632e-07,4.3687937287668119e-07,2.5145492015239981e-07
0.84043973,8.8724970147271639e-08,7.5649444359128537e-08,6.9263648505550156e-08,1.5469475878617532e-07,3.1574404137281598e-07,4.3076787008185577e-07,2.4539942680679734e-07
0.84049036,7.240333701190949e-08,6.7431593702435209e-08,5.3993255399246939e-08,1.3774847152512754e-07,3.0473463395770392e-07,4.1814599311853638e-07,2.3275822420411754e-07
0.840541,6.0161340782447646e-08,6.3694843666205695e-08,4.2924167155381767e-08,1.2429431068325047e-07,2.9748389968254317e-07,4.0932677770294987e-07,2.2389494430104116e-07
0.84059164,4.8968986096639381e-08,6.1435819536241207e-08,3.3216912297279577e-08,1.1130318810522289e-07,2.9098974755999177e-07,4.0144117629569974e-07,2.1590868275801928e-07
0.84064227,3.5582410327955579e-08,5.9187213377416769e-08,2.8365111497450719e-08,1.0854319519104557e-07,3.013085961309212e-07,4.1506886404196999e-07,2.2638456154887877e-07
0.8406929,1.4358181404047623e-08,4.6769353119871491e-08,8.8301703121955572e-09,8.3431005614427197e-08,2.8302351990331607e-07,3.9599632966500596e-07,2.070428382190643e-07
0.84074354,-1.6508535127372182e-08,2.1323378213942748e-08,-3.0056646081646408e-08,2.8528334113072476e-08,2.2587320069256464e-07,3.3218649753837145e-07,1.4712709483792487e-07
0.84079417,-3.5387243335641741e-08,1.051074125022653e-08,-4.8297761931221451e-08,2.9785885617082619e-10,2.0239216986473221e-07,3.0755969090365395e-07,1.2297789770421361e-07
0.84084481,-4.7586950901528346e-08,6.5604506907913922e-09,-5.7837766205176377e-08,-1.9164221902593352e-08,1.8852978166420751e-07,2.9392436314442825e-07,1.0920997970117656e-07
0.84089545,-5.5537696576293199e-08,6.1110848080923425e-09,-6.3913797261690251e-08,-3.7415144918041685e-08,1.7412119785726013e-07,2.7941339893284218e-07,9.5140470018764587e-08
0.84094608,-5.6685832043618499e-08,1.2462040145206192e-08,-6.0756374097627785e-08,-4.5499355939307439e-08,1.7088724152611409e-07,2.7778712223654919e-07,9.3179517989407208e-08
0.84099671,-5.4241856576322459e-08,2.2448460789838323e-08,-5.24733086382224e-08,-4.855865727450993e-08,1.722969774307496e-07,2.8162971757157386e-07,9.6536118738291244e-08
0.84104735,-5.0342952936161302e-08,3.31226509655726e-08,-4.2239030561633945e-08,-4.9965781030933946e-08,1.7449126837387025e-07,2.8677685863344619e-07,1.0126511300299934e-07
