Physical Time (s),etp_top Monitor (kg-m/s^3): top_cv1,etp_top Monitor (kg-m/s^3): top_cv2,etp_top Monitor (kg-m/s^3): top_cv3,etp_top Monitor (kg-m/s^3): top_cv4,etp_top Monitor (kg-m/s^3): top_cv5,etp_top Monitor (kg-m/s^3): top_cv6,etp_top Monitor (kg-m/s^3): top_cv7
0.00374699,0.0012088659111690126,0.0012825188147751879,0.0015617478058678168,0.0018207415555517659,0.0020123837319438289,0.0022402720676240866,0.0020719010734321663
0.00379762,0.0012457695991401208,0.0012895697967657287,0.0014838161550886249,0.0017203802791982618,0.0019084417641278269,0.0021475847035118496,0.0019685354083698917
0.00384826,0.0013226408596833999,0.0013425564350381058,0.001450901196084448,0.0016547084369723545,0.0018374856427141727,0.0020809200030338006,0.0019134431557515891
0.00389889,0.0014333148152096316,0.0014364380338995988,0.0014663971406008633,0.001627935946685497,0.0018023550086088186,0.0020439584715659237,0.0019139820270823286
0.00394953,0.0015674638091068118,0.0015608604179047408,0.0015263590058052078,0.0016384539713218847,0.0018003630030873807,0.0020356039056210196,0.0019663429909788492
0.00400016,0.0017121122292846687,0.0017018014869558684,0.0016206479705390792,0.0016794845650507408,0.0018241306569230487,0.0020501743556170307,0.0020592198406927825
0.0040508,0.001852665531799473,0.0018428062150246741,0.0017340178158911756,0.0017396359925404199,0.0018622394478339823,0.0020775512750047464,0.0021736876765796774
0.00410143,0.0019743817205993431,0.0019667065675964849,0.0018479761146237732,0.0018042468788564033,0.0019005947439404904,0.0021043362620666657,0.0022858324000834549
0.00415207,0.0020640566384106198,0.002057625060859236,0.0019430577388981499,0.0018571685227671234,0.0019241415539122278,0.0021155891468638251,0.0023703853472726993
0.00420271,0.0021119458441170936,0.0021033166078065157,0.0020016452564081658,0.0018831406825924053,0.0019191070067082429,0.0020972504821859419,0.002404653918384082
0.00425334,0.0021134693363018646,0.0020972880716993666,0.002010750452803732,0.0018702266839104342,0.0018752273366062966,0.0020385500915147919,0.0023721393207678742
0.00430397,0.002070073541030744,0.0020400177852889002,0.001964330789476242,0.0018119901105039782,0.00178768112310778,0.0019341120921259321,0.002265459383480765
0.00435461,0.0019889295683278088,0.0019387640546194636,0.0018641365000509683,0.0017084126342135114,0.0016577952828487781,0.0017849235861230042,0.0020872860678815713
0.00440524,0.001881732713846549,0.0018061912158006661,0.0017190663346094775,0.0015655721849735919,0.0014925531693932717,0.0015977836196950453,0.001849830299704513
0.00445588,0.0017628675438972057,0.0016582171892695744,0.0015433789523570055,0.0013942768793240958,0.0013031535823514869,0.0013838650291787406,0.0015720829800443469
0.00450651,0.0016474220480092547,0.0015116748312161195,0.0013542815994277003,0.0012081222094856969,0.001103050423031062,0.0011566815555761017,0.0012765043705282718
0.00455715,0.0015492237648724874,0.0013820542283416333,0.0011695491532201445,0.001021559605083142,0.00090604625291711149,0.00093015167499806931,0.00098594792200143574
0.00460778,0.001479187082931479,0.0012816672953447304,0.0010047031082093126,0.00084752922585412259,0.00072400313374795225,0.00071623748227110022,0.00071973616741089885
0.00465842,0.0014439181022168695,0.0012181757930537175,0.00087136832903705137,0.00069602808087214905,0.00056550720429142907,0.0005235107976219555,0.00049125143998589944
0.00470906,0.0014454318258766345,0.0011942966345093876,0.00077620406753226121,0.00057317714297914308,0.00043509670315582572,0.0003563883768751471,0.00030597663126166866
0.00475969,0.0014802904234773157,0.0012069907023298573,0.00071964498615595363,0.00047989153124243733,0.00033209142300974102,0.00021398906444065961,0.00016005174681985246
0.00481032,0.0015400441846782282,0.0012479661288408198,0.00069611863038232513,0.00041187047130137575,0.00025075254608838895,9.0287135333888232e-05,4.1226092092384284e-05
0.00486096,0.0016118122999461031,0.0013043048184964922,0.00069452943898997224,0.00035981594768579148,0.00018063703948957446,-2.5360006371159989e-05,-6.9486101017484639e-05
0.00491159,0.0016794805786868833,0.0013596672243397592,0.00069938240473981037,0.00031028840098965092,0.00010756717188089595,-0.00014715737927094915,-0.00019521085676277457
0.00496223,0.0017257524289057942,0.0013963270066616944,0.00069273470151068198,0.0002473516654039259,1.5344271963687987e-05,-0.00029095219702499086,-0.0003585550103322936
0.00501287,0.0017348631651823599,0.0013978965793498472,0.00065692322043839238,0.00015499457264116413,-0.0001118429521293417,-0.00047189489604160207,-0.0005784150509020085
