Physical Time (s),enth_flux_pressure_right Monitor (kg-m/s^3): right_cv1,enth_flux_pressure_right Monitor (kg-m/s^3): right_cv2,enth_flux_pressure_right Monitor (kg-m/s^3): right_cv3,enth_flux_pressure_right Monitor (kg-m/s^3): right_cv4,enth_flux_pressure_right Monitor (kg-m/s^3): right_cv5,enth_flux_pressure_right Monitor (kg-m/s^3): right_cv6,enth_flux_pressure_right Monitor (kg-m/s^3): right_cv7
0.36528089,3.4415632002837571,5.3108989334575387,2.8773870494382985,3.5397836485305354,3.9268650712732156,2.0656813446266287,1.4179937926568769
0.36533152,3.4887530674109586,5.1589766347688997,2.7396379026923867,3.6677923922208886,3.8799720701516831,2.0594528979934696,1.3394014512445414
0.36538216,3.5585611915000204,4.9747042597965221,2.6174964097842093,3.7973053394558223,3.8345817140348686,2.0564370511037753,1.2564652920494801
0.36543279,3.6559642250963851,4.7657853257994169,2.5106556192880598,3.9279046842844103,3.7913227816567279,2.0560314918146698,1.1713582041368107
0.36548343,3.7842972790381708,4.5394636276114069,2.41891346235152,4.0595620973562987,3.751187543799094,2.057774427501164,1.0862495270742125
0.36553407,3.9456129930043922,4.3040318662903188,2.3412334281991503,4.1906175664516834,3.7144056341872638,2.0611603784506611,1.0033503042886465
0.3655847,4.1395415143347627,4.0673391324020738,2.2766968378052823,4.3193614589275455,3.6819999612127239,2.0656371235826354,0.92473467980007318
0.36563534,4.3611194128116981,3.8358564206850305,2.2240326158305765,4.4443978668892035,3.6532932737493669,2.0709871160481663,0.85227367991634861
0.36568597,4.5966941734297473,3.6168502657079808,2.1810848743233957,4.5650345417690144,3.6294938013980307,2.0768702886742534,0.78756898875574877
0.3657366,4.8285903007435023,3.4150725752188298,2.1466525404894266,4.6791747509447372,3.6093992459223356,2.0830855858978095,0.7318459227690961
0.36578724,5.03815256425999,3.2350953223125432,2.1199762293618565,4.7856783623182064,3.5933099402614195,2.0896474430889316,0.68594446289329847
0.36583787,5.2130175280951869,3.0794930618332272,2.1001442690774281,4.8830914022101837,3.5812293107105257,2.0964830708251387,0.65037145115708594
0.36588851,5.3445382080804729,2.9496808602101749,2.0870315144129541,4.9696404688984401,3.5714680867409081,2.1036084605211807,0.62526775104897236
0.36593914,5.4243685447136833,2.8457074513163438,2.0807877619812576,5.0443116663668413,3.5641906577123308,2.1111855993546467,0.61047249987092522
0.36598978,5.453739786403168,2.7650099678212401,2.0823361550171566,5.1050648691441882,3.5602046823711566,2.119258687668665,0.60549738610568093
0.36604042,5.4349857252915195,2.7049089372557678,2.092700166335574,5.1504156324155943,3.5567998518741297,2.1278443181845703,0.60966008766329094
0.36609105,5.3702424043779464,2.6624430992351158,2.1134857660389113,5.1798480604588022,3.5545701541182915,2.1374344593809771,0.62201269932679504
0.36614168,5.2662978052318659,2.6337986975744792,2.1461884413953616,5.192053930527508,3.5526618702238104,2.1480105555058771,0.64146281242326175
0.36619232,5.1318291919276682,2.6162168329474036,2.1917703297393172,5.1866452953458166,3.5485741111859719,2.1594887356997567,0.66682149523095002
0.36624295,4.972122008718773,2.6071168079571816,2.250684276250134,5.1634515807888484,3.5446114463690805,2.1717644186150475,0.69688423679281675
0.36629359,4.7964711530558297,2.6048841360660164,2.3225632956034676,5.122342131953042,3.5401302460167932,2.1844309506151367,0.73047482216273474
0.36634422,4.6130115376657388,2.6081626110587428,2.4061946779126191,5.0650252164772063,3.5351419983686792,2.1975446578488986,0.76644967767101102
0.36639486,4.4295341415903087,2.6164396541673605,2.4993918393971177,4.9928747519940568,3.5298228644705807,2.2109381850612437,0.80375429748114746
0.3664455,4.2514564569880502,2.6298153392162504,2.5994682704715744,4.9075976499561325,3.5240380691717634,2.2243735270244653,0.84153833687274515
0.36649613,4.0849859416167744,2.6489063669682351,2.702856824083447,4.8113418636368781,3.5179372971864167,2.2377576212492807,0.87911082596189649
0.36654676,3.9318988313160985,2.6736516204512384,2.8054035966834512,4.7063430304857903,3.5123060295330331,2.2506536484333677,0.91594244472801334
0.3665974,3.7950202497979313,2.7056018436892386,2.9033262225022973,4.59442649942301,3.5073926875570418,2.2627337599702457,0.95158020043467917
0.36664803,3.676611117297055,2.746012481061034,2.993045347451341,4.4781596814140832,3.5049841361692726,2.2740201132730959,0.98574662809761382
0.36669867,3.5772837897793108,2.7958037701937952,3.0712388963962476,4.3594589049996912,3.5059492566702888,2.2840515323545292,1.0183015506800936
0.3667493,3.496148294256189,2.8569113221930782,3.1349588220910936,4.2400008371963533,3.5115658563011047,2.2928093992772123,1.0492128981593545
0.36679994,3.4329337581640349,2.9303087762557589,3.1812295906798611,4.1204095750005045,3.5235501609547635,2.3000249074136363,1.0785140423695616
0.36685058,3.3879855787521991,3.0169187034739116,3.2085646349888188,4.0010696311533689,3.5431705977700956,2.3051038909874486,1.1062205881221008
0.36690121,3.3616122289700168,3.1184660250773151,3.2158502329586898,3.8825078098784571,3.5718231322220304,2.3079925294727928,1.132301490467261
0.36695184,3.3531866675898265,3.2376175066680291,3.2037331698681206,3.764543802140909,3.6103692652277473,2.3085105044610503,1.1566806008070141
0.36700248,3.361047638180517,3.3761527077189695,3.1722295049299989,3.6461730111115109,3.6593170700170372,2.306411612710968,1.1791880612282468
0.36705311,3.3828943975112336,3.5363734893196748,3.1226174092429879,3.5271714078041887,3.7188431350615572,2.3017882646132843,1.1995793233985541
0.36710375,3.4158556419936255,3.7218672556756158,3.0564387658262753,3.4068467463688537,3.78789161388924,2.2946782627476199,1.2175673937150946
0.36715438,3.4562776279870899,3.9366483144266318,2.9759277838861302,3.2848218265603792,3.8657563505767869,2.2855110143020338,1.2327744487229118
0.36720502,3.5004123211282119,4.1852936246693115,2.8832494416750891,3.1610857502377612,3.951197478824878,2.274651225220695,1.2448092245911593
0.36725566,3.5458288127896909,4.4727763199069805,2.7807066067675636,3.0356210740868383,4.0417105002397076,2.2627346595465774,1.2531884308378385
0.36730629,3.5910794685252401,4.8003925940276426,2.6705720218181237,2.9086262796260187,4.135247673001718,2.2504598342015267,1.2573514461148809
0.36735693,3.6350085955988596,5.165574179134107,2.5553922638639559,2.780349158897867,4.2294107908725049,2.2386025819606918,1.2569608554388196
0.36740756,3.678850112117773,5.55919766911782,2.4378444501258487,2.651425997803659,4.3225302886630583,2.2278020917806547,1.2517414016155402
0.36745819,3.7230438485521988,5.9696064901535619,2.3211568103329761,2.5230326336362383,4.4133469177674156,2.2187338534785255,1.2415170202932955
0.36750883,3.7694924124630567,6.3824358243732089,2.2088301781187982,2.3958038070673,4.500215120920096,2.2116417303979636,1.2262093064858925
0.36755946,3.8187247499233861,6.7828562583002805,2.1035717029746142,2.2711634956456774,4.582046125881643,2.2068243930356832,1.205896703429453
0.3676101,3.8726270326360299,7.1585973867504622,2.0085373186903261,2.1503655100751855,4.6576408339740007,2.2042578157139996,1.1806945664749764
0.36766074,3.9314980869055041,7.4977269802292534,1.9267336988044423,2.0339824078624931,4.7269398782236181,2.2032381483832459,1.1508206720867431
0.36771137,3.9963108245373617,7.7905318571551403,1.8606186222878622,1.9237728785901034,4.790221638873013,2.2030817909228579,1.116673205228508
0.36776201,4.06807900810532,8.0302885050368058,1.8120921023632426,1.8204417362262542,4.8476404785641947,2.2029749570447734,1.0787524224395966
0.36781264,4.1476171906316956,8.2097950091728134,1.7818682457257307,1.7248562249140293,4.8994242661449139,2.2017620333196586,1.0376317094132628
0.36786327,4.2366303336698588,8.3252808211334415,1.7703900344682482,1.6389625370929446,4.9462585702203858,2.1984973832186112,0.99403629784662073
0.36791391,4.3374200683325155,8.37304639090374,1.7769187307354448,1.5642228372720191,4.9890045701015797,2.1922397165507523,0.94855303185839002
0.36796454,4.4524485884039997,8.3497674800547692,1.800958420002521,1.5016742487407577,5.0279519663663201,2.1821978513266234,0.90210156918817663
