Physical Time (s),phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv1,phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv2,phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv3,phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv4,phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv5,phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv6,phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv7
0.00658255,6.7807210424974432e-07,-2.5259490992799805e-08,-9.1701673316901653e-07,-1.526544772105781e-06,-1.646612709779908e-06,-1.6816630735649042e-06,-1.6833173055871057e-06
0.00663318,6.7788567019819036e-07,-3.9892821169516318e-08,-9.2819095868991086e-07,-1.5420320635673416e-06,-1.6613221848960674e-06,-1.6965772936258838e-06,-1.6986946740315768e-06
0.00668382,6.8257529827273032e-07,-5.3835753337548569e-08,-9.4053830398084389e-07,-1.5617286474571374e-06,-1.6809378425436962e-06,-1.7168945739120988e-06,-1.7197285547588507e-06
0.00673445,6.9015221848072854e-07,-6.8542418887098545e-08,-9.5415996838864577e-07,-1.5851568783672029e-06,-1.7047624136437282e-06,-1.7416944369342205e-06,-1.7455097358940754e-06
0.00678509,6.8376754009477643e-07,-9.6470496015102772e-08,-9.7286031416316149e-07,-1.6104110198868144e-06,-1.7284456350393153e-06,-1.7644537487540255e-06,-1.7683569761015881e-06
0.00683572,6.9758103016213143e-07,-1.1120712973463296e-07,-9.8899921097102022e-07,-1.6409342099048463e-06,-1.7611260399463229e-06,-1.7988594314671007e-06,-1.8042888247586037e-06
0.00688636,7.0402724484837909e-07,-1.326415227671288e-07,-1.008062137708047e-06,-1.6727610457476823e-06,-1.7944442831360876e-06,-1.8329798270602944e-06,-1.8393669731062443e-06
0.00693699,7.1059739151896076e-07,-1.5431433500930546e-07,-1.0284134554072068e-06,-1.706712542711692e-06,-1.8307291911985477e-06,-1.8702692611962858e-06,-1.8775797439208598e-06
0.00698763,7.1882679363944645e-07,-1.7424981733054956e-07,-1.0496199141006912e-06,-1.742813821148366e-06,-1.8704789935944753e-06,-1.9115534849587831e-06,-1.9199065462298516e-06
0.00703827,7.2560013903334405e-07,-1.9422348882483788e-07,-1.0726780062127147e-06,-1.7811136391152191e-06,-1.913452095909505e-06,-1.9562731110143722e-06,-1.9655069591636591e-06
0.0070889,7.2904350161330719e-07,-2.1535417960911473e-07,-1.0986531269141842e-06,-1.8222493743971507e-06,-1.9601747900005537e-06,-2.0048123908613267e-06,-2.0146154477798636e-06
0.00713953,7.2653362866499303e-07,-2.3953148356046863e-07,-1.1286936758032885e-06,-1.8666019873217465e-06,-2.0106618186340739e-06,-2.0568773871156403e-06,-2.0666538444524963e-06
0.00719017,7.2206673583427236e-07,-2.6381477519671381e-07,-1.1624005828734848e-06,-1.9151894703085394e-06,-2.066579211649102e-06,-2.1146250699525252e-06,-2.1242391476884507e-06
0.0072408,7.1437784824286975e-07,-2.8948572028264613e-07,-1.2006667096605786e-06,-1.9685554858873084e-06,-2.1281382869596479e-06,-2.1780321443181789e-06,-2.187228669602205e-06
0.00729144,7.0354994181818239e-07,-3.1686092456688052e-07,-1.2437158809261387e-06,-2.0268747416938803e-06,-2.1952462378571923e-06,-2.2468589471076743e-06,-2.2553530426350453e-06
0.00734207,6.9006398812201487e-07,-3.4601645449088145e-07,-1.291504610161067e-06,-2.0901372106173398e-06,-2.2676302631564973e-06,-2.3207183573570986e-06,-2.3282699088487519e-06
0.00739271,6.7652119440278536e-07,-3.7540607120450842e-07,-1.3433136622286872e-06,-2.1583695063163809e-06,-2.3454165293228362e-06,-2.3999313008553103e-06,-2.4065536113926035e-06
0.00744334,6.6178985826620468e-07,-4.0661442970087189e-07,-1.4002761699808671e-06,-2.2327132857670659e-06,-2.4294862851465993e-06,-2.485296923171612e-06,-2.4910406289400545e-06
0.00749398,6.4843454849074619e-07,-4.373377334505219e-07,-1.4594325161791514e-06,-2.3101522946431596e-06,-2.5165734751350355e-06,-2.5734915431286583e-06,-2.5784323662976817e-06
0.00754462,6.365438321306789e-07,-4.6750861287025867e-07,-1.5198780724616587e-06,-2.3896446139005043e-06,-2.6054119911468205e-06,-2.6632213481890926e-06,-2.6674411211109804e-06
0.00759525,6.2630712464973891e-07,-4.9672357235834333e-07,-1.5803817100104639e-06,-2.4698156588061898e-06,-2.6944805739918471e-06,-2.7529997432667021e-06,-2.7565818666400004e-06
0.00764588,6.1778545760392498e-07,-5.2457001851950056e-07,-1.6395129094754767e-06,-2.5490149777720283e-06,-2.7820275705896447e-06,-2.8411370742010562e-06,-2.8441484733183124e-06
0.00769652,6.1090823262900259e-07,-5.5073665920943998e-07,-1.6959032372506878e-06,-2.6256598651571222e-06,-2.8664402121330117e-06,-2.9261357377558547e-06,-2.9286247621585252e-06
0.00774715,6.0498494578463187e-07,-5.7555558939401155e-07,-1.7488142021347265e-06,-2.6988214619848987e-06,-2.9468509341238902e-06,-3.0072406723779952e-06,-3.0092322104924883e-06
0.00779779,5.9899787407883359e-07,-5.9963479301219711e-07,-1.7975152710430265e-06,-2.767380812097736e-06,-3.0220995795903232e-06,-3.0833720040941118e-06,-3.0848724039674707e-06
0.00784842,5.9348997013599289e-07,-6.2222300637446212e-07,-1.8402352297427039e-06,-2.8294042764388429e-06,-3.0904003477815909e-06,-3.1527951398401876e-06,-3.1538212251220333e-06
0.00789906,5.8580458091687829e-07,-6.4529049853379416e-07,-1.8767860013111617e-06,-2.883673376961102e-06,-3.150159420675262e-06,-3.2136754944167056e-06,-3.2142891058455935e-06
0.00794969,5.793579240389153e-07,-6.6628366573509078e-07,-1.9061148373489579e-06,-2.9304926515080773e-06,-3.2025294753639765e-06,-3.2677232430879235e-06,-3.268014905881675e-06
0.00800033,5.7363948512258672e-07,-6.8550868555713264e-07,-1.9279396709742165e-06,-2.9693372115198733e-06,-3.2469462837046404e-06,-3.3143163512251336e-06,-3.314402385713079e-06
0.00805097,5.6881278998662914e-07,-7.0267363430562646e-07,-1.9419237253299629e-06,-3.0000524545648545e-06,-3.2833090899105789e-06,-3.3533537173269103e-06,-3.3533760630048239e-06
0.0081016,5.651406805351826e-07,-7.1730191899000001e-07,-1.9478749721285697e-06,-3.0227796361514549e-06,-3.3118016629628381e-06,-3.3850171842067229e-06,-3.3851338577298429e-06
0.00815223,5.6281038431226326e-07,-7.288645071554131e-07,-1.9458049518046135e-06,-3.037762489998541e-06,-3.332691182373153e-06,-3.4095391104042845e-06,-3.4099113596777326e-06
0.00820287,5.6209051812070992e-07,-7.3654538811233876e-07,-1.9373540378970345e-06,-3.0454987271384179e-06,-3.3465465528250028e-06,-3.4274405133690356e-06,-3.4282269323173734e-06
0.0082535,5.6297308738398983e-07,-7.3964490654463618e-07,-1.9228187522667145e-06,-3.046359323877857e-06,-3.3537133084413704e-06,-3.438960617542776e-06,-3.4403098996846994e-06
0.00830414,5.652747031087325e-07,-7.3792062769176443e-07,-1.9028184426618607e-06,-3.0405892067442016e-06,-3.3543887582496635e-06,-3.4441542207106386e-06,-3.4461999598900195e-06
0.00835478,5.6860036402522876e-07,-7.3123079662389344e-07,-1.8776660500539606e-06,-3.028746851923554e-06,-3.3489434929368176e-06,-3.4432280780106302e-06,-3.4460845900090367e-06
0.00840541,5.7346880268639273e-07,-7.1888486654925964e-07,-1.847476186947896e-06,-3.0108643656757104e-06,-3.336822965438031e-06,-3.435456673639688e-06,-3.4392181039530262e-06
0.00845605,5.7905716112191496e-07,-7.0174690331367831e-07,-1.8148554252277051e-06,-2.9876660983929676e-06,-3.3187952028159566e-06,-3.4214572634411541e-06,-3.4261980545856736e-06
0.00850668,5.8459027750046293e-07,-6.8087796411233247e-07,-1.7812376504906353e-06,-2.9597271844905216e-06,-3.2952672454559359e-06,-3.4014427599245661e-06,-3.4072148416393169e-06
0.00855731,5.900165332803947e-07,-6.570101254903423e-07,-1.7475143226699233e-06,-2.9276324514459508e-06,-3.2667224504395088e-06,-3.3758167507811833e-06,-3.3826506735366576e-06
0.00860795,5.9568549806891564e-07,-6.3069506725776827e-07,-1.7141802870680225e-06,-2.8918204198197535e-06,-3.233428423883076e-06,-3.3448275911813743e-06,-3.3527395706907866e-06
0.00865858,6.0101058743914425e-07,-6.0351598491522491e-07,-1.6826411009409706e-06,-2.8535093201779208e-06,-3.1969127174457216e-06,-3.309895168295344e-06,-3.3188896517820731e-06
0.00870922,6.0637057274225519e-07,-5.7607869203686327e-07,-1.6533029488614162e-06,-2.813750117380313e-06,-3.1578053661697762e-06,-3.2717225020992037e-06,-3.2817940470823945e-06
0.00875986,6.1173729363927935e-07,-5.4930196644694478e-07,-1.6269141220024228e-06,-2.7738151703025832e-06,-3.1173104588130379e-06,-3.231602773119562e-06,-3.2427363827625723e-06
0.00881049,6.1726442270893863e-07,-5.2376684417769255e-07,-1.6039448409626811e-06,-2.7347830195642865e-06,-3.0765442461466217e-06,-3.190759068107963e-06,-3.2029401645551143e-06
0.00886112,6.2313273091398248e-07,-4.998527709167668e-07,-1.58486588106734e-06,-2.6979505170403872e-06,-3.0369384998869584e-06,-3.1507826303319516e-06,-3.1640148497931736e-06
0.00891176,6.2906293851862997e-07,-4.780766657303643e-07,-1.5701341136025587e-06,-2.6644659636831892e-06,-2.9996850488158861e-06,-3.1128939548387919e-06,-3.1271566080084348e-06
0.00896239,6.351747740741545e-07,-4.5823939509563297e-07,-1.5599121721904359e-06,-2.6351201200247547e-06,-2.9656799724079972e-06,-3.0780285737734785e-06,-3.0932867804358844e-06
0.00901303,6.4147040624497805e-07,-4.4020459747970915e-07,-1.5543502264496751e-06,-2.6106480520248836e-06,-2.9357781325962318e-06,-3.0470732158112309e-06,-3.0632691662493323e-06
0.00906367,6.478752840188883e-07,-4.2367871823097313e-07,-1.5534848037693097e-06,-2.5916170895752475e-06,-2.9106762176202402e-06,-3.0207630064124616e-06,-3.0378196357320882e-06
0.0091143,6.5423858006864567e-07,-4.083195047308125e-07,-1.5572224879794196e-06,-2.5782905743334153e-06,-2.8908758867897529e-06,-2.99959873976092e-06,-3.0174192967801705e-06
0.00916493,6.6034443359217554e-07,-3.9363288715443444e-07,-1.5655748656650622e-06,-2.5707665181638195e-06,-2.8765807192636328e-06,-2.9837203404380376e-06,-3.0021835818085525e-06
0.00921557,6.6581495250390082e-07,-3.7939061102218597e-07,-1.5766606233048676e-06,-2.5691410927424448e-06,-2.8680253980678574e-06,-2.9732809302733232e-06,-2.9922398547824787e-06
0.0092662,6.7023514402941985e-07,-3.6546518273216898e-07,-1.5909570037761042e-06,-2.5732650450121419e-06,-2.8652257619867348e-06,-2.9682191790733442e-06,-2.9874571645770596e-06
0.00931684,6.7329613548676827e-07,-3.5170187218017616e-07,-1.6081874112147575e-06,-2.5826531661150478e-06,-2.8678347548757359e-06,-2.9680546429380687e-06,-2.9872899985193893e-06
0.00936748,6.7587941552177403e-07,-3.3714977042074915e-07,-1.6287191881371962e-06,-2.5969426605334607e-06,-2.8758773723069693e-06,-2.9731027540347411e-06,-2.9922882811935003e-06
0.00941811,6.7670398996490635e-07,-3.2267582514267992e-07,-1.6515122447479982e-06,-2.6157793792070863e-06,-2.88896851404531e-06,-2.9826827804685744e-06,-3.0014982325638227e-06
0.00946875,6.7579651821865142e-07,-3.0818210270390296e-07,-1.6762517655315752e-06,-2.6386255481793897e-06,-2.9070193551426203e-06,-2.9967817124705509e-06,-3.0149503773938363e-06
0.00951938,6.7281799322556666e-07,-2.9401177572064791e-07,-1.7030609569311745e-06,-2.6656095513863109e-06,-2.930200805599356e-06,-3.0156852227322208e-06,-3.0329415023783918e-06
0.00957001,6.680481247523502e-07,-2.7999065119211029e-07,-1.7315314158260352e-06,-2.6962684606331913e-06,-2.9582053017117986e-06,-3.0391997704815961e-06,-3.0552857583252429e-06
0.00962065,6.6144250075263223e-07,-2.6638331652365985e-07,-1.7616618820240799e-06,-2.7305807170276611e-06,-2.9912028638139971e-06,-3.067648287934022e-06,-3.0823363168553429e-06
0.00967128,6.5473784501029973e-07,-2.5183072514474706e-07,-1.7917618937486391e-06,-2.7669258190704904e-06,-3.0277117296628909e-06,-3.0996934508737635e-06,-3.1128022486087916e-06
0.00972192,6.452957752859181e-07,-2.3929087472655555e-07,-1.8243163508333333e-06,-2.8077682207332425e-06,-3.0704209323050691e-06,-3.1381536336533594e-06,-3.1495358822754602e-06
0.00977256,6.3416844546616119e-07,-2.2817266249774137e-07,-1.8581202160593583e-06,-2.8519958395637053e-06,-3.1183264662637766e-06,-3.1821796742142591e-06,-3.1917922604628425e-06
0.00982319,6.2199873147600021e-07,-2.1837016908928542e-07,-1.8923603285376816e-06,-2.8988556807208408e-06,-3.1707554148412719e-06,-3.2312735893975453e-06,-3.2390954632728507e-06
0.00987382,6.091644627732717e-07,-2.1006889223052291e-07,-1.9264495954145404e-06,-2.9477711766437548e-06,-3.2272281407021753e-06,-3.2850429545393335e-06,-3.2911119503940589e-06
0.00992446,5.9618051989319176e-07,-2.0329512787669554e-07,-1.9596065144480241e-06,-2.997841878066742e-06,-3.2868430359278009e-06,-3.3426732926333264e-06,-3.3470600544210671e-06
0.00997509,5.8349525382877011e-07,-1.9810035494899578e-07,-1.9911320852412279e-06,-3.0481710750550572e-06,-3.3486570743948158e-06,-3.4032973549666959e-06,-3.4061107848338269e-06
0.01002573,5.7140509204182849e-07,-1.9451787119263533e-07,-2.0204473292916807e-06,-3.0977824443174892e-06,-3.4115464892226086e-06,-3.4658773275226978e-06,-3.467244731827094e-06
0.01007637,5.6006781506076495e-07,-1.9260252426095287e-07,-2.0471093560171887e-06,-3.1456732408785381e-06,-3.474340385585862e-06,-3.5292003500608282e-06,-3.5292656100472469e-06
0.010127,5.4964407169254725e-07,-1.9226000041599662e-07,-2.0707154985938752e-06,-3.1907923887575036e-06,-3.5356662704903547e-06,-3.5919889524718628e-06,-3.5909132359338556e-06
0.01017763,5.3984713547046824e-07,-1.9367489967063574e-07,-2.0914081487458141e-06,-3.2325420477244102e-06,-3.5945568828532014e-06,-3.6532935876102914e-06,-3.6512382544598084e-06
0.01022827,5.3075296085427688e-07,-1.965150213392636e-07,-2.109177023335831e-06,-3.27017912056913e-06,-3.6498799046676415e-06,-3.7119839168761559e-06,-3.7091292938655813e-06
0.0102789,5.2233149025024905e-07,-2.0034071786652562e-07,-2.124125207785198e-06,-3.3029846970698669e-06,-3.7004446952751263e-06,-3.7668338431743788e-06,-3.7633453049102754e-06
0.01032954,5.1455512688474145e-07,-2.046026818456705e-07,-2.1364753911560794e-06,-3.3304576659805327e-06,-3.7453027484000619e-06,-3.8168420071875797e-06,-3.8128790056292476e-06
0.01038018,5.0711449714541031e-07,-2.08963995457519e-07,-2.1472051085490339e-06,-3.3527592982115455e-06,-3.784163516840562e-06,-3.8616221299230928e-06,-3.8573409631158749e-06
0.01043081,5.0014140346591083e-07,-2.1252650342415448e-07,-2.15637911516676e-06,-3.3695037919649996e-06,-3.8161644575920042e-06,-3.9001751452982228e-06,-3.8957015466260379e-06
0.01048144,4.934131300239202e-07,-2.1463767768313103e-07,-2.1646411629024946e-06,-3.3812440654851974e-06,-3.84148900250828e-06,-3.9325420130505931e-06,-3.9280048214872853e-06
0.01053208,4.8701401353271709e-07,-2.1461398147320822e-07,-2.1724847037626626e-06,-3.3884631399800955e-06,-3.8604603294379746e-06,-3.9589083374872883e-06,-3.954453333490156e-06
0.01058271,4.8101045143220612e-07,-2.1208644574962623e-07,-2.1805639904787159e-06,-3.3922585408195099e-06,-3.873662156199817e-06,-3.9796927775788036e-06,-3.9754663133889351e-06
0.01063335,4.7544778814445057e-07,-2.0698438109251921e-07,-2.1894668304710479e-06,-3.3934040427023898e-06,-3.8819293889250967e-06,-3.9955572379581511e-06,-3.9917040459730397e-06
0.01068399,4.7036950249914676e-07,-1.9948989749630047e-07,-2.1997461139141461e-06,-3.392929033196033e-06,-3.8862957994242967e-06,-4.0073688111623224e-06,-4.0040327916061454e-06
0.01073462,4.659456008403212e-07,-1.8995158730928335e-07,-2.2118310235873273e-06,-3.3917038815947553e-06,-3.8880545368861865e-06,-4.0162945290257523e-06,-4.0136239986196648e-06
0.01078526,4.6214981766502904e-07,-1.7911755795119249e-07,-2.2260054055382149e-06,-3.3909126162750477e-06,-3.888362533702797e-06,-4.0233493723951384e-06,-4.0214842559673638e-06
0.01083589,4.5983949501710232e-07,-1.6731137029434498e-07,-2.2423592252502319e-06,-3.3918459401497978e-06,-3.889063428069126e-06,-4.0304486920133734e-06,-4.0295341747245899e-06
0.01088652,4.5708091250328674e-07,-1.5699798547380142e-07,-2.261048906924308e-06,-3.3945623091712752e-06,-3.8900436500859651e-06,-4.0369505721035366e-06,-4.0370855318407928e-06
0.01093716,4.5473836608175536e-07,-1.483660135026674e-07,-2.2811104273438961e-06,-3.3989523563134398e-06,-3.8916114906938311e-06,-4.0431515194135457e-06,-4.0444384379640118e-06
0.01098779,4.5292618494127425e-07,-1.421342133750186e-07,-2.301930802478586e-06,-3.4052353509451475e-06,-3.8943872115193665e-06,-4.0496488860976771e-06,-4.0521803880012201e-06
0.01103843,4.5170377848452142e-07,-1.3873342616861976e-07,-2.322881984594945e-06,-3.4133760806762726e-06,-3.8987123621479608e-06,-4.0567834749075821e-06,-4.0606324307379205e-06
0.01108907,4.5117840684303451e-07,-1.3815514273799283e-07,-2.3433145583389899e-06,-3.4230701015100597e-06,-3.9046290782187349e-06,-4.0646306686099805e-06,-4.0698415089996477e-06
0.0111397,4.5272541242182086e-07,-1.3858520201300708e-07,-2.3608736431844193e-06,-3.4323929513196655e-06,-3.9105374311287583e-06,-4.0716255738123753e-06,-4.0782096834317308e-06
0.01119033,4.5298475388849088e-07,-1.4242317769265919e-07,-2.3781130893582556e-06,-3.4439942695384688e-06,-3.9192587629105613e-06,-4.080626631518264e-06,-4.0885499433828643e-06
0.01124097,4.5401233122088339e-07,-1.4611487261397805e-07,-2.3920670386881546e-06,-3.4548554570429338e-06,-3.9279006564930494e-06,-4.0888086354838674e-06,-4.0979900661813029e-06
0.0112916,4.5561185028836239e-07,-1.4880950775749731e-07,-2.4027701894237361e-06,-3.4648550937366088e-06,-3.9364298691920299e-06,-4.0962491988192331e-06,-4.1065509038500383e-06
0.01134224,4.5770119024860825e-07,-1.4922262287856909e-07,-2.409928130448779e-06,-3.4733609816185842e-06,-3.9443306838803596e-06,-4.1025144664529821e-06,-4.1137770919015161e-06
0.01139288,4.601670380469787e-07,-1.4581958070518958e-07,-2.4133619819074938e-06,-3.4798804410770487e-06,-3.9511054601513979e-06,-4.1072664444800689e-06,-4.1192805537162051e-06
0.01144351,4.6290593946946943e-07,-1.3815787218317561e-07,-2.4130892617513933e-06,-3.4840686655737123e-06,-3.9563783759978192e-06,-4.1102328927389375e-06,-4.1227598926601744e-06
0.01149414,4.6577241847747274e-07,-1.2555235470301207e-07,-2.4093556958482845e-06,-3.4857619263244821e-06,-3.9599301612138034e-06,-4.1113549030805153e-06,-4.1241397100540656e-06
0.01154478,4.6802852165017013e-07,-1.0882542466435634e-07,-2.4027078522872653e-06,-3.4849221088609226e-06,-3.9614162654871243e-06,-4.1102494806407677e-06,-4.1230162066906985e-06
0.01159541,4.697845177189561e-07,-8.8654357374119172e-08,-2.3936392276889926e-06,-3.4814566963184663e-06,-3.9608541802166514e-06,-4.1071147987265177e-06,-4.1196144296610237e-06
0.01164605,4.7166801613180043e-07,-6.563364147767249e-08,-2.3825089345943008e-06,-3.4753801357288378e-06,-3.9583583068688655e-06,-4.1022609937036565e-06,-4.1143204990428663e-06
0.01169669,4.7300139977381018e-07,-4.1705686326712243e-08,-2.370359245676646e-06,-3.4672847438794329e-06,-3.9543982186088963e-06,-4.0961876868952082e-06,-4.1076672705760643e-06
0.01174732,4.7402134883591021e-07,-1.8001598158147406e-08,-2.3577006761205974e-06,-3.4570586547693605e-06,-3.9487537925003189e-06,-4.0887037678848463e-06,-4.0994930182988385e-06
0.01179796,4.7437009014952232e-07,3.8717312477047535e-09,-2.3456461250327018e-06,-3.4452979425938707e-06,-3.9419410758849219e-06,-4.0803399304092113e-06,-4.0903623220570605e-06
0.01184859,4.7403356586271855e-07,2.3035134088886212e-08,-2.3347242977825113e-06,-3.4325330022625246e-06,-3.9342831048149205e-06,-4.0714257884124445e-06,-4.0806351063639841e-06
0.01189922,4.7304598607112098e-07,3.877186617028323e-08,-2.3257963703289037e-06,-3.4197271254934201e-06,-3.9266587973124387e-06,-4.0628816071153595e-06,-4.071368506019998e-06
0.01194986,4.712774472521927e-07,5.0713444847510735e-08,-2.3192841470381526e-06,-3.4070832114987772e-06,-3.9190501275259638e-06,-4.0546814659108089e-06,-4.0625659077949243e-06
0.01200049,4.6872416365170296e-07,5.9027490982041496e-08,-2.3155500458775544e-06,-3.395062836043276e-06,-3.9116311239650131e-06,-4.0469812665329658e-06,-4.0543272569602347e-06
0.01205113,4.6548957927004229e-07,6.4304028739876887e-08,-2.3148162112846334e-06,-3.3838098022039946e-06,-3.9045146766088438e-06,-4.0398853823109201e-06,-4.0467314991892854e-06
0.01210177,4.6169619762850737e-07,6.735585529072303e-08,-2.3171864770954729e-06,-3.3734921036210528e-06,-3.8978583803579305e-06,-4.0335005790918193e-06,-4.039851228576797e-06
0.0121524,4.5744849274918999e-07,6.908336421843567e-08,-2.3226729177472954e-06,-3.3642769395577225e-06,-3.8917948627288032e-06,-4.0279275597691488e-06,-4.0337775443093162e-06
0.01220303,4.5283055454877773e-07,7.0044908875515145e-08,-2.3310862738808568e-06,-3.3562245990090316e-06,-3.8863669593301098e-06,-4.0231927291935268e-06,-4.0285318088376197e-06
0.01225367,4.4777328898980581e-07,7.1010297678499031e-08,-2.3417426986398919e-06,-3.3490052397167234e-06,-3.8812443634311291e-06,-4.0189303674935774e-06,-4.0237173806729067e-06
0.0123043,4.4250320085902419e-07,7.2535249988409215e-08,-2.3542682138221448e-06,-3.3426998742828327e-06,-3.8766069629864054e-06,-4.0151866867294024e-06,-4.0193887610983831e-06
0.01235494,4.3707083181545527e-07,7.5000488757815543e-08,-2.368358688626791e-06,-3.3375475445200633e-06,-3.8726421987102345e-06,-4.0122068428449962e-06,-4.0157883107227663e-06
0.01240558,4.3149148965111159e-07,7.7961686969325519e-08,-2.3833045862726709e-06,-3.333443994190869e-06,-3.8692951049575466e-06,-4.0099159559731704e-06,-4.0128510844066319e-06
0.01245621,4.2578348320429696e-07,8.1166296763730528e-08,-2.3983103057163434e-06,-3.3302746409105575e-06,-3.8665407792616408e-06,-4.0082418812104951e-06,-4.0105238725814764e-06
0.01250684,4.1991489831948821e-07,8.4172175757745081e-08,-2.4130045925836457e-06,-3.3281018756743658e-06,-3.8645595096872645e-06,-4.0073102182045205e-06,-4.0089467984250898e-06
0.01255748,4.1382967104483644e-07,8.6475968453744594e-08,-2.4268372185642594e-06,-3.3269952347545132e-06,-3.8635589470140879e-06,-4.0073076643901125e-06,-4.0083361958936049e-06
0.01260811,4.0750708936021537e-07,8.7643665531617164e-08,-2.4396862477752625e-06,-3.3269898838767641e-06,-3.8637285627982422e-06,-4.0084036878198033e-06,-4.0088903498790104e-06
0.01265875,4.0094793809953096e-07,8.7342431986778683e-08,-2.4513308988893628e-06,-3.3280577087689059e-06,-3.865215712389598e-06,-4.0107295785078165e-06,-4.010767411918804e-06
0.01270939,3.9414128553026524e-07,8.5341234264358002e-08,-2.4616939068934734e-06,-3.3302677377533209e-06,-3.8682562068164293e-06,-4.0145256308110547e-06,-4.014209895013348e-06
0.01276002,3.8703025308209317e-07,8.1482507204638926e-08,-2.470912119513891e-06,-3.3336801835006564e-06,-3.8731094520853803e-06,-4.0200702000851964e-06,-4.0194980282290083e-06
0.01281065,3.7963267909654423e-07,7.5799194069598915e-08,-2.4791992814880716e-06,-3.3383403224156944e-06,-3.8799825544431983e-06,-4.0275857195120091e-06,-4.026855726216998e-06
0.01286129,3.7196309452944991e-07,6.8426124305053523e-08,-2.4869360450603185e-06,-3.3443157011156729e-06,-3.888972816844513e-06,-4.0372729750901474e-06,-4.0364891789188509e-06
