Physical Time (s),enth_flux_pressure_left Monitor (kg-m/s^3)
0.54154132,0.92790698235351221
0.54159196,0.95005605485612876
0.5416426,0.96413813157857819
0.54169323,0.97228493995864529
0.54174386,0.97686710581430181
0.5417945,0.98026121630073537
0.54184513,0.98459790768672628
0.54189577,0.99151275098763492
0.54194641,1.0019544700231622
0.54199704,1.0161705708139586
0.54204767,1.033693930614394
0.54209831,1.0534366140354974
0.54214894,1.0738557548036369
0.54219958,1.0931491969380516
0.54225022,1.1094459918057613
0.54230085,1.1209714642400621
0.54235148,1.1261768020235525
0.54240212,1.1238126134544284
0.54245276,1.1129862325464914
0.54250339,1.0931670485456295
0.54255402,1.0641825366490432
0.54260466,1.026178212000195
0.54265529,0.97960425326437295
0.54270593,0.92516701334710194
0.54275657,0.86378494401020633
0.5428072,0.79660570433998279
0.54285783,0.72492604062099109
0.54290847,0.65040886077478943
0.5429591,0.57473209672233438
0.54300974,0.49985074578751465
0.54306038,0.42774342667124332
0.54311101,0.36049372379840317
0.54316164,0.30021931153601017
0.54321228,0.24900819088892309
0.54326292,0.20894859499466528
0.54331355,0.1819192987243721
0.54336418,0.16954771049332867
0.54341482,0.17312197875499846
0.54346545,0.1934843719051712
0.54351609,0.23090964487273891
0.54356673,0.28506326982259245
0.54361736,0.3549143049672161
0.54366799,0.43869001060264673
0.54371863,0.53397385280466225
0.54376927,0.63773445819465857
0.5438199,0.74640013935786176
0.54387053,0.855925329934909
0.54392117,0.96237903839159511
0.5439718,1.0620043895795639
0.54402244,1.1513036897895639
0.54407308,1.2274451388008387
0.54412371,1.2882772092082249
0.54417434,1.3324505714058792
0.54422498,1.3595103311517316
0.54427561,1.3698363858934082
0.54432625,1.364437918568828
0.54437689,1.3451514378885867
0.54442752,1.3142276090842426
0.54447815,1.2740545003004744
0.54452879,1.2271591938169997
0.54457943,1.1760093941353218
0.54463006,1.1228351160252326
0.54468069,1.0695712548424396
0.54473133,1.0177622219833471
0.54478196,0.96857495816716643
0.5448326,0.92278264601964288
0.54488324,0.88069235542749169
0.54493387,0.84224783128232039
0.5449845,0.80707697236743747
0.54503514,0.77424471893756452
0.54508577,0.74282342732654738
0.54513641,0.71179810297045643
0.54518705,0.67993557961856232
0.54523768,0.64594203632510838
0.54528831,0.6086535392834308
0.54533895,0.56715985823780879
0.54538959,0.52087599130652584
0.54544022,0.4697091593259094
0.54549085,0.41399711384756355
0.54554149,0.35460681645198749
0.54559212,0.29288766150386925
0.54564276,0.23053735212867504
0.5456934,0.16960927655775671
0.54574403,0.11225017364774853
0.54579466,0.060723809073437995
0.5458453,0.017147187764212091
0.54589593,-0.016539712064979062
0.54594657,-0.03874024275896798
0.54599721,-0.048207942573411655
0.54604784,-0.044084256629976115
0.54609847,-0.026092818107543936
0.54614911,0.0055985764922870662
0.54619975,0.050362955118320563
0.54625038,0.10713585736136061
0.54630101,0.17439665012177802
0.54635165,0.25020085027489852
0.54640228,0.33228342535971789
0.54645292,0.41806652573606951
0.54650356,0.50474276149276731
0.54655419,0.58952227039395133
0.54660482,0.66968917508105419
0.54665546,0.7428187106267673
0.5467061,0.8069571391870054
0.54675673,0.8607562251271218
0.54680736,0.90358460102584037
0.546858,0.93558516670914416
0.54690863,0.95767219749839982
0.54695927,0.97145795360097387
0.54700991,0.979032387254828
0.54706054,0.98274635086666851
0.54711117,0.98498569654717438
0.54716181,0.98791689848499242
0.54721244,0.99324624064165523
0.54726308,1.002000964370855
0.54731372,1.0145115538281344
0.54736435,1.030392973260063
0.54741498,1.0486304123986119
0.54746562,1.0677257467391921
0.54751626,1.0859015444735032
0.54756689,1.1012915021988905
0.54761752,1.1121102662431364
0.54766816,1.1167830955536626
0.54771879,1.1140268046211164
0.54776943,1.1029118692250024
0.54782007,1.0828640332513255
0.5478707,1.0536708533908565
0.54792133,1.0154833321618968
0.54797197,0.96866312650245057
0.5480226,0.91390680057552998
0.54807324,0.85207672407718538
0.54812388,0.78435279511439149
0.54817451,0.71197811378173004
0.54822514,0.63662457302173969
0.54827578,0.55991108926367017
0.54832642,0.48375512144196342
0.54837705,0.41018414069809994
0.54842768,0.34124534427761322
0.54847832,0.27906137338187259
0.54852895,0.22573668258950252
0.54857959,0.18336845684177505
0.54863023,0.15386821663645198
0.54868086,0.13889782948301921
0.54873149,0.13979254797323631
0.54878213,0.15745444076422327
0.54883277,0.19224267260272204
0.5488834,0.24388555503735068
0.54893404,0.31143611381735037
0.54898467,0.39322329796006655
0.5490353,0.48691092218729015
0.54908594,0.58951690347530561
0.54913658,0.69757927537964359
0.54918721,0.80716722300003196
0.54923784,0.91419033084414469
0.54928848,1.0148698866066932
0.54933911,1.1057137424848067
0.54938975,1.1837907877969029
0.54944039,1.2468135120487314
0.54949102,1.2933457156498807
0.54954165,1.3228142942730718
0.54959229,1.3354878690374119
0.54964293,1.332236806982015
0.54969356,1.314918195313042
0.54974419,1.2856988890699932
0.54979483,1.2469457666278108
0.54984546,1.2011676396341637
0.5498961,1.1508499647406683
0.54994674,1.0982749870963748
0.54999737,1.0454004793477036
0.550048,0.99383848666919805
0.55009864,0.94479730062200662
0.55014927,0.8991004206410167
0.55019991,0.85711970702088103
0.55025055,0.81884112255558339
0.55030118,0.78394021268867586
0.55035181,0.75156444110679721
0.55040245,0.72073346412471384
0.55045309,0.6904795982792491
0.55050372,0.65959430429362875
0.55055435,0.62678054283389839
0.55060499,0.59084911314906197
0.55065562,0.55085578725309758
0.55070626,0.50617724686387722
0.5507569,0.45663477726835539
0.55080753,0.40252212111331498
0.55085816,0.34463739004331811
0.5509088,0.28426264887323272
0.55095943,0.22307772923169111
0.55101007,0.16306631618785311
0.55106071,0.10637742080384638
0.55111134,0.0552461770390128
0.55116197,0.01182904704447113
0.55121261,-0.021925904772389038
0.55126325,-0.044360313550438957
0.55131388,-0.054189183172576816
0.55136451,-0.050497223664690338
0.55141515,-0.032946012819589643
0.55146578,-0.0016392171820719392
0.55151642,0.042853880827531887
0.55156706,0.09951602591337505
0.55161769,0.16688238777031944
0.55166832,0.24305472958932811
0.55171896,0.32581158114040126
0.5517696,0.41255476410482139
0.55182023,0.50055683179421062
0.55187086,0.58698504532075524
0.5519215,0.66910357231470718
0.55197213,0.74444252818869372
0.55202277,0.81096464563854054
0.55207341,0.86723955202915115
0.55212404,0.91255425768254861
0.55217467,0.94695811386432638
0.55222531,0.97127665125849993
0.55227594,0.98704583059035678
0.55232658,0.99630829169090707
0.55237722,1.0013909802096537
0.55242785,1.004686880558133
0.55247848,1.0083991968248998
0.55252912,1.01430444214592
0.55257976,1.0235104563488155
0.55263039,1.0364350067266865
0.55268102,1.0527789450654506
0.55273166,1.0716019573271378
0.55278229,1.0914537732666982
0.55283293,1.1105824707018912
0.55288357,1.1271229171818282
0.5529342,1.1392762130714047
0.55298483,1.145433245663404
0.55303547,1.1442722986176306
0.5530861,1.1348148952240336
0.55313674,1.1164460194223698
0.55318738,1.0888971194373125
0.55323801,1.0522411884262648
0.55328864,1.0068347124541543
0.55333928,0.95336108721771551
0.55338992,0.89268156105091989
0.55344055,0.82588941004122729
0.55349118,0.75421165025894743
0.55354182,0.67925719005143093
0.55359245,0.60270551569602637
0.55364309,0.5264141811132963
0.55369373,0.45241428553748497
0.55374436,0.38274315135456893
0.55379499,0.31951123070008935
0.55384563,0.26484371972071846
0.55389626,0.2207933076189959
0.5539469,0.18931352208595909
0.55399754,0.17211182849597445
0.55404817,0.17057381676726402
0.5540988,0.18567335705265237
0.55414944,0.21785153491252429
0.55420008,0.26693436277847948
0.55425071,0.33206055946051044
0.55430134,0.41166024804445589
0.55435198,0.50348015955149605
0.55440261,0.60456246499146138
0.55445325,0.71152607549224078
0.55450389,0.82051715664148595
0.55455452,0.92741544065148296
0.55460515,1.0283757621069207
0.55465579,1.1198617281024199
0.55470643,1.1988364567184009
0.55475706,1.2629871776941315
0.55480769,1.3107231862805078
0.55485833,1.3413736147640165
0.55490896,1.3551149104932083
0.5549596,1.3528871363614834
0.55501024,1.3361318635635251
0.55506087,1.3071436635828972
0.5551115,1.2682862294825463
0.55516214,1.2220636289159583
0.55521277,1.1709899530357095
0.55526341,1.1173888467873803
0.55531405,1.0632730654191116
0.55536468,1.0102804561010705
0.55541531,0.95968474048250296
0.55546595,0.91234862893506841
0.55551659,0.86871384719044431
0.55556722,0.82879844706071948
0.55561785,0.79232404106021836
0.55566849,0.75851059531818688
0.55571912,0.72633912381892807
0.55576976,0.6948841834459335
0.5558204,0.66293380662840273
0.55587103,0.62921157007666695
0.55592166,0.59248632555749636
0.5559723,0.55178692802978979
0.55602293,0.50643411244623482
0.55607357,0.45622028892401767
0.55612421,0.40136359123210652
0.55617484,0.34260663852182999
0.55622547,0.28119596079553522
0.55627611,0.21878069883782736
0.55632675,0.15729443085482003
0.55637738,0.098891349427434272
0.55642801,0.045802881959824848
0.55647865,0.00020990371525581031
0.55652928,-0.035909374580716635
0.55657992,-0.060857846468099497
0.55663056,-0.073302138204236478
0.55668119,-0.072272014717941702
0.55673182,-0.057370033199796555
0.55678246,-0.028635255325260511
0.5568331,0.013409466921027735
0.55688373,0.067805001750997629
0.55693437,0.13314547154208417
0.556985,0.2075914539960283
0.55703563,0.2889487056046538
0.55708627,0.37467801261469025
0.55713691,0.46207039766960245
0.55718754,0.54828543465742574
0.55723817,0.63056064228721631
0.55728881,0.70638776901497125
0.55733944,0.77366192148579827
0.55739008,0.8308601101049361
0.55744072,0.87717163984866331
0.55749135,0.91254919886125929
0.55754198,0.93772852282711505
0.55759262,0.95415923242323541
0.55764326,0.96383801998881247
0.55769389,0.96907002904811379
0.55774452,0.97225818452617752
0.55779516,0.9756489198073508
0.55784579,0.98109101066514726
0.55789643,0.98978940411079674
0.55794707,1.0022484191061651
0.5579977,1.0182637402802159
0.55804833,1.0369649762491449
0.55809897,1.0569490652166253
0.5581496,1.0764865320776291
0.55820024,1.0937140345552367
0.55825088,1.1068123012041404
0.55830151,1.1141363817669097
0.55835214,1.1143205856276772
0.55840278,1.1063388530513061
0.55845342,1.0895319862687141
0.55850405,1.0635965581552012
0.55855468,1.0285573235879597
0.55860532,0.9847788365276352
0.55865595,0.93285787038688073
0.55870659,0.87364830815331584
0.55875723,0.80819500213379891
0.55880786,0.73776050097135148
0.55885849,0.66391027295637617
0.55890913,0.58828421434845757
