Physical Time (s),ev_bot Monitor (kg-m/s^3): bot_cv1,ev_bot Monitor (kg-m/s^3): bot_cv2,ev_bot Monitor (kg-m/s^3): bot_cv3,ev_bot Monitor (kg-m/s^3): bot_cv4,ev_bot Monitor (kg-m/s^3): bot_cv5,ev_bot Monitor (kg-m/s^3): bot_cv6,ev_bot Monitor (kg-m/s^3): bot_cv7
0.00713953,1.6725034006875984e-06,1.433261411286867e-06,6.1247293068798665e-07,3.7859641135948181e-07,3.478777180499985e-07,3.429969869936965e-07,3.4247199546810276e-07
0.00719017,1.7907796258157336e-06,1.5392788046505448e-06,6.7484662971870993e-07,4.2570427338283639e-07,3.9243382654531625e-07,3.8716649256581078e-07,3.8662303962788876e-07
0.0072408,1.9151592326754408e-06,1.650479325387388e-06,7.3997215603444207e-07,4.747101183562511e-07,4.3863273930488579e-07,4.3294283581470781e-07,4.3240120185486207e-07
0.00729144,2.0422238239852952e-06,1.7635439353961549e-06,8.0448223874707579e-07,5.2218959586805112e-07,4.8304465596098669e-07,4.7690004540841302e-07,4.7638364802771754e-07
0.00734207,2.1677888986278094e-06,1.8744113210369208e-06,8.6419750843233396e-07,5.638475463665228e-07,5.2137594330929628e-07,5.1475279395764697e-07,5.1428395750087221e-07
0.00739271,2.287111599910792e-06,1.9784799241917689e-06,9.1436863823423239e-07,5.9477447328373978e-07,5.4872650456991081e-07,5.4161335890013037e-07,5.4120977818342213e-07
0.00744334,2.3952044424040103e-06,2.0709146991814531e-06,9.5003602524746897e-07,6.0982705293154328e-07,5.599700748887561e-07,5.523705970343571e-07,5.5204246230699211e-07
0.00749398,2.4872063856585667e-06,2.1470105896558349e-06,9.6644966716042914e-07,6.0407440285916496e-07,5.5019863346013673e-07,5.4213211026884834e-07,5.4188082231264806e-07
0.00754462,2.5588205552846451e-06,2.2026251315287477e-06,9.5953580263072291e-07,5.7329547934268167e-07,5.1521625312199619e-07,5.0671516234667079e-07,5.0653393667416497e-07
0.00759525,2.6066821995202399e-06,2.2345407953625227e-06,9.2630538505368291e-07,5.1441803511888699e-07,4.5197389247333199e-07,4.430784559331001e-07,4.4295469286227891e-07
0.00764588,2.6287143570761472e-06,2.2408179851373643e-06,8.6524495312663175e-07,4.259365588944476e-07,3.5898248128310419e-07,3.4973273355855307e-07,3.4965145175639786e-07
0.00769652,2.6242311584658888e-06,2.2208996174829875e-06,7.7644368669446798e-07,3.0806056588899459e-07,2.3645669450596286e-07,2.2688326451213154e-07,2.268304853718943e-07
0.00774715,2.594063038945821e-06,2.1757411537168295e-06,6.6173073416373872e-07,1.6286483213522126e-07,8.6462182175749565e-08,7.6576984270303228e-08,7.6542035905626815e-08
0.00779779,2.5403600734317786e-06,2.107622295982867e-06,5.2447940308739776e-07,-5.9034034445038087e-09,-8.7278856543331141e-08,-9.7491075506153898e-08,-9.7514832937968005e-08
0.00784842,2.4663593447818251e-06,2.0199261258487208e-06,3.6936468432223877e-07,-1.9307789702029181e-07,-2.7963941565707117e-07,-2.9022771198670321e-07,-2.9024355194772028e-07
0.00789906,2.3760527377632999e-06,1.9168212605365916e-06,2.0201272297652207e-07,-3.9244380246409815e-07,-4.8445447022238023e-07,-4.9550651306509699e-07,-4.9551574987323021e-07
0.00794969,2.2738263833237595e-06,1.8029155492646096e-06,2.8609791674062969e-08,-5.9715696575708359e-07,-6.9493416456284318e-07,-7.0657951863602091e-07,-7.0658295827418473e-07
0.00800033,2.16414400854339e-06,1.6829500318568786e-06,-1.4445914064485239e-07,-8.0013826331421848e-07,-9.0404993642489082e-07,-9.1646224895383204e-07,-9.1646120277271248e-07
0.00805097,2.0512512784324216e-06,1.5615054824214764e-06,-3.1096847854159591e-07,-9.944646570957723e-07,-1.1049158310424077e-06,-1.1183138739607196e-06,-1.1183106211319978e-06
0.0081016,1.9389662649231503e-06,1.4427823478723292e-06,-4.6514664100178459e-07,-1.1736919693133428e-06,-1.2911005855080471e-06,-1.3057477956612563e-06,-1.3057456782290421e-06
0.00815223,1.8305693937647868e-06,1.3304635922665239e-06,-6.0189251034364852e-07,-1.33209246414453e-06,-1.4568542331211067e-06,-1.4730561765574086e-06,-1.4730596024628903e-06
0.00820287,1.7287738287162839e-06,1.2276491724873344e-06,-7.1697359410218691e-07,-1.4648657739541472e-06,-1.5973078879398532e-06,-1.6154066239462118e-06,-1.6154211903491104e-06
0.0082535,1.6357571668815393e-06,1.1368288886241723e-06,-8.0707088355676578e-07,-1.5681982760544165e-06,-1.7085242019248035e-06,-1.728888470318655e-06,-1.7289212865651239e-06
0.00830414,1.5532308848542965e-06,1.0598923545582972e-06,-8.6991468055388418e-07,-1.6394047299559621e-06,-1.7876335443079833e-06,-1.8106442181059083e-06,-1.8107044181414488e-06
0.00835478,1.4825336096083226e-06,9.9817693298664282e-07,-9.0433438997741873e-07,-1.6769872203246855e-06,-1.8328972591098546e-06,-1.8589282376419889e-06,-1.8590276394388309e-06
0.00840541,1.42472674409598e-06,9.5252204561204231e-07,-9.1024996821169088e-07,-1.6806509105436902e-06,-1.843730918664171e-06,-1.8731267143387236e-06,-1.8732806185989636e-06
0.00845605,1.3806755091288057e-06,9.2334655211082844e-07,-8.8860103499809428e-07,-1.6512560945505013e-06,-1.8206727484295861e-06,-1.8537248634989926e-06,-1.8539530493114621e-06
0.00850668,1.3511193091645492e-06,9.1075042209123357e-07,-8.4119014862013139e-07,-1.5906843404169931e-06,-1.7652733148687518e-06,-1.8021984034965857e-06,-1.8025264431161445e-06
0.00855731,1.3367063199431542e-06,9.146063864307734e-07,-7.7048007438545378e-07,-1.5016588332020479e-06,-1.6799451822489855e-06,-1.7208677925205883e-06,-1.7213288198730036e-06
0.00860795,1.3380062545814087e-06,9.3464527384567137e-07,-6.7935248941797755e-07,-1.3875152689855963e-06,-1.567765285333947e-06,-1.6127070503671568e-06,-1.6133441370411817e-06
0.00865858,1.3554938230005234e-06,9.7051265050913012e-07,-5.708739286375206e-07,-1.2519653513028071e-06,-1.4322663588709385e-06,-1.481142921145637e-06,-1.4820121391335712e-06
0.00870922,1.3895094593382612e-06,1.0217921966266633e-06,-4.480977565345265e-07,-1.0988750581113919e-06,-1.2772386732892842e-06,-1.3298636091227338e-06,-1.3310376997017925e-06
0.00875986,1.4401945715284853e-06,1.0879865717354464e-06,-3.1393476892182182e-07,-9.320999072141201e-07,-1.1065747676873852e-06,-1.1626686073651062e-06,-1.1642408940991076e-06
0.00881049,1.5074001877869068e-06,1.1684523550518339e-06,-1.711045426357229e-07,-7.5537981496113447e-07,-9.2416056567459967e-07,-9.8336223340891224e-07,-9.854502131271037e-07
0.00886112,1.5905752213769765e-06,1.2622974607585117e-06,-2.218719236440225e-08,-5.7234088947470394e-07,-7.3386276356896431e-07,-7.9574031026108919e-07,-7.9848763029659185e-07
0.00891176,1.6886479978582519e-06,1.3682590720074563e-06,1.3027822828115242e-07,-3.8652993883335304e-07,-5.3953831163144055e-07,-6.035964445398674e-07,-6.071720721200575e-07
0.00896239,1.7999534095871535e-06,1.4846177063617633e-06,2.8368985808189261e-07,-2.0146427401011431e-07,-3.4505695698271557e-07,-4.107406223787653e-07,-4.1533376733131297e-07
0.00901303,1.9221684569086947e-06,1.6091105923996192e-06,4.3526880332921598e-07,-2.0708973789841824e-08,-1.543466490606597e-07,-2.2104117682964056e-07,-2.2685107223714431e-07
0.00906367,2.0523256993002871e-06,1.7389315201089314e-06,5.8201534612435881e-07,1.5210290180969916e-07,2.8613199512931336e-08,-3.8416962517825162e-08,-4.5636967153912226e-08
0.0091143,2.1868935331071411e-06,1.8707960507022121e-06,7.2073634074873302e-07,3.1330225525377918e-07,1.9984475208667318e-07,1.3321224446328128e-07,1.2441543990373738e-07
0.00916493,2.3219397938850474e-06,2.0010869610039639e-06,8.4815083221590164e-07,4.5928751915718722e-07,3.5548517317415053e-07,2.9003278696139119e-07,2.7954251148979784e-07
0.00921557,2.4533688798825664e-06,2.1260698410082349e-06,9.6106894075599552e-07,5.8668246367131368e-07,4.9195084025282164e-07,4.2849222724657031e-07,4.162646264354456e-07
0.0092662,2.5772027053980729e-06,2.2421507655397306e-06,1.0565967063827808e-06,6.925221220186967e-07,6.0612442489553499e-07,5.4547601660479353e-07,5.3155889657800077e-07
0.00931684,2.6898787856418086e-06,2.3461505304796942e-06,1.1323699781338165e-06,7.7445737021696548e-07,6.9555203192182798e-07,6.384926909659035e-07,6.230361399202631e-07
0.00936748,2.7885219701559497e-06,2.435552348649255e-06,1.1867690518783802e-06,8.3092666969446858e-07,7.5860766691673983e-07,7.058315328548677e-07,6.8908788493246171e-07
0.00941811,2.8711606866838894e-06,2.5086960757836453e-06,1.2190652000026494e-06,8.6127909478996187e-07,7.9460817246719625e-07,7.4667586742972184e-07,7.289874423564015e-07
0.00946875,2.9368525237847629e-06,2.5648859440584894e-06,1.229479285816224e-06,8.6581948095723e-07,8.0384623400615458e-07,7.6114149421060475e-07,7.4291863114820667e-07
0.00951938,2.9857035808859494e-06,2.6043996869405402e-06,1.2191448421585836e-06,8.457651794299982e-07,7.8753892539314752e-07,7.5023844752783139e-07,7.3192761953101772e-07
0.00957001,3.0187719078351436e-06,2.6283909380676132e-06,1.1899819116308337e-06,8.0311536000967821e-07,7.4768952995357262e-07,7.1575255142515943e-07,6.9780098259285623e-07
0.00962065,3.037901348978653e-06,2.6387304279435225e-06,1.1445538280575782e-06,7.4050919840344058e-07,6.8693993232022202e-07,6.6011924355971711e-07,6.4294002511891119e-07
0.00967128,3.0454749166234835e-06,2.6377759787035162e-06,1.0858133607258962e-06,6.6097508501346109e-07,6.0831438820939656e-07,5.861870228196087e-07,5.7012864471560667e-07
0.00972192,3.044155684102885e-06,2.6281349788292884e-06,1.0169029477933882e-06,5.6774434710029221e-07,5.1503091762481424e-07,4.9704313310999056e-07,4.8236762800024429e-07
0.00977256,3.0366344917485037e-06,2.6124357628396723e-06,9.4096687037803627e-07,4.6408272275798875e-07,4.1033092278193111e-07,3.9585018069292547e-07,3.8272009754815262e-07
0.00982319,3.0254174820228538e-06,2.5931371506159802e-06,8.6100469924005548e-07,3.5316854737164566e-07,2.973565231510309e-07,2.8572298452587026e-07,2.7420239487336769e-07
0.00987382,3.0126593440863625e-06,2.5723785404939191e-06,7.7976179715784813e-07,2.3801072245738934e-07,1.7907017297892097e-07,1.6964048096102063e-07,1.597057048932175e-07
0.00992446,3.000057361457677e-06,2.551883121064697e-06,6.9968397858904678e-07,1.2143319864054215e-07,5.8242858492391649e-08,5.0421693801975663e-08,4.1978152734163824e-08
0.00997509,2.9887905050916348e-06,2.5329014005565497e-06,6.2288294197489263e-07,6.0647641385728027e-09,-6.2549190502344921e-08,-6.9291942137742073e-08,-7.6388953132107571e-08
0.01002573,2.9795223012912607e-06,2.516205682642033e-06,5.5108322950372599e-07,-1.0569544226761231e-07,-1.8094870203115778e-07,-1.8707484863144517e-07,-1.9299820564548045e-07
0.01007637,2.9724329685619935e-06,2.5021013857644955e-06,4.8561846329800759e-07,-2.116725194372352e-07,-2.9479779472862977e-07,-3.0070951417894813e-07,-3.0563973625500649e-07
0.010127,2.9672853656307741e-06,2.4904741098510425e-06,4.2743437354896586e-07,-3.0992342130888023e-07,-4.0212925063713516e-07,-4.0818561239613028e-07,-4.1229418562463029e-07
0.01017763,2.9635109930563307e-06,2.480855108966011e-06,3.7707598297915661e-07,-3.987845622521992e-07,-5.0119820140469868e-07,-5.0773562625630739e-07,-5.1117345279011733e-07
0.01022827,2.9603128631746764e-06,2.4725028408271719e-06,3.3466605441743398e-07,-4.7694697022782112e-07,-5.9054277923116055e-07,-5.9789544362434768e-07,-6.0078661115370457e-07
0.0102789,2.9567758647137971e-06,2.4644957346244164e-06,2.9989710222892056e-07,-5.4354149266313121e-07,-6.6905962931137107e-07,-6.7757688754876151e-07,-6.8001740580251944e-07
0.01032954,2.9519732447045368e-06,2.4558286327043781e-06,2.7203429974576329e-07,-5.9822962712195903e-07,-7.3609386994971317e-07,-7.4615233366176031e-07,-7.4821263314439294e-07
0.01038018,2.9450771381012982e-06,2.445522896672881e-06,2.4997521092063885e-07,-6.41233641032387e-07,-7.9148067900619548e-07,-8.0348892761754608e-07,-8.0521910741378057e-07
0.01043081,2.9354447476038791e-06,2.432721753868017e-06,2.3226185257876172e-07,-6.7341077273253748e-07,-8.3564187363288147e-07,-8.5003764874623126e-07,-8.5147376645428022e-07
0.01048144,2.9226951441501685e-06,2.4167846805542325e-06,2.1732226306521962e-07,-6.9612185290902862e-07,-8.6948625753339688e-07,-8.8672593259207641e-07,-8.8789600416791233e-07
0.01053208,2.9067310558784724e-06,2.3973329342832183e-06,2.0349107949067748e-07,-7.1118981146172217e-07,-8.9440574743636242e-07,-9.1494648199391827e-07,-9.1587532212510236e-07
0.01058271,2.8877424764734303e-06,2.3742802313235622e-06,1.8913468069629966e-07,-7.2079641354867635e-07,-9.1220844436471699e-07,-9.364845111163136e-07,-9.3719730691742951e-07
0.01063335,2.8662295767601874e-06,2.3478827362658833e-06,1.7282864168684429e-07,-7.2724937231613975e-07,-9.249252016795204e-07,-9.533206431681143e-07,-9.5384503984896554e-07
0.01068399,2.8429652150092456e-06,2.3187265114190501e-06,1.5347798583044822e-07,-7.3277584474919772e-07,-9.3462907163320373e-07,-9.6744913436244284e-07,-9.6781608615785855e-07
0.01073462,2.8189674622240342e-06,2.2877209131048014e-06,1.3043773215510076e-07,-7.3930316343965605e-07,-9.4322168159340217e-07,-9.8066556494395597e-07,-9.8090942444587464e-07
0.01078526,2.7953754913872106e-06,2.2559900102467763e-06,1.0350688958962837e-07,-7.4835649200708569e-07,-9.5232588238694884e-07,-9.944638973518329e-07,-9.946222434844015e-07
0.01083589,2.7733931536050967e-06,2.2248259859138151e-06,7.295868083667862e-08,-7.6093202858263407e-07,-9.6314557640107887e-07,-1.0099032647593839e-06,-1.0100169076499141e-06
0.01088652,2.7542240982963266e-06,2.1956272922222429e-06,3.9527866150204007e-08,-7.7743190060120731e-07,-9.7637540930892343e-07,-1.0275264088887936e-06,-1.0276398396788619e-06
0.01093716,2.7390195353658155e-06,2.1698414437059321e-06,4.3819629666042609e-09,-7.9763562662746216e-07,-9.9214053867990412e-07,-1.0473099372349509e-06,-1.0474723027773279e-06
0.01098779,2.7288400491132563e-06,2.1489113511934433e-06,-3.0928312922280381e-08,-8.2071561975706751e-07,-1.0099800859878489e-06,-1.0686572694736921e-06,-1.0689237761815889e-06
0.01103843,2.7246092634548626e-06,2.1342115630383218e-06,-6.456038637331671e-08,-8.4531476405143477e-07,-1.028895921497459e-06,-1.090456138436282e-06,-1.0908896284326861e-06
0.01108907,2.7270774270617835e-06,2.1269753705239051e-06,-9.4487861349068859e-08,-8.6965663983469491e-07,-1.0474395619045428e-06,-1.1111727420074188e-06,-1.1118450209353212e-06
0.0111397,2.7368046580718542e-06,2.1282395312539165e-06,-1.1861254522642662e-07,-8.9167267498284415e-07,-1.0638226157887895e-06,-1.1289678555225817e-06,-1.129960259901798e-06
0.01119033,2.754144919868742e-06,2.1387922464266689e-06,-1.3489335293430719e-07,-9.0915144230872016e-07,-1.0760596326011057e-06,-1.1418407116016676e-06,-1.1432433613307651e-06
0.01124097,2.779237822073468e-06,2.1591297089506212e-06,-1.4148180824751077e-07,-9.1990134627161158e-07,-1.0821263830234089e-06,-1.1477870406212892e-06,-1.1496964643406992e-06
0.0112916,2.8120028206623476e-06,2.1894191969236542e-06,-1.3685712519021281e-07,-9.2191740489071745e-07,-1.080126712170481e-06,-1.1449615692845585e-06,-1.14747601745165e-06
0.01134224,2.8521398045188578e-06,2.2294788645463693e-06,-1.1994582053647985e-07,-9.1353636264110272e-07,-1.0684519617869494e-06,-1.1318333082465169e-06,-1.1350472265187907e-06
0.01139288,2.89913322826663e-06,2.2787744278164819e-06,-9.0208713430564584e-08,-8.9356292861221508e-07,-1.045913931715827e-06,-1.1073116300465318e-06,-1.1113091161827942e-06
0.01144351,2.9522660706897453e-06,2.3364388891235102e-06,-4.7679225162704132e-08,-8.6134910660680652e-07,-1.0118321633656231e-06,-1.0708269751057276e-06,-1.0756743564845794e-06
0.01149414,3.0106402276054616e-06,2.401310106274322e-06,7.0165602819722203e-09,-8.1685585743335818e-07,-9.6610400030615249e-07,-1.0223935166539344e-06,-1.0281321218644466e-06
0.01154478,3.073201441017474e-06,2.4719818443060211e-06,7.2673645387697954e-08,-7.606799669597484e-07,-9.0923909612090745e-07,-9.6263742602549117e-07,-9.6927823523040049e-07
0.01159541,3.1387732616542536e-06,2.5468698575909232e-06,1.4761669887447394e-07,-6.9397593915445657e-07,-8.4228839913862025e-07,-8.9271805391759894e-07,-9.0023935725374589e-07
0.01164605,3.2061130455657023e-06,2.6243007825917428e-06,2.2970295615148171e-07,-6.1849789760115028e-07,-7.6689287568997303e-07,-8.1437207091186178e-07,-8.2271911665388537e-07
0.01169669,3.2739658909691125e-06,2.7025912146768554e-06,3.1664596462811574e-07,-5.3625831129105781e-07,-6.8494886106206052e-07,-7.2957739370241458e-07,-7.3866547532781999e-07
0.01174732,3.3411268138492905e-06,2.7801368021371403e-06,4.0607036450565207e-07,-4.4950681010220387e-07,-5.9859183739726947e-07,-6.4053364171888026e-07,-6.5025336630393741e-07
0.01179796,3.4064812425941803e-06,2.8554725685999484e-06,4.9563751956910027e-07,-3.6058959246177306e-07,-5.1006147331618205e-07,-5.4952711495731567e-07,-5.5975221818199966e-07
0.01184859,3.4690473930563311e-06,2.9273275104090783e-06,5.8316880907921454e-07,-2.718057846465897e-07,-4.2156228061823271e-07,-4.5879149491912055e-07,-4.6938740465259585e-07
0.01189922,3.5280377412127674e-06,2.9946886437127518e-06,6.6677618018503425e-07,-1.8525297242413717e-07,-3.3511293155463927e-07,-3.703593195496598e-07,-3.8119193259489475e-07
0.01194986,3.5828805848681765e-06,3.0568289539777276e-06,7.4493593150235561e-07,-1.0272692973431663e-07,-2.5244928916935098e-07,-2.8596531534907028e-07,-2.9690930177029159e-07
0.01200049,3.6332459536552062e-06,3.1133276745380444e-06,8.1654528627457557e-07,-2.563794478334138e-08,-1.7494068773911725e-07,-2.0696569188379507e-07,-2.1790838112522522e-07
0.01205113,3.6790453890574941e-06,3.1640558190783817e-06,8.8093131718368238e-07,4.5022006594621774e-08,-1.0355704372087827e-07,-1.3430824767878476e-07,-1.4515125559806773e-07
0.01210177,3.7204124722330445e-06,3.2091499698190629e-06,9.3782834640612441e-07,1.0867649523139996e-07,-3.8870962105942301e-08,-6.85378737788628e-08,-7.9196417802479485e-08
0.0121524,3.7576755461793758e-06,3.2489793696710845e-06,9.8733181246025277e-07,1.6513338424409953e-07,1.8910827103939768e-08,-9.829326566962952e-09,-2.0230156531537685e-08
0.01220303,3.7913198691147708e-06,3.2840994978737655e-06,1.0298344160944575e-06,2.145301941308169e-07,6.9895513287963766e-08,4.1957171795625189e-08,3.1879344908450136e-08
0.01225367,3.8219434230165056e-06,3.3151965791912651e-06,1.0659527567195801e-06,2.5726458937475219e-07,1.14437779975029e-07,8.7206598055395735e-08,7.7513660424187852e-08
0.0123043,3.8502155057468457e-06,3.3430360478079077e-06,1.0964594074686979e-06,2.9392519806880489e-07,1.5307328114933003e-07,1.2648072205278342e-07,1.1723501476581146e-07
0.01235494,3.8768309314818003e-06,3.3684094168405676e-06,1.1221982067319221e-06,3.2520331470161669e-07,1.8643280429938805e-07,1.6043145306359634e-07,1.5169789863054484e-07
0.01240558,3.9024755272714776e-06,3.3920946200693852e-06,1.1440134976174401e-06,3.5181636285900027e-07,2.1516809855103154e-07,1.897261927701323e-07,1.8157210708188079e-07
0.01245621,3.9277928560239984e-06,3.4148189279509597e-06,1.1626944708992266e-06,3.7444497312024961e-07,2.3989128339687968e-07,2.1498679976135316e-07,2.074790223318574e-07
0.01250684,3.9533623011202275e-06,3.4372346915530783e-06,1.1789402589087295e-06,3.9369108515535886e-07,2.6113504642907322e-07,2.3674951297933846e-07,2.2994945930793635e-07
0.01255748,3.9796827246769426e-06,3.459901890868711e-06,1.1933364415655849e-06,4.1004872040152073e-07,2.7932515667738178e-07,2.5543799482081145e-07,2.4939561231838938e-07
0.01260811,4.0071636035872604e-06,3.4832791882448167e-06,1.2063418690963493e-06,4.2388665201654398e-07,2.9476445991433485e-07,2.7134773994520143e-07,2.6609447435628106e-07
0.01265875,4.0361208162019177e-06,3.507720496048746e-06,1.2182845361049521e-06,4.3544175810471589e-07,3.0762749844332925e-07,2.8464161096244262e-07,2.8018435861489223e-07
0.01270939,4.0667775112572261e-06,3.5334777519883718e-06,1.2293677909467847e-06,4.4482459787951553e-07,3.1796634264945812e-07,2.9535690386732469e-07,2.9167458922534183e-07
0.01276002,4.099267184374958e-06,3.5607065806884597e-06,1.2396832998555626e-06,4.5203342439951726e-07,3.2572537575678026e-07,3.034211122293967e-07,3.0046445255439252e-07
0.01281065,4.1336379394809209e-06,3.5894733888255252e-06,1.2492275254072205e-06,4.5697295979318482e-07,3.3076103690829204e-07,3.0867288189412024e-07,3.0636742564526084e-07
0.01286129,4.1698559457261447e-06,3.6197616121002668e-06,1.257923783467015e-06,4.5947493036464759e-07,3.3286255327182201e-07,3.1088355000052823e-07,3.0913564367410265e-07
0.01291192,4.2078122650150057e-06,3.6514809868985283e-06,1.2656234015723813e-06,4.5932154242956894e-07,3.3177592401295098e-07,3.0978175304757971e-07,3.084862798867791e-07
0.01296256,4.2473259243785471e-06,3.6844725633728018e-06,1.2721443613436143e-06,4.5626742420488686e-07,3.2722582714807809e-07,3.0507596326205801e-07,3.0412490454750802e-07
0.01301319,4.2881436070798159e-06,3.7185096716542026e-06,1.2772781459859932e-06,4.5004202422771497e-07,3.189162349084342e-07,2.9645487380239699e-07,2.9574560479816828e-07
0.01306383,4.3299396800813793e-06,3.7532985073226013e-06,1.2807651936182893e-06,4.4043195811138159e-07,3.0662792869122784e-07,2.8368621276990413e-07,2.8312832425179804e-07
