Physical Time (s),aphi_vol Monitor (kg-m/s^3): cv1,aphi_vol Monitor (kg-m/s^3): cv2,aphi_vol Monitor (kg-m/s^3): cv3,aphi_vol Monitor (kg-m/s^3): cv4,aphi_vol Monitor (kg-m/s^3): cv5,aphi_vol Monitor (kg-m/s^3): cv6,aphi_vol Monitor (kg-m/s^3): cv7
0.04790071,0.70222569040567695,0.91261215240047366,1.3012597051144708,2.0660639348635019,2.093069638251484,2.0932599865078432,2.0932737910514976
0.04795134,0.71233077377142673,0.92255007233096464,1.3123177279234322,2.0737299834167566,2.1045541104203886,2.1047452583809898,2.1047591456134862
0.04800198,0.72195795480402336,0.93176251230693419,1.323011634557457,2.0807267881117553,2.115614437191855,2.1158064083913439,2.1158203792575856
0.04805261,0.73108953860894976,0.94032479486330611,1.3333248853377762,2.0870687433585262,2.1262514143134843,2.1264442423854075,2.1264582977871891
0.04810325,0.73961134858537125,0.94826639557975612,1.3431217661510606,2.0926099927024859,2.1362998241936473,2.1364935394715143,2.1365076803552379
0.04815389,0.74749486273564458,0.95566193913475783,1.352382083576404,2.0973791154656638,2.1457658998778144,2.1459605313529937,2.1459747586638258
0.04820452,0.75492722007069313,0.96272380686366232,1.3613031120003163,2.1015665058352218,2.1548271962119685,2.1550227765253327,2.1550370912496768
0.04825516,0.76218351239960436,0.96961012320251472,1.3701469147775043,2.1054700900603729,2.1637616359671994,2.1639581893995397,2.1639725926653646
0.04830579,0.76959241610407858,0.97636669256470698,1.3792316349364946,2.1094239963715573,2.1728775267157046,2.1730750829363075,2.1730895760125173
0.04835643,0.77719895773506975,0.98273167559149055,1.3886014622458185,2.1134984576860463,2.1822282107623119,2.182426803291885,2.182441387541588
0.04840706,0.78412642866720517,0.98768925728828461,1.3973822300189132,2.1168293172749317,2.1909323907015392,2.1911320405109285,2.1911467175225949
0.0484577,0.78956417533818191,0.9904609677554681,1.4047782582732691,2.1186595756488895,2.1982057842937497,2.1984065231285892,2.1984212946726984
0.04850833,0.79382338394534879,0.99137262549294369,1.4110836628413577,2.1192878884224911,2.2043448513726278,2.2045467115576085,2.2045615795410853
0.04855896,0.79661029101806657,0.99021229373818664,1.4160366660753132,2.1184818214017263,2.2090983489163643,2.2093013555568133,2.2093163221347232
0.0486096,0.79789590573914926,0.9870339773885155,1.4195953997956965,2.1161697987353696,2.2124070856304816,2.2126112805819798,2.2126263480208226
0.04866023,0.79770585721698128,0.98199286188376844,1.4217838457790095,2.1124141844458753,2.2143273909129801,2.2145328099284312,2.2145479806661252
0.04871087,0.79591644566912867,0.97514481994296953,1.4225017646171356,2.1070698058036315,2.2147365043138079,2.2149431791353553,2.2149584558498638
0.0487615,0.79223109474432307,0.96670300279019417,1.4217796033194146,2.1001505813487817,2.2136817441099219,2.2138897339947832,2.2139051193339623
0.04881214,0.78581264742940971,0.95671785707672596,1.4194875033416599,2.0914624362655743,2.2110306896162117,2.2112400448314125,2.2112555416015875
0.04886277,0.77595558239906781,0.94551842010708009,1.4157906511285285,2.0810860665094317,2.206945770628618,2.2071565357173974,2.2071721468388041
0.04891341,0.76265322095170029,0.93375314049450264,1.411180266221477,2.0694801417405428,2.2019420147602276,2.2021542662811107,2.2021699946155673
0.04896404,0.7466403150573917,0.92219834639114118,1.4062912367274167,2.0572156077436832,2.1966280954677502,2.1968418907575229,2.1968577391924407
0.04901468,0.72859579392856189,0.91134133124034644,1.4015066695105778,2.0447475567489182,2.1914230252560301,2.1916384275980496,2.1916543990738844
0.04906531,0.70925424234411849,0.90153059903458621,1.3970416836587276,2.0322872165168242,2.1865080219931645,2.1867251110366741,2.1867412083689564
0.04911595,0.68994709141033383,0.8927921527562257,1.3929199534931529,2.0199177615341015,2.181944935635598,2.182163761329043,2.1821799873571024
0.04916658,0.67173917006425055,0.88490247171633574,1.3889566354462322,2.0074515163408613,2.1775275025731302,2.177748136735159,2.1777644943420698
0.04921722,0.65521811313621114,0.87761362195927295,1.3849885493121525,1.9947434959325068,2.1731083405624014,2.1733308540370455,2.1733473460020618
0.04926785,0.64106071958319399,0.87104794497423665,1.381249250669208,1.9820146727026577,2.1689022520588184,2.1691266823604893,2.1691433115220913
0.04931849,0.62960450692796266,0.86529542403338144,1.37791921880912,1.969478942765948,2.1651303755142104,2.1653567866881209,2.1653735559016938
0.04936912,0.62075783748233593,0.86038378586989706,1.3751188898175384,1.9572200924975318,2.161872794007607,2.1621012346778752,2.1621181468919151
0.04941976,0.61432499378132799,0.8563447202944956,1.372939322313198,1.9453555669897244,2.1592440647064772,2.1594745731859697,2.1594916314010333
0.0494704,0.60993227671724226,0.85321921633896125,1.3714494173541854,1.9339622923317434,2.1573091124450681,2.157541744037669,2.1575589512856093
0.04952103,0.60710901358148028,0.85097276294110902,1.3706184534699042,1.923019838804938,2.156030550276002,2.1562653468147013,2.1562827063608774
0.04957167,0.60552995612535065,0.84957322495888077,1.3704178849488182,1.9125471254046331,2.1553967804897409,2.15563379565977,2.1556513109225715
0.0496223,0.6049065639211243,0.8489660398354445,1.3707917950103647,1.9024958560114513,2.1553315584209951,2.1555708713363586,2.155588545759612
0.04967294,0.60506987787350597,0.84907996916652195,1.3717000242638926,1.8928816401914257,2.1558117080497317,2.1560533905668282,2.1560712277619722
0.04972357,0.605856780384878,0.84976652087987326,1.3730554980222704,1.883646544955073,2.1567495436168951,2.1569936988327663,2.1570117025812943
